"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1949-04-03","IFK Norrköping","AIK",1,4
"1949-04-03","Jönköpings Södra IF","Malmö FF",2,2
"1949-04-03","IS Halmia","IFK Göteborg",2,2
"1949-04-10","Örebro SK","IFK Göteborg",0,2
"1949-04-10","Malmö FF","IFK Norrköping",4,0
"1949-04-10","Jönköpings Södra IF","Landskrona BoIS",2,1
"1949-04-10","Helsingborgs IF","IS Halmia",2,1
"1949-04-10","GAIS","AIK",1,1
"1949-04-10","IF Elfsborg","Degerfors IF",3,2
"1949-04-18","IFK Norrköping","IF Elfsborg",2,1
"1949-04-18","Landskrona BoIS","GAIS",2,4
"1949-04-18","IS Halmia","Malmö FF",5,1
"1949-04-18","IFK Göteborg","Helsingborgs IF",0,0
"1949-04-18","Degerfors IF","Jönköpings Södra IF",1,1
"1949-04-18","AIK","Örebro SK",2,0
"1949-04-24","Malmö FF","IFK Göteborg",3,1
"1949-04-24","Landskrona BoIS","Degerfors IF",5,1
"1949-04-24","Jönköpings Södra IF","IFK Norrköping",1,1
"1949-04-24","Helsingborgs IF","AIK",1,1
"1949-04-24","GAIS","Örebro SK",4,1
"1949-04-24","IF Elfsborg","IS Halmia",0,0
"1949-05-01","Örebro SK","Helsingborgs IF",1,2
"1949-05-01","IFK Norrköping","Landskrona BoIS",4,0
"1949-05-01","IS Halmia","Jönköpings Södra IF",3,2
"1949-05-01","IFK Göteborg","IF Elfsborg",0,1
"1949-05-01","Degerfors IF","GAIS",1,0
"1949-05-01","AIK","Malmö FF",3,0
"1949-05-06","Malmö FF","Helsingborgs IF",2,2
"1949-05-08","Landskrona BoIS","IFK Göteborg",0,1
"1949-05-08","Jönköpings Södra IF","AIK",3,2
"1949-05-08","GAIS","IFK Norrköping",2,0
"1949-05-08","IF Elfsborg","Örebro SK",1,2
"1949-05-08","Degerfors IF","IS Halmia",4,2
"1949-05-15","Örebro SK","Malmö FF",1,2
"1949-05-15","IFK Norrköping","Degerfors IF",1,1
"1949-05-15","Helsingborgs IF","GAIS",5,1
"1949-05-15","IS Halmia","Landskrona BoIS",4,2
"1949-05-15","IFK Göteborg","Jönköpings Södra IF",2,2
"1949-05-15","AIK","IF Elfsborg",2,1
"1949-05-20","GAIS","IFK Göteborg",0,0
"1949-05-22","IFK Norrköping","Örebro SK",0,1
"1949-05-22","Landskrona BoIS","Malmö FF",0,6
"1949-05-22","Jönköpings Södra IF","IF Elfsborg",2,0
"1949-05-22","IS Halmia","AIK",2,2
"1949-05-22","Degerfors IF","Helsingborgs IF",3,3
"1949-05-26","Örebro SK","Degerfors IF",1,4
"1949-05-26","Malmö FF","Jönköpings Södra IF",12,0
"1949-05-26","Helsingborgs IF","Landskrona BoIS",1,1
"1949-05-26","IFK Göteborg","IS Halmia",1,0
"1949-05-26","IF Elfsborg","GAIS",1,5
"1949-05-26","AIK","IFK Norrköping",0,3
"1949-05-29","IFK Norrköping","IS Halmia",2,3
"1949-05-29","Landskrona BoIS","AIK",2,3
"1949-05-29","Jönköpings Södra IF","Örebro SK",1,1
"1949-05-29","GAIS","Malmö FF",1,5
"1949-05-29","IF Elfsborg","Helsingborgs IF",0,3
"1949-05-29","Degerfors IF","IFK Göteborg",4,1
"1949-06-06","Örebro SK","Landskrona BoIS",2,2
"1949-06-06","Malmö FF","IF Elfsborg",4,0
"1949-06-06","Helsingborgs IF","Jönköpings Södra IF",5,0
"1949-06-06","IS Halmia","GAIS",0,0
"1949-06-06","IFK Göteborg","IFK Norrköping",0,1
"1949-06-06","AIK","Degerfors IF",4,2
