"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1973-06-07","Örgryte IS","IF Elfsborg",1,3
"1973-06-07","Örebro SK","IF Saab",1,1
"1973-06-07","IK Sirius","Åtvidabergs FF",0,2
"1973-06-07","IFK Norrköping","Östers IF",2,2
"1973-06-07","Djurgårdens IF","AIK",0,4
"1973-06-15","IF Saab","Hammarby IF",4,2
"1973-06-17","Östers IF","Örebro SK",2,2
"1973-06-17","Åtvidabergs FF","Örgryte IS",2,2
"1973-06-17","Malmö FF","IFK Norrköping",1,1
"1973-06-17","GAIS","IK Sirius",0,1
"1973-06-17","IF Elfsborg","Djurgårdens IF",1,1
"1973-06-17","AIK","Landskrona BoIS",1,2
"1973-06-20","Östers IF","GAIS",0,1
"1973-06-20","Örgryte IS","Djurgårdens IF",1,2
"1973-06-20","Åtvidabergs FF","Landskrona BoIS",4,0
"1973-06-20","IK Sirius","IF Saab",3,2
"1973-06-20","Malmö FF","Hammarby IF",0,1
"1973-06-20","IF Elfsborg","IFK Norrköping",5,2
"1973-06-20","AIK","Örebro SK",1,1
"1973-06-27","IF Saab","Östers IF",1,1
"1973-06-27","Djurgårdens IF","IK Sirius",3,1
"1973-06-28","Örebro SK","IF Elfsborg",2,1
"1973-06-28","IFK Norrköping","Åtvidabergs FF",1,1
"1973-06-28","Landskrona BoIS","Örgryte IS",1,0
"1973-06-28","Hammarby IF","AIK",3,0
"1973-06-28","GAIS","Malmö FF",2,3
"1973-07-02","Landskrona BoIS","IF Elfsborg",1,0
"1973-07-03","Hammarby IF","Östers IF",0,4
"1973-07-04","Örebro SK","Malmö FF",1,1
"1973-07-04","IK Sirius","Örgryte IS",2,0
"1973-07-04","IFK Norrköping","AIK",1,0
"1973-07-04","GAIS","IF Saab",1,0
"1973-07-04","Djurgårdens IF","Åtvidabergs FF",0,3
"1973-08-08","Malmö FF","Örebro SK",6,0
"1973-08-09","Östers IF","Hammarby IF",1,1
"1973-08-09","Örgryte IS","IK Sirius",4,1
"1973-08-09","IF Saab","GAIS",1,0
"1973-08-09","IF Elfsborg","Landskrona BoIS",0,0
"1973-08-09","AIK","IFK Norrköping",1,0
"1973-08-12","Åtvidabergs FF","Djurgårdens IF",1,1
"1973-08-14","Hammarby IF","Malmö FF",0,1
"1973-08-15","IF Saab","IK Sirius",0,1
"1973-08-16","Örebro SK","AIK",2,3
"1973-08-16","IFK Norrköping","IF Elfsborg",1,1
"1973-08-16","Landskrona BoIS","Åtvidabergs FF",1,1
"1973-08-16","GAIS","Östers IF",1,1
"1973-08-16","Djurgårdens IF","Örgryte IS",4,2
"1973-08-21","Östers IF","IF Saab",6,1
"1973-08-21","Örgryte IS","Landskrona BoIS",0,4
"1973-08-21","Åtvidabergs FF","IFK Norrköping",2,1
"1973-08-21","IK Sirius","Djurgårdens IF",0,5
"1973-08-21","Malmö FF","GAIS",0,1
"1973-08-21","IF Elfsborg","Örebro SK",3,1
"1973-08-21","AIK","Hammarby IF",2,1
"1973-08-25","Djurgårdens IF","IF Elfsborg",3,0
"1973-08-26","Örgryte IS","Åtvidabergs FF",2,5
"1973-08-26","Örebro SK","Östers IF",1,0
"1973-08-26","IK Sirius","GAIS",0,0
"1973-08-26","IFK Norrköping","Malmö FF",1,1
"1973-08-26","Landskrona BoIS","AIK",0,2
"1973-08-26","Hammarby IF","IF Saab",1,0
"1973-09-03","IF Saab","Örebro SK",1,3
"1973-09-04","Östers IF","IFK Norrköping",4,1
"1973-09-04","Åtvidabergs FF","IK Sirius",1,0
"1973-09-04","Malmö FF","Landskrona BoIS",1,1
"1973-09-04","IF Elfsborg","Örgryte IS",3,1
"1973-09-04","AIK","Djurgårdens IF",0,3
"1973-09-06","GAIS","Hammarby IF",2,2
"1973-09-09","Åtvidabergs FF","IF Saab",4,1
"1973-09-09","IK Sirius","IFK Norrköping",0,2
"1973-09-09","Landskrona BoIS","Örebro SK",1,2
"1973-09-09","IF Elfsborg","Östers IF",2,2
"1973-09-09","AIK","Malmö FF",3,0
"1973-09-13","Örgryte IS","GAIS",1,1
"1973-09-13","Djurgårdens IF","Hammarby IF",2,2
"1973-09-15","IF Saab","IF Elfsborg",0,0
"1973-09-16","Östers IF","AIK",2,0
"1973-09-16","Örebro SK","Djurgårdens IF",0,3
"1973-09-16","IFK Norrköping","Landskrona BoIS",4,1
"1973-09-16","Malmö FF","IK Sirius",3,1
"1973-09-16","Hammarby IF","Örgryte IS",2,2
"1973-09-16","GAIS","Åtvidabergs FF",2,1
"1973-09-20","IFK Norrköping","GAIS",5,0
"1973-09-22","Örgryte IS","Malmö FF",1,1
"1973-09-22","Åtvidabergs FF","AIK",0,3
"1973-09-22","Landskrona BoIS","IF Saab",4,2
"1973-09-23","Örebro SK","Hammarby IF",3,0
"1973-09-23","IK Sirius","IF Elfsborg",1,1
"1973-09-23","Djurgårdens IF","Östers IF",2,1
"1973-09-25","AIK","Örgryte IS",4,0
"1973-09-26","Östers IF","Landskrona BoIS",1,2
"1973-09-26","IF Saab","IFK Norrköping",1,2
"1973-09-26","Malmö FF","Djurgårdens IF",3,2
"1973-09-26","GAIS","Örebro SK",2,5
"1973-09-26","IF Elfsborg","Åtvidabergs FF",1,0
"1973-10-02","Hammarby IF","IK Sirius",3,1
"1973-10-06","Örgryte IS","IFK Norrköping",0,3
"1973-10-06","AIK","GAIS",2,0
"1973-10-07","Åtvidabergs FF","Örebro SK",4,3
"1973-10-07","IK Sirius","Östers IF",1,0
"1973-10-07","Malmö FF","IF Saab",1,0
"1973-10-07","IF Elfsborg","Hammarby IF",1,1
"1973-10-07","Djurgårdens IF","Landskrona BoIS",3,1
"1973-10-13","IFK Norrköping","Djurgårdens IF",3,0
"1973-10-13","Landskrona BoIS","IK Sirius",2,0
"1973-10-13","GAIS","IF Elfsborg",3,3
"1973-10-14","Östers IF","Malmö FF",1,1
"1973-10-14","Örebro SK","Örgryte IS",1,1
"1973-10-14","IF Saab","AIK",0,2
"1973-10-14","Hammarby IF","Åtvidabergs FF",2,1
"1973-10-20","Hammarby IF","IFK Norrköping",0,0
"1973-10-20","GAIS","Landskrona BoIS",2,2
"1973-10-21","Östers IF","Örgryte IS",2,1
"1973-10-21","Örebro SK","IK Sirius",6,0
"1973-10-21","IF Saab","Djurgårdens IF",0,6
"1973-10-21","Malmö FF","Åtvidabergs FF",4,0
"1973-10-21","AIK","IF Elfsborg",2,2
"1973-10-27","Örgryte IS","IF Saab",3,3
"1973-10-27","Åtvidabergs FF","Östers IF",2,2
"1973-10-27","IK Sirius","AIK",1,2
"1973-10-27","IFK Norrköping","Örebro SK",3,1
"1973-10-27","Landskrona BoIS","Hammarby IF",1,2
"1973-10-27","IF Elfsborg","Malmö FF",2,1
"1973-10-27","Djurgårdens IF","GAIS",5,2
