"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2015-04-04","Hammarby IF","BK Häcken",2,0
"2015-04-04","Kalmar FF","Helsingborgs IF",0,0
"2015-04-05","Falkenbergs FF","Gefle IF",0,2
"2015-04-05","IFK Göteborg","Åtvidabergs FF",1,0
"2015-04-05","IFK Norrköping","Örebro SK",1,1
"2015-04-05","Djurgårdens IF","IF Elfsborg",1,2
"2015-04-06","AIK","Halmstads BK",2,1
"2015-04-06","GIF Sundsvall","Malmö FF",1,4
"2015-04-08","Örebro SK","IFK Göteborg",0,2
"2015-04-08","Gefle IF","Kalmar FF",2,0
"2015-04-08","Helsingborgs IF","Falkenbergs FF",0,0
"2015-04-08","IF Elfsborg","Hammarby IF",1,1
"2015-04-09","Åtvidabergs FF","GIF Sundsvall",2,3
"2015-04-09","BK Häcken","Djurgårdens IF",1,1
"2015-04-09","Halmstads BK","IFK Norrköping",0,3
"2015-04-09","Malmö FF","AIK",0,0
"2015-04-12","Falkenbergs FF","Örebro SK",2,0
"2015-04-12","Halmstads BK","Helsingborgs IF",1,2
"2015-04-12","AIK","Gefle IF",3,1
"2015-04-12","IFK Göteborg","Malmö FF",0,1
"2015-04-13","Kalmar FF","Åtvidabergs FF",2,1
"2015-04-13","IFK Norrköping","IF Elfsborg",0,4
"2015-04-13","GIF Sundsvall","BK Häcken",1,1
"2015-04-13","Hammarby IF","Djurgårdens IF",2,1
"2015-04-17","Djurgårdens IF","Kalmar FF",1,0
"2015-04-18","Gefle IF","Halmstads BK",0,0
"2015-04-19","Åtvidabergs FF","Falkenbergs FF",3,1
"2015-04-19","BK Häcken","IFK Göteborg",1,2
"2015-04-20","Örebro SK","GIF Sundsvall",1,3
"2015-04-20","Helsingborgs IF","IFK Norrköping",3,1
"2015-04-20","Malmö FF","Hammarby IF",3,1
"2015-04-21","IF Elfsborg","AIK",3,2
"2015-04-24","Falkenbergs FF","Malmö FF",3,3
"2015-04-25","Hammarby IF","Åtvidabergs FF",2,1
"2015-04-26","Halmstads BK","IF Elfsborg",1,0
"2015-04-26","GIF Sundsvall","Djurgårdens IF",0,2
"2015-04-26","Kalmar FF","BK Häcken",0,1
"2015-04-26","AIK","Örebro SK",3,0
"2015-04-27","IFK Norrköping","Gefle IF",4,1
"2015-04-27","IFK Göteborg","Helsingborgs IF",3,1
"2015-04-29","Djurgårdens IF","Falkenbergs FF",3,1
"2015-04-29","Malmö FF","Halmstads BK",3,1
"2015-04-29","IF Elfsborg","Kalmar FF",2,1
"2015-04-29","Åtvidabergs FF","AIK",1,1
"2015-04-30","BK Häcken","IFK Norrköping",0,2
"2015-04-30","Gefle IF","IFK Göteborg",0,0
"2015-04-30","Helsingborgs IF","GIF Sundsvall",2,0
"2015-04-30","Örebro SK","Hammarby IF",2,2
"2015-05-03","IFK Norrköping","Åtvidabergs FF",2,1
"2015-05-03","GIF Sundsvall","IF Elfsborg",0,1
"2015-05-03","Djurgårdens IF","Gefle IF",5,1
"2015-05-03","Malmö FF","Helsingborgs IF",3,1
"2015-05-04","Kalmar FF","Örebro SK",3,0
"2015-05-04","IFK Göteborg","Falkenbergs FF",2,1
"2015-05-04","Halmstads BK","BK Häcken",0,2
"2015-05-04","AIK","Hammarby IF",2,0
"2015-05-08","Kalmar FF","IFK Göteborg",0,2
"2015-05-09","Helsingborgs IF","Gefle IF",1,2
"2015-05-10","Falkenbergs FF","Halmstads BK",1,0
"2015-05-10","AIK","IFK Norrköping",2,2
"2015-05-10","BK Häcken","Örebro SK",2,0
"2015-05-11","Åtvidabergs FF","Djurgårdens IF",2,3
"2015-05-11","Hammarby IF","GIF Sundsvall",1,2
"2015-05-11","IF Elfsborg","Malmö FF",2,2
"2015-05-18","Halmstads BK","Djurgårdens IF",2,3
