"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1960-08-17","AIK","Degerfors IF",2,0
"1960-08-18","Sandvikens IF","Djurgårdens IF",0,3
"1960-08-18","Jönköpings Södra IF","Örgryte IS",3,1
"1960-08-18","Hammarby IF","Malmö FF",1,1
"1960-08-18","IFK Göteborg","Helsingborgs IF",5,2
"1960-08-21","Örgryte IS","Sandvikens IF",3,3
"1960-08-21","IFK Norrköping","Degerfors IF",3,2
"1960-08-21","Jönköpings Södra IF","IFK Göteborg",1,5
"1960-08-21","Helsingborgs IF","Hammarby IF",4,2
"1960-08-24","Malmö FF","IFK Malmö",3,1
"1960-08-24","Djurgårdens IF","AIK",2,0
"1960-08-28","Sandvikens IF","Helsingborgs IF",2,3
"1960-08-28","IFK Malmö","Örgryte IS",2,0
"1960-08-28","Hammarby IF","Jönköpings Södra IF",6,1
"1960-08-28","IFK Göteborg","IFK Norrköping",2,5
"1960-08-28","Degerfors IF","Djurgårdens IF",2,3
"1960-08-31","AIK","Malmö FF",7,1
"1960-09-04","Örgryte IS","Helsingborgs IF",5,6
"1960-09-04","IFK Norrköping","Sandvikens IF",6,1
"1960-09-04","Malmö FF","Jönköpings Södra IF",2,1
"1960-09-04","AIK","IFK Göteborg",1,1
"1960-09-07","Djurgårdens IF","Hammarby IF",0,1
"1960-09-07","Degerfors IF","IFK Malmö",0,3
"1960-09-08","IFK Göteborg","Örgryte IS",3,3
"1960-09-11","Sandvikens IF","Degerfors IF",1,2
"1960-09-11","IFK Malmö","AIK",1,1
"1960-09-11","Jönköpings Södra IF","Djurgårdens IF",2,1
"1960-09-11","Helsingborgs IF","Malmö FF",1,0
"1960-09-11","Hammarby IF","IFK Norrköping",2,2
"1960-09-22","Djurgårdens IF","Malmö FF",2,0
"1960-09-25","IFK Norrköping","Örgryte IS",2,2
"1960-09-25","IFK Malmö","Hammarby IF",3,2
"1960-09-25","IFK Göteborg","Sandvikens IF",4,1
"1960-09-25","Degerfors IF","Helsingborgs IF",5,2
"1960-09-25","AIK","Jönköpings Södra IF",7,1
"1960-10-02","Örgryte IS","Djurgårdens IF",0,3
"1960-10-02","Sandvikens IF","IFK Malmö",2,2
"1960-10-02","Malmö FF","IFK Göteborg",3,1
"1960-10-02","Jönköpings Södra IF","Degerfors IF",0,1
"1960-10-02","Helsingborgs IF","IFK Norrköping",1,3
"1960-10-02","Hammarby IF","AIK",2,3
"1960-10-07","Djurgårdens IF","IFK Göteborg",2,1
"1960-10-09","Örgryte IS","Degerfors IF",0,1
"1960-10-09","Malmö FF","IFK Norrköping",2,3
"1960-10-09","Jönköpings Södra IF","IFK Malmö",2,1
"1960-10-09","Helsingborgs IF","AIK",2,2
"1960-10-09","Hammarby IF","Sandvikens IF",1,1
"1960-10-16","Sandvikens IF","Jönköpings Södra IF",0,0
"1960-10-16","IFK Norrköping","Djurgårdens IF",4,1
"1960-10-16","IFK Malmö","Helsingborgs IF",3,3
"1960-10-16","IFK Göteborg","Hammarby IF",1,4
"1960-10-16","Degerfors IF","Malmö FF",3,1
"1960-10-16","AIK","Örgryte IS",3,1
