"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1957-04-28","Västerås SK","Halmstads BK",1,3
"1957-04-28","Malmö FF","IFK Norrköping",1,2
"1957-04-28","Helsingborgs IF","Sandvikens IF",0,0
"1957-04-28","Hammarby IF","IFK Malmö",1,1
"1957-04-28","IFK Göteborg","Djurgårdens IF",0,1
"1957-05-01","Sandvikens IF","AIK",2,1
"1957-05-01","IFK Norrköping","Hammarby IF",3,0
"1957-05-01","IFK Malmö","IFK Göteborg",2,1
"1957-05-01","Halmstads BK","Malmö FF",0,2
"1957-05-01","GAIS","Västerås SK",2,1
"1957-05-01","Djurgårdens IF","Helsingborgs IF",1,1
"1957-05-05","Västerås SK","IFK Malmö",2,2
"1957-05-10","Djurgårdens IF","Västerås SK",1,0
"1957-05-12","Sandvikens IF","Halmstads BK",2,2
"1957-05-12","IFK Norrköping","Helsingborgs IF",4,2
"1957-05-12","IFK Malmö","AIK",0,2
"1957-05-12","Hammarby IF","IFK Göteborg",3,6
"1957-05-12","GAIS","Malmö FF",0,1
"1957-05-17","Helsingborgs IF","IFK Malmö",1,1
"1957-05-17","AIK","Djurgårdens IF",2,1
"1957-05-19","Västerås SK","Sandvikens IF",2,3
"1957-05-19","Malmö FF","Hammarby IF",3,1
"1957-05-19","Halmstads BK","GAIS",1,2
"1957-05-19","IFK Göteborg","IFK Norrköping",1,2
"1957-05-22","IFK Norrköping","Djurgårdens IF",3,1
"1957-05-22","Helsingborgs IF","Halmstads BK",1,1
"1957-05-22","AIK","Västerås SK",1,2
"1957-05-24","Malmö FF","IFK Malmö",0,0
"1957-05-24","Hammarby IF","Sandvikens IF",1,2
"1957-05-24","IFK Göteborg","GAIS",2,4
"1957-05-26","Västerås SK","Malmö FF",1,2
"1957-05-26","Sandvikens IF","IFK Göteborg",1,1
"1957-05-26","IFK Malmö","IFK Norrköping",0,3
"1957-05-26","Halmstads BK","AIK",1,1
"1957-05-26","GAIS","Helsingborgs IF",1,4
"1957-05-26","Djurgårdens IF","Hammarby IF",2,0
"1957-05-30","AIK","IFK Norrköping",0,1
"1957-06-01","Hammarby IF","Halmstads BK",2,0
"1957-06-02","IFK Norrköping","GAIS",0,2
"1957-06-02","IFK Malmö","Sandvikens IF",1,1
"1957-06-02","Helsingborgs IF","AIK",5,2
"1957-06-02","IFK Göteborg","Västerås SK",3,1
"1957-06-02","Djurgårdens IF","Malmö FF",2,1
"1957-06-05","Västerås SK","Hammarby IF",1,1
"1957-06-05","Sandvikens IF","Djurgårdens IF",4,3
"1957-06-05","Malmö FF","Helsingborgs IF",1,2
"1957-06-05","Halmstads BK","IFK Norrköping",0,4
"1957-06-05","GAIS","IFK Malmö",2,1
"1957-06-05","AIK","IFK Göteborg",2,0
