"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1971-08-24","Malmö FF","Djurgårdens IF",6,0
"1971-08-24","IF Elfsborg","IFK Luleå",3,1
"1971-08-24","AIK","Hammarby IF",1,0
"1971-08-29","Örebro SK","Malmö FF",2,1
"1971-08-29","IFK Norrköping","AIK",5,1
"1971-08-29","IFK Luleå","Djurgårdens IF",0,0
"1971-08-29","Landskrona BoIS","Åtvidabergs FF",1,1
"1971-08-29","Hammarby IF","Örgryte IS",1,2
"1971-08-29","IF Elfsborg","Östers IF",0,1
"1971-09-07","AIK","Landskrona BoIS",1,1
"1971-09-08","Östers IF","Örebro SK",0,1
"1971-09-08","Örgryte IS","IF Elfsborg",2,2
"1971-09-08","Åtvidabergs FF","IFK Luleå",1,1
"1971-09-08","Malmö FF","IFK Norrköping",0,0
"1971-09-09","Djurgårdens IF","Hammarby IF",3,1
"1971-09-12","Åtvidabergs FF","Östers IF",1,1
"1971-09-12","IFK Luleå","IFK Norrköping",0,3
"1971-09-12","Landskrona BoIS","Malmö FF",2,1
"1971-09-12","IF Elfsborg","AIK",1,0
"1971-09-12","Djurgårdens IF","Örgryte IS",0,0
"1971-09-14","Hammarby IF","Örebro SK",2,2
"1971-09-19","Östers IF","Landskrona BoIS",4,0
"1971-09-19","Örgryte IS","Åtvidabergs FF",1,1
"1971-09-19","Örebro SK","IF Elfsborg",3,0
"1971-09-19","IFK Norrköping","Hammarby IF",1,1
"1971-09-19","Malmö FF","IFK Luleå",2,0
"1971-09-20","AIK","Djurgårdens IF",1,0
"1971-09-26","Örebro SK","IFK Norrköping",0,0
"1971-09-26","Åtvidabergs FF","AIK",8,2
"1971-09-26","IFK Luleå","Örgryte IS",2,2
"1971-09-26","Landskrona BoIS","Djurgårdens IF",1,1
"1971-09-26","Hammarby IF","Östers IF",1,0
"1971-09-26","IF Elfsborg","Malmö FF",1,2
"1971-10-02","AIK","Örebro SK",1,0
"1971-10-03","Östers IF","IFK Luleå",3,1
"1971-10-03","Örgryte IS","Landskrona BoIS",0,0
"1971-10-03","IFK Norrköping","IF Elfsborg",3,0
"1971-10-03","Malmö FF","Hammarby IF",3,1
"1971-10-03","Djurgårdens IF","Åtvidabergs FF",3,0
"1971-10-16","Hammarby IF","Landskrona BoIS",1,1
"1971-10-17","Örebro SK","Djurgårdens IF",0,1
"1971-10-17","IFK Norrköping","Örgryte IS",0,2
"1971-10-17","Malmö FF","Östers IF",2,0
"1971-10-17","IF Elfsborg","Åtvidabergs FF",1,2
"1971-10-17","AIK","IFK Luleå",3,2
"1971-10-24","Östers IF","AIK",4,1
"1971-10-24","Örgryte IS","Malmö FF",4,2
"1971-10-24","Åtvidabergs FF","Örebro SK",2,0
"1971-10-24","IFK Luleå","Hammarby IF",0,4
"1971-10-24","Landskrona BoIS","IF Elfsborg",3,0
"1971-10-24","Djurgårdens IF","IFK Norrköping",2,0
