"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1979-05-31","Åtvidabergs FF","AIK",1,1
"1979-05-31","IFK Sundsvall","IFK Norrköping",3,1
"1979-05-31","Halmstads BK","Hammarby IF",1,1
"1979-05-31","IFK Göteborg","IF Elfsborg",1,2
"1979-05-31","Djurgårdens IF","Kalmar FF",2,1
"1979-06-04","Landskrona BoIS","Malmö FF",0,1
"1979-06-12","AIK","IFK Göteborg",1,3
"1979-06-13","IFK Norrköping","Halmstads BK",1,1
"1979-06-13","Malmö FF","Östers IF",0,2
"1979-06-13","Kalmar FF","Landskrona BoIS",1,1
"1979-06-13","IS Halmia","Åtvidabergs FF",0,1
"1979-06-13","IF Elfsborg","IFK Sundsvall",2,1
"1979-06-14","Hammarby IF","Djurgårdens IF",5,2
"1979-06-17","Djurgårdens IF","IFK Norrköping",1,0
"1979-06-18","Östers IF","Kalmar FF",2,0
"1979-06-18","Åtvidabergs FF","Malmö FF",0,0
"1979-06-18","Landskrona BoIS","Hammarby IF",0,2
"1979-06-18","Halmstads BK","IF Elfsborg",1,0
"1979-06-18","IFK Göteborg","IFK Sundsvall",1,1
"1979-06-18","AIK","IS Halmia",2,0
"1979-06-21","Malmö FF","IFK Göteborg",0,4
"1979-06-25","IFK Sundsvall","Halmstads BK",1,1
"1979-06-25","IFK Norrköping","Landskrona BoIS",4,1
"1979-06-25","Malmö FF","AIK",0,0
"1979-06-25","Kalmar FF","Åtvidabergs FF",3,1
"1979-06-25","Hammarby IF","Östers IF",1,0
"1979-06-25","IS Halmia","IFK Göteborg",0,1
"1979-06-25","IF Elfsborg","Djurgårdens IF",0,1
"1979-07-01","IFK Sundsvall","Hammarby IF",0,1
"1979-07-01","Landskrona BoIS","IS Halmia",9,1
"1979-07-01","IF Elfsborg","IFK Norrköping",2,3
"1979-07-04","Östers IF","AIK",2,0
"1979-07-04","Åtvidabergs FF","IFK Göteborg",0,0
"1979-07-04","Halmstads BK","Kalmar FF",3,1
"1979-07-04","Djurgårdens IF","Malmö FF",0,1
"1979-07-18","Malmö FF","Djurgårdens IF",1,0
"1979-07-18","Kalmar FF","Halmstads BK",1,2
"1979-07-18","IFK Göteborg","Åtvidabergs FF",2,1
"1979-07-18","AIK","Östers IF",1,1
"1979-07-22","IFK Norrköping","IF Elfsborg",1,1
"1979-07-22","Hammarby IF","IFK Sundsvall",6,1
"1979-07-22","IS Halmia","Landskrona BoIS",1,0
"1979-08-01","Östers IF","Hammarby IF",2,2
"1979-08-01","Åtvidabergs FF","Kalmar FF",2,0
"1979-08-01","IFK Göteborg","IS Halmia",2,0
"1979-08-01","AIK","Malmö FF",1,1
"1979-08-05","Landskrona BoIS","IFK Norrköping",0,0
"1979-08-05","Halmstads BK","IFK Sundsvall",2,2
"1979-08-05","Djurgårdens IF","IF Elfsborg",0,1
"1979-08-09","Malmö FF","Åtvidabergs FF",2,0
"1979-08-12","IFK Sundsvall","IFK Göteborg",1,1
"1979-08-12","IFK Norrköping","Djurgårdens IF",1,0
"1979-08-12","Kalmar FF","Östers IF",6,0
"1979-08-12","Hammarby IF","Landskrona BoIS",5,2
"1979-08-12","IS Halmia","AIK",0,1
"1979-08-12","IF Elfsborg","Halmstads BK",1,0
"1979-08-20","Östers IF","Åtvidabergs FF",1,0
"1979-08-20","IFK Sundsvall","Kalmar FF",1,1
"1979-08-20","IFK Norrköping","IFK Göteborg",1,3
"1979-08-20","Landskrona BoIS","AIK",1,0
"1979-08-20","Halmstads BK","Malmö FF",1,1
"1979-08-20","IF Elfsborg","Hammarby IF",1,0
"1979-08-20","Djurgårdens IF","IS Halmia",5,2
"1979-08-23","Åtvidabergs FF","Landskrona BoIS",3,0
"1979-08-23","Malmö FF","IFK Sundsvall",3,0
"1979-08-23","Kalmar FF","IF Elfsborg",0,0
"1979-08-23","IS Halmia","Halmstads BK",0,2
"1979-08-23","IFK Göteborg","Östers IF",2,2
"1979-08-23","AIK","Djurgårdens IF",1,1
"1979-08-27","Hammarby IF","IFK Norrköping",1,3
"1979-08-30","Östers IF","Malmö FF",2,0
"1979-08-30","Åtvidabergs FF","IS Halmia",3,0
"1979-08-30","IFK Sundsvall","IF Elfsborg",3,1
"1979-08-30","Landskrona BoIS","Kalmar FF",2,1
"1979-08-30","Halmstads BK","IFK Norrköping",1,0
"1979-08-30","IFK Göteborg","AIK",3,1
"1979-08-30","Djurgårdens IF","Hammarby IF",0,2
"1979-09-09","AIK","Åtvidabergs FF",4,0
"1979-09-10","IFK Norrköping","IFK Sundsvall",4,2
"1979-09-10","Malmö FF","Landskrona BoIS",3,1
"1979-09-10","Kalmar FF","Djurgårdens IF",2,0
"1979-09-10","Hammarby IF","Halmstads BK",2,0
"1979-09-10","IS Halmia","Östers IF",0,2
"1979-09-10","IF Elfsborg","IFK Göteborg",2,1
"1979-09-13","IFK Göteborg","Malmö FF",1,1
"1979-09-13","AIK","Hammarby IF",1,1
"1979-09-16","Östers IF","IF Elfsborg",1,1
"1979-09-16","Åtvidabergs FF","IFK Norrköping",1,0
"1979-09-16","Landskrona BoIS","IFK Sundsvall",3,0
"1979-09-16","IS Halmia","Kalmar FF",2,2
"1979-09-16","Djurgårdens IF","Halmstads BK",1,1
"1979-09-23","IFK Sundsvall","Djurgårdens IF",1,1
"1979-09-23","IFK Norrköping","Östers IF",1,1
"1979-09-23","Malmö FF","IS Halmia",3,0
"1979-09-23","Kalmar FF","AIK",4,3
"1979-09-23","Hammarby IF","Åtvidabergs FF",0,0
"1979-09-23","Halmstads BK","IFK Göteborg",2,0
"1979-09-23","IF Elfsborg","Landskrona BoIS",2,1
"1979-09-30","Östers IF","IFK Sundsvall",1,1
"1979-09-30","Åtvidabergs FF","IF Elfsborg",1,0
"1979-09-30","Malmö FF","Kalmar FF",0,3
"1979-09-30","Landskrona BoIS","Halmstads BK",1,1
"1979-09-30","IS Halmia","Hammarby IF",2,2
"1979-09-30","IFK Göteborg","Djurgårdens IF",2,1
"1979-09-30","AIK","IFK Norrköping",2,2
"1979-10-13","Djurgårdens IF","Landskrona BoIS",2,1
"1979-10-14","IFK Sundsvall","Åtvidabergs FF",2,0
"1979-10-14","IFK Norrköping","IS Halmia",1,1
"1979-10-14","Kalmar FF","IFK Göteborg",1,2
"1979-10-14","Hammarby IF","Malmö FF",0,1
"1979-10-14","Halmstads BK","Östers IF",0,0
"1979-10-14","IF Elfsborg","AIK",0,1
"1979-10-20","Östers IF","Djurgårdens IF",2,2
"1979-10-20","Åtvidabergs FF","Halmstads BK",1,2
"1979-10-20","Malmö FF","IFK Norrköping",1,1
"1979-10-20","Kalmar FF","Hammarby IF",3,2
"1979-10-20","IS Halmia","IF Elfsborg",1,4
"1979-10-20","IFK Göteborg","Landskrona BoIS",2,0
"1979-10-20","AIK","IFK Sundsvall",0,2
"1979-10-28","IFK Sundsvall","IS Halmia",1,0
"1979-10-28","IFK Norrköping","Kalmar FF",2,0
"1979-10-28","Landskrona BoIS","Östers IF",2,1
"1979-10-28","Hammarby IF","IFK Göteborg",2,3
"1979-10-28","Halmstads BK","AIK",2,0
"1979-10-28","IF Elfsborg","Malmö FF",3,1
"1979-10-28","Djurgårdens IF","Åtvidabergs FF",0,0
