"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1940-08-04","IFK Norrköping","IF Elfsborg",2,6
"1940-08-04","Malmö FF","IFK Göteborg",3,3
"1940-08-04","Landskrona BoIS","IK Brage",2,1
"1940-08-04","Gårda BK","Sandvikens IF",1,4
"1940-08-04","Degerfors IF","Helsingborgs IF",2,1
"1940-08-04","AIK","IK Sleipner",4,0
"1940-08-09","IK Sleipner","IFK Norrköping",2,2
"1940-08-11","Sandvikens IF","AIK",1,4
"1940-08-11","Helsingborgs IF","Malmö FF",3,2
"1940-08-11","IFK Göteborg","Landskrona BoIS",3,3
"1940-08-11","IF Elfsborg","Degerfors IF",1,3
"1940-08-11","IK Brage","Gårda BK",5,1
"1940-08-16","IFK Göteborg","Gårda BK",2,0
"1940-08-18","IFK Norrköping","IK Brage",3,0
"1940-08-18","Malmö FF","IK Sleipner",3,0
"1940-08-18","Helsingborgs IF","IF Elfsborg",0,2
"1940-08-18","Degerfors IF","Sandvikens IF",3,0
"1940-08-18","AIK","Landskrona BoIS",3,2
"1940-08-25","IK Sleipner","Helsingborgs IF",1,5
"1940-08-25","Sandvikens IF","Malmö FF",1,1
"1940-08-25","Landskrona BoIS","IFK Norrköping",1,1
"1940-08-25","Gårda BK","AIK",0,0
"1940-08-25","IF Elfsborg","IFK Göteborg",3,1
"1940-08-25","IK Brage","Degerfors IF",2,2
"1940-09-01","IK Sleipner","IK Brage",1,1
"1940-09-01","Malmö FF","AIK",3,1
"1940-09-01","Helsingborgs IF","Gårda BK",1,0
"1940-09-01","IFK Göteborg","Sandvikens IF",2,4
"1940-09-01","IF Elfsborg","Landskrona BoIS",2,3
"1940-09-01","Degerfors IF","IFK Norrköping",2,0
"1940-09-08","IFK Norrköping","AIK",3,3
"1940-09-08","Malmö FF","Landskrona BoIS",3,1
"1940-09-08","Helsingborgs IF","IK Brage",3,2
"1940-09-08","IFK Göteborg","IK Sleipner",2,0
"1940-09-08","IF Elfsborg","Sandvikens IF",4,1
"1940-09-08","Degerfors IF","Gårda BK",2,1
"1940-09-15","IK Sleipner","IF Elfsborg",1,3
"1940-09-15","Sandvikens IF","Helsingborgs IF",2,3
"1940-09-15","Landskrona BoIS","Degerfors IF",3,2
"1940-09-15","Gårda BK","IFK Norrköping",0,2
"1940-09-15","IK Brage","Malmö FF",2,0
"1940-09-15","AIK","IFK Göteborg",3,0
"1940-09-22","IK Sleipner","Sandvikens IF",2,0
"1940-09-22","Malmö FF","Gårda BK",2,3
"1940-09-22","IFK Göteborg","IFK Norrköping",1,3
"1940-09-22","Degerfors IF","AIK",1,4
"1940-09-29","Sandvikens IF","IK Sleipner",0,1
"1940-09-29","IFK Norrköping","IFK Göteborg",0,2
"1940-09-29","Landskrona BoIS","Helsingborgs IF",2,2
"1940-09-29","Gårda BK","Malmö FF",3,1
"1940-09-29","IK Brage","IF Elfsborg",2,2
"1940-09-29","AIK","Degerfors IF",1,2
"1940-10-13","IK Sleipner","Landskrona BoIS",2,2
"1940-10-13","Sandvikens IF","IK Brage",4,2
"1940-10-13","Malmö FF","IFK Norrköping",3,2
"1940-10-13","Helsingborgs IF","AIK",3,2
"1940-10-13","IFK Göteborg","Degerfors IF",1,0
"1940-10-13","IF Elfsborg","Gårda BK",5,2
"1940-10-20","Gårda BK","IK Sleipner",2,1
"1940-10-20","Degerfors IF","Malmö FF",1,1
"1940-10-20","IK Brage","IFK Göteborg",2,1
"1940-10-27","IK Sleipner","Degerfors IF",3,3
"1940-10-27","Sandvikens IF","IFK Norrköping",3,2
"1940-10-27","Helsingborgs IF","IFK Göteborg",3,1
"1940-10-27","Gårda BK","Landskrona BoIS",0,1
"1940-10-27","IF Elfsborg","Malmö FF",2,1
"1940-10-27","IK Brage","AIK",3,2
"1940-11-03","IFK Norrköping","Sandvikens IF",1,0
"1940-11-03","Malmö FF","IF Elfsborg",1,0
"1940-11-03","Landskrona BoIS","Gårda BK",1,0
"1940-11-03","IFK Göteborg","Helsingborgs IF",1,2
"1940-11-03","Degerfors IF","IK Sleipner",3,1
"1940-11-03","AIK","IK Brage",3,1
