"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2011-04-02","Halmstads BK","Kalmar FF",0,0
"2011-04-03","IFK Norrköping","GAIS",2,0
"2011-04-03","Mjällby AIF","Helsingborgs IF",0,1
"2011-04-03","Trelleborgs FF","Malmö FF",2,4
"2011-04-03","Syrianska FC","Gefle IF",1,1
"2011-04-04","IF Elfsborg","BK Häcken",2,1
"2011-04-04","IFK Göteborg","Örebro SK",0,1
"2011-04-04","Djurgårdens IF","AIK",0,0
"2011-04-08","Örebro SK","Syrianska FC",1,0
"2011-04-09","Gefle IF","IFK Norrköping",2,0
"2011-04-09","GAIS","Trelleborgs FF",4,0
"2011-04-10","AIK","Mjällby AIF",3,0
"2011-04-10","Helsingborgs IF","IF Elfsborg",1,0
"2011-04-10","BK Häcken","IFK Göteborg",3,1
"2011-04-11","Malmö FF","Halmstads BK",3,1
"2011-04-11","Kalmar FF","Djurgårdens IF",3,2
"2011-04-15","Djurgårdens IF","Malmö FF",0,1
"2011-04-16","Halmstads BK","GAIS",0,2
"2011-04-16","Mjällby AIF","Kalmar FF",1,0
"2011-04-17","Syrianska FC","BK Häcken",1,5
"2011-04-17","Trelleborgs FF","IFK Norrköping",1,2
"2011-04-17","IF Elfsborg","AIK",2,2
"2011-04-18","Örebro SK","Gefle IF",2,3
"2011-04-18","IFK Göteborg","Helsingborgs IF",1,2
"2011-04-19","GAIS","Djurgårdens IF",2,1
"2011-04-20","Malmö FF","Mjällby AIF",1,0
"2011-04-20","Kalmar FF","IF Elfsborg",2,1
"2011-04-20","IFK Norrköping","Halmstads BK",2,0
"2011-04-21","AIK","IFK Göteborg",2,0
"2011-04-21","BK Häcken","Örebro SK",1,2
"2011-04-21","Gefle IF","Trelleborgs FF",1,2
"2011-04-22","Helsingborgs IF","Syrianska FC",1,0
"2011-04-24","Mjällby AIF","GAIS",1,1
"2011-04-24","Djurgårdens IF","IFK Norrköping",1,3
"2011-04-24","BK Häcken","Gefle IF",0,0
"2011-04-24","Halmstads BK","Trelleborgs FF",1,1
"2011-04-24","IF Elfsborg","Malmö FF",3,0
"2011-04-25","Örebro SK","Helsingborgs IF",1,1
"2011-04-25","IFK Göteborg","Kalmar FF",2,0
"2011-04-25","Syrianska FC","AIK",3,0
"2011-04-29","GAIS","IF Elfsborg",0,2
"2011-04-30","IFK Norrköping","Mjällby AIF",0,3
"2011-05-01","Trelleborgs FF","Djurgårdens IF",3,2
"2011-05-01","Helsingborgs IF","BK Häcken",1,1
"2011-05-01","Kalmar FF","Syrianska FC",2,0
"2011-05-02","AIK","Örebro SK",1,0
"2011-05-02","Gefle IF","Halmstads BK",2,1
"2011-05-02","Malmö FF","IFK Göteborg",0,2
"2011-05-06","Örebro SK","Kalmar FF",1,2
"2011-05-07","BK Häcken","AIK",3,1
"2011-05-07","Djurgårdens IF","Halmstads BK",2,0
"2011-05-08","Mjällby AIF","Trelleborgs FF",0,1
"2011-05-08","Syrianska FC","Malmö FF",0,0
"2011-05-09","Helsingborgs IF","Gefle IF",3,0
"2011-05-09","IF Elfsborg","IFK Norrköping",2,1
"2011-05-09","IFK Göteborg","GAIS",2,1
"2011-05-14","Halmstads BK","Mjällby AIF",1,0
"2011-05-14","Kalmar FF","BK Häcken",2,0
"2011-05-15","Malmö FF","Örebro SK",2,1
"2011-05-15","Gefle IF","Djurgårdens IF",0,0
"2011-05-15","GAIS","Syrianska FC",1,0
"2011-05-15","IFK Norrköping","IFK Göteborg",2,2
"2011-05-16","AIK","Helsingborgs IF",2,1
"2011-05-16","Trelleborgs FF","IF Elfsborg",3,0
"2011-05-20","BK Häcken","Malmö FF",1,1
"2011-05-20","Helsingborgs IF","Kalmar FF",1,0
"2011-05-21","AIK","Gefle IF",0,2
"2011-05-22","IFK Göteborg","Trelleborgs FF",1,1
"2011-05-22","Örebro SK","GAIS",3,1
"2011-05-22","Syrianska FC","IFK Norrköping",3,0
"2011-05-23","Mjällby AIF","Djurgårdens IF",3,0
"2011-05-23","IF Elfsborg","Halmstads BK",3,2
"2011-05-24","Malmö FF","Helsingborgs IF",0,3
"2011-05-25","Kalmar FF","AIK",1,0
"2011-05-25","IFK Norrköping","Örebro SK",0,2
"2011-05-26","GAIS","BK Häcken",1,0
"2011-05-26","Gefle IF","Mjällby AIF",0,0
"2011-05-26","Halmstads BK","IFK Göteborg",1,2
"2011-05-26","Djurgårdens IF","IF Elfsborg",0,1
"2011-05-26","Trelleborgs FF","Syrianska FC",0,1
"2011-06-11","BK Häcken","IFK Norrköping",2,2
"2011-06-11","Kalmar FF","Gefle IF",0,0
"2011-06-11","Syrianska FC","Halmstads BK",0,0
"2011-06-12","IF Elfsborg","Mjällby AIF",4,0
"2011-06-12","AIK","Malmö FF",2,0
"2011-06-13","IFK Göteborg","Djurgårdens IF",0,4
"2011-06-13","Helsingborgs IF","GAIS",1,1
"2011-06-13","Örebro SK","Trelleborgs FF",4,2
"2011-06-18","Gefle IF","IF Elfsborg",1,0
"2011-06-18","Halmstads BK","Örebro SK",0,0
"2011-06-18","Mjällby AIF","IFK Göteborg",0,2
"2011-06-18","Trelleborgs FF","BK Häcken",1,4
"2011-06-19","IFK Norrköping","Helsingborgs IF",0,0
"2011-06-19","GAIS","AIK",2,0
"2011-06-20","Malmö FF","Kalmar FF",2,0
"2011-06-20","Djurgårdens IF","Syrianska FC",3,0
"2011-06-21","BK Häcken","Halmstads BK",3,1
"2011-06-22","AIK","IFK Norrköping",3,0
"2011-06-22","IFK Göteborg","IF Elfsborg",1,1
"2011-06-23","Malmö FF","Gefle IF",0,0
"2011-06-23","Kalmar FF","GAIS",2,1
"2011-06-23","Helsingborgs IF","Trelleborgs FF",7,3
"2011-06-23","Örebro SK","Djurgårdens IF",1,2
"2011-06-23","Syrianska FC","Mjällby AIF",3,1
"2011-06-26","GAIS","Malmö FF",2,0
"2011-06-26","Mjällby AIF","Örebro SK",2,1
"2011-06-26","Djurgårdens IF","BK Häcken",1,0
"2011-06-26","Gefle IF","IFK Göteborg",1,0
"2011-06-26","Trelleborgs FF","AIK",1,2
"2011-06-27","IFK Norrköping","Kalmar FF",1,2
"2011-06-27","Halmstads BK","Helsingborgs IF",1,2
"2011-06-27","IF Elfsborg","Syrianska FC",2,1
"2011-07-02","Kalmar FF","Trelleborgs FF",3,2
"2011-07-02","Syrianska FC","IFK Göteborg",1,2
"2011-07-02","GAIS","Gefle IF",2,3
"2011-07-03","Malmö FF","IFK Norrköping",2,1
"2011-07-03","Örebro SK","IF Elfsborg",0,3
"2011-07-03","BK Häcken","Mjällby AIF",6,0
"2011-07-03","Halmstads BK","AIK",1,3
"2011-07-04","Djurgårdens IF","Helsingborgs IF",1,1
"2011-07-09","Gefle IF","GAIS",1,3
"2011-07-09","IFK Norrköping","Malmö FF",0,0
"2011-07-09","Trelleborgs FF","Kalmar FF",3,2
"2011-07-10","IFK Göteborg","Syrianska FC",3,0
"2011-07-10","Mjällby AIF","BK Häcken",1,2
"2011-07-10","IF Elfsborg","Örebro SK",3,0
"2011-07-11","AIK","Halmstads BK",4,0
"2011-07-11","Helsingborgs IF","Djurgårdens IF",3,0
"2011-07-16","IFK Norrköping","Syrianska FC",2,1
"2011-07-16","Djurgårdens IF","Mjällby AIF",1,0
"2011-07-17","GAIS","Örebro SK",4,1
"2011-07-17","Gefle IF","AIK",0,3
"2011-07-17","Halmstads BK","IF Elfsborg",1,2
"2011-07-18","Kalmar FF","Helsingborgs IF",1,2
"2011-07-18","Trelleborgs FF","IFK Göteborg",2,0
"2011-07-23","Helsingborgs IF","Malmö FF",2,2
"2011-07-23","Mjällby AIF","Gefle IF",5,1
"2011-07-23","Syrianska FC","Trelleborgs FF",4,1
"2011-07-24","AIK","Kalmar FF",2,1
"2011-07-24","BK Häcken","GAIS",2,0
"2011-07-24","Örebro SK","IFK Norrköping",2,0
"2011-07-25","IF Elfsborg","Djurgårdens IF",2,1
"2011-07-25","IFK Göteborg","Halmstads BK",3,1
"2011-07-30","IFK Norrköping","Trelleborgs FF",2,1
"2011-07-31","Gefle IF","Örebro SK",0,1
"2011-07-31","Helsingborgs IF","IFK Göteborg",2,1
"2011-07-31","AIK","IF Elfsborg",0,1
"2011-07-31","BK Häcken","Syrianska FC",4,0
"2011-08-01","GAIS","Halmstads BK",2,1
"2011-08-01","Kalmar FF","Mjällby AIF",0,3
"2011-08-04","IFK Göteborg","AIK",3,1
"2011-08-06","Mjällby AIF","Malmö FF",1,1
"2011-08-06","Trelleborgs FF","Gefle IF",2,0
"2011-08-07","Örebro SK","BK Häcken",4,0
"2011-08-07","Halmstads BK","IFK Norrköping",5,4
"2011-08-07","Syrianska FC","Helsingborgs IF",1,2
"2011-08-07","Djurgårdens IF","GAIS",2,2
"2011-08-07","IF Elfsborg","Kalmar FF",0,0
"2011-08-13","Mjällby AIF","Syrianska FC",3,0
"2011-08-13","Halmstads BK","BK Häcken",0,1
"2011-08-14","GAIS","Kalmar FF",1,0
"2011-08-14","Trelleborgs FF","Helsingborgs IF",1,3
"2011-08-14","Djurgårdens IF","Örebro SK",0,2
"2011-08-15","IFK Norrköping","AIK",0,1
"2011-08-15","IF Elfsborg","IFK Göteborg",3,2
"2011-08-19","Kalmar FF","IFK Norrköping",5,0
"2011-08-20","Malmö FF","GAIS",2,1
"2011-08-21","BK Häcken","Djurgårdens IF",2,0
"2011-08-21","Syrianska FC","IF Elfsborg",0,2
"2011-08-21","Helsingborgs IF","Halmstads BK",2,1
"2011-08-21","AIK","Trelleborgs FF",3,0
"2011-08-22","Örebro SK","Mjällby AIF",0,2
"2011-08-22","IFK Göteborg","Gefle IF",3,0
"2011-08-25","IFK Norrköping","Djurgårdens IF",2,1
"2011-08-27","Trelleborgs FF","Halmstads BK",0,1
"2011-08-27","Kalmar FF","IFK Göteborg",0,0
"2011-08-28","Helsingborgs IF","Örebro SK",2,0
"2011-08-28","Gefle IF","BK Häcken",2,2
"2011-08-28","GAIS","Mjällby AIF",3,0
"2011-08-28","Malmö FF","IF Elfsborg",2,1
"2011-08-28","AIK","Syrianska FC",1,0
"2011-09-08","Gefle IF","Malmö FF",2,0
"2011-09-09","BK Häcken","Helsingborgs IF",1,1
"2011-09-10","Mjällby AIF","IFK Norrköping",0,0
"2011-09-11","Syrianska FC","Kalmar FF",2,1
"2011-09-11","Djurgårdens IF","Trelleborgs FF",4,3
"2011-09-11","IFK Göteborg","Malmö FF",0,0
"2011-09-12","Örebro SK","AIK",1,2
"2011-09-12","Halmstads BK","Gefle IF",2,2
"2011-09-12","IF Elfsborg","GAIS",1,3
"2011-09-15","Mjällby AIF","AIK",0,2
"2011-09-16","GAIS","IFK Norrköping",1,2
"2011-09-17","Kalmar FF","Halmstads BK",1,0
"2011-09-18","Helsingborgs IF","Mjällby AIF",3,0
"2011-09-18","Gefle IF","Syrianska FC",2,1
"2011-09-18","Malmö FF","Trelleborgs FF",1,1
"2011-09-18","BK Häcken","IF Elfsborg",2,0
"2011-09-18","Örebro SK","IFK Göteborg",0,2
"2011-09-19","AIK","Djurgårdens IF",0,1
"2011-09-21","IFK Norrköping","Gefle IF",1,1
"2011-09-21","Trelleborgs FF","GAIS",0,1
"2011-09-21","Halmstads BK","Malmö FF",1,5
"2011-09-21","IF Elfsborg","Helsingborgs IF",3,2
"2011-09-21","Syrianska FC","Örebro SK",3,1
"2011-09-22","IFK Göteborg","BK Häcken",2,2
"2011-09-23","Djurgårdens IF","Kalmar FF",2,1
"2011-09-24","Mjällby AIF","IF Elfsborg",2,1
"2011-09-24","Halmstads BK","Syrianska FC",0,1
"2011-09-25","GAIS","Helsingborgs IF",1,3
"2011-09-25","IFK Norrköping","BK Häcken",0,1
"2011-09-25","Malmö FF","AIK",1,1
"2011-09-25","Trelleborgs FF","Örebro SK",1,1
"2011-09-26","Gefle IF","Kalmar FF",1,1
"2011-09-26","Djurgårdens IF","IFK Göteborg",1,2
"2011-09-30","Syrianska FC","Djurgårdens IF",0,0
"2011-10-01","IFK Göteborg","Mjällby AIF",0,1
"2011-10-01","AIK","GAIS",2,1
"2011-10-02","Helsingborgs IF","IFK Norrköping",1,1
"2011-10-02","IF Elfsborg","Gefle IF",3,0
"2011-10-02","Kalmar FF","Malmö FF",1,2
"2011-10-02","BK Häcken","Trelleborgs FF",1,0
"2011-10-02","Örebro SK","Halmstads BK",1,0
"2011-10-13","Malmö FF","BK Häcken",1,0
"2011-10-15","Malmö FF","Djurgårdens IF",1,0
"2011-10-15","Kalmar FF","Örebro SK",4,1
"2011-10-16","Trelleborgs FF","Mjällby AIF",1,2
"2011-10-16","AIK","BK Häcken",2,1
"2011-10-16","IFK Norrköping","IF Elfsborg",2,1
"2011-10-17","GAIS","IFK Göteborg",1,0
"2011-10-17","Malmö FF","Syrianska FC",1,0
"2011-10-17","Gefle IF","Helsingborgs IF",2,0
"2011-10-17","Halmstads BK","Djurgårdens IF",1,3
"2011-10-23","BK Häcken","Kalmar FF",1,2
"2011-10-23","Helsingborgs IF","AIK",1,1
"2011-10-23","Örebro SK","Malmö FF",1,2
"2011-10-23","Mjällby AIF","Halmstads BK",2,0
"2011-10-23","Djurgårdens IF","Gefle IF",1,1
"2011-10-23","IF Elfsborg","Trelleborgs FF",3,0
"2011-10-23","IFK Göteborg","IFK Norrköping",3,0
"2011-10-23","Syrianska FC","GAIS",0,2
