"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1965-04-11","Örgryte IS","Degerfors IF",3,0
"1965-04-11","Örebro SK","IFK Göteborg",1,1
"1965-04-11","IFK Norrköping","AIK",0,1
"1965-04-11","Malmö FF","Helsingborgs IF",5,0
"1965-04-11","IF Elfsborg","Hammarby IF",2,1
"1965-04-11","Djurgårdens IF","GIF Sundsvall",4,1
"1965-04-19","GIF Sundsvall","Örgryte IS",0,5
"1965-04-19","Helsingborgs IF","IFK Norrköping",2,2
"1965-04-19","Hammarby IF","Malmö FF",1,3
"1965-04-19","IFK Göteborg","Djurgårdens IF",1,0
"1965-04-19","Degerfors IF","IF Elfsborg",0,3
"1965-04-21","AIK","Örebro SK",1,0
"1965-04-25","Örgryte IS","Malmö FF",0,1
"1965-04-25","Örebro SK","Hammarby IF",0,4
"1965-04-25","IFK Norrköping","Degerfors IF",1,1
"1965-04-25","Helsingborgs IF","GIF Sundsvall",2,2
"1965-04-25","Djurgårdens IF","IF Elfsborg",1,2
"1965-04-29","GIF Sundsvall","IFK Norrköping",1,1
"1965-04-29","Malmö FF","AIK",1,1
"1965-04-29","Hammarby IF","Djurgårdens IF",2,1
"1965-04-29","IFK Göteborg","Helsingborgs IF",2,3
"1965-04-29","IF Elfsborg","Örgryte IS",4,1
"1965-05-01","Degerfors IF","Örebro SK",0,1
"1965-05-02","AIK","IFK Göteborg",0,1
"1965-05-09","Helsingborgs IF","Degerfors IF",2,1
"1965-05-09","AIK","GIF Sundsvall",1,0
"1965-05-11","Örebro SK","IF Elfsborg",1,1
"1965-05-11","IFK Norrköping","Hammarby IF",1,0
"1965-05-11","IFK Göteborg","Malmö FF",2,2
"1965-05-11","Djurgårdens IF","Örgryte IS",3,1
"1965-05-20","Örgryte IS","Örebro SK",0,0
"1965-05-20","GIF Sundsvall","IFK Göteborg",0,1
"1965-05-20","Malmö FF","Djurgårdens IF",2,2
"1965-05-20","Hammarby IF","Helsingborgs IF",3,1
"1965-05-20","IF Elfsborg","IFK Norrköping",0,2
"1965-05-20","Degerfors IF","AIK",0,2
"1965-05-23","GIF Sundsvall","Malmö FF",1,4
"1965-05-23","Helsingborgs IF","IF Elfsborg",1,0
"1965-05-23","IFK Göteborg","Degerfors IF",1,0
"1965-05-23","AIK","Hammarby IF",1,1
"1965-05-25","Örebro SK","Djurgårdens IF",0,0
"1965-05-25","IFK Norrköping","Örgryte IS",1,1
"1965-05-27","Hammarby IF","IFK Göteborg",1,1
"1965-05-27","IF Elfsborg","AIK",1,2
"1965-05-30","Örgryte IS","Helsingborgs IF",3,1
"1965-05-30","Malmö FF","Örebro SK",2,0
"1965-05-30","Djurgårdens IF","IFK Norrköping",1,1
"1965-05-30","Degerfors IF","GIF Sundsvall",3,0
"1965-06-03","GIF Sundsvall","Hammarby IF",3,1
"1965-06-03","IFK Norrköping","Örebro SK",1,1
"1965-06-03","Helsingborgs IF","Djurgårdens IF",0,0
"1965-06-03","IFK Göteborg","IF Elfsborg",0,0
"1965-06-03","Degerfors IF","Malmö FF",1,2
"1965-06-03","AIK","Örgryte IS",2,1
"1965-06-09","Malmö FF","IFK Norrköping",3,2
"1965-06-09","Djurgårdens IF","AIK",2,2
"1965-06-10","Örgryte IS","IFK Göteborg",0,0
"1965-06-10","Örebro SK","Helsingborgs IF",2,1
"1965-06-10","IF Elfsborg","GIF Sundsvall",8,1
"1965-06-13","Hammarby IF","Degerfors IF",0,1
"1965-06-23","GIF Sundsvall","Örebro SK",1,1
"1965-06-23","Malmö FF","IF Elfsborg",1,2
"1965-06-23","Helsingborgs IF","AIK",0,2
"1965-06-23","Hammarby IF","Örgryte IS",5,2
"1965-06-23","IFK Göteborg","IFK Norrköping",1,0
"1965-06-23","Degerfors IF","Djurgårdens IF",4,2
"1965-08-08","Örebro SK","GIF Sundsvall",3,1
"1965-08-10","AIK","Helsingborgs IF",3,3
"1965-08-12","Örgryte IS","Hammarby IF",5,1
"1965-08-12","IFK Norrköping","IFK Göteborg",2,0
"1965-08-12","IF Elfsborg","Malmö FF",3,1
"1965-08-12","Djurgårdens IF","Degerfors IF",2,0
"1965-08-15","Örebro SK","AIK",1,1
"1965-08-15","Hammarby IF","IF Elfsborg",2,3
"1965-08-15","Degerfors IF","Örgryte IS",4,3
"1965-08-18","AIK","IFK Norrköping",0,3
"1965-08-19","GIF Sundsvall","Djurgårdens IF",1,6
"1965-08-19","Helsingborgs IF","Malmö FF",1,10
"1965-08-19","IFK Göteborg","Örebro SK",3,3
"1965-08-26","Örgryte IS","GIF Sundsvall",5,1
"1965-08-26","IFK Norrköping","Helsingborgs IF",2,2
"1965-08-26","Malmö FF","Hammarby IF",3,1
"1965-08-26","IF Elfsborg","Degerfors IF",2,2
"1965-08-26","Djurgårdens IF","IFK Göteborg",2,1
"1965-08-29","GIF Sundsvall","IF Elfsborg",0,1
"1965-08-29","Helsingborgs IF","Örebro SK",1,1
"1965-08-29","Degerfors IF","Hammarby IF",2,1
"1965-09-02","IFK Norrköping","Malmö FF",4,2
"1965-09-02","IFK Göteborg","Örgryte IS",1,4
"1965-09-02","AIK","Djurgårdens IF",1,0
"1965-09-05","Djurgårdens IF","Helsingborgs IF",6,1
"1965-09-08","Hammarby IF","GIF Sundsvall",6,0
"1965-09-09","Örgryte IS","AIK",1,2
"1965-09-09","Malmö FF","Degerfors IF",4,1
"1965-09-09","IF Elfsborg","IFK Göteborg",6,0
"1965-09-12","Örebro SK","Malmö FF",0,3
"1965-09-12","GIF Sundsvall","Degerfors IF",2,4
"1965-09-12","Helsingborgs IF","Örgryte IS",1,4
"1965-09-16","IFK Norrköping","Djurgårdens IF",2,1
"1965-09-16","IFK Göteborg","Hammarby IF",2,2
"1965-09-16","AIK","IF Elfsborg",1,5
"1965-09-19","IF Elfsborg","Helsingborgs IF",4,0
"1965-09-19","Djurgårdens IF","Örebro SK",1,1
"1965-09-19","Degerfors IF","IFK Göteborg",2,4
"1965-09-30","Örgryte IS","IFK Norrköping",3,3
"1965-09-30","Malmö FF","GIF Sundsvall",4,0
"1965-09-30","Hammarby IF","AIK",1,8
"1965-10-03","Örgryte IS","IF Elfsborg",1,1
"1965-10-03","Örebro SK","Degerfors IF",1,1
"1965-10-03","IFK Norrköping","GIF Sundsvall",5,0
"1965-10-03","Helsingborgs IF","IFK Göteborg",2,4
"1965-10-03","AIK","Malmö FF",2,2
"1965-10-06","Örebro SK","IFK Norrköping",1,1
"1965-10-07","Djurgårdens IF","Hammarby IF",2,0
"1965-10-10","GIF Sundsvall","Helsingborgs IF",1,1
"1965-10-10","Malmö FF","Örgryte IS",3,0
"1965-10-10","Hammarby IF","Örebro SK",0,1
"1965-10-10","IFK Göteborg","AIK",3,1
"1965-10-10","IF Elfsborg","Djurgårdens IF",2,0
"1965-10-10","Degerfors IF","IFK Norrköping",0,1
"1965-10-13","AIK","Degerfors IF",3,1
"1965-10-17","Örebro SK","Örgryte IS",4,3
"1965-10-17","IFK Norrköping","IF Elfsborg",2,2
"1965-10-17","Helsingborgs IF","Hammarby IF",2,1
"1965-10-17","IFK Göteborg","GIF Sundsvall",2,1
"1965-10-17","Djurgårdens IF","Malmö FF",0,3
"1965-10-24","Örgryte IS","Djurgårdens IF",6,4
"1965-10-24","GIF Sundsvall","AIK",2,3
"1965-10-24","Malmö FF","IFK Göteborg",3,0
"1965-10-24","Hammarby IF","IFK Norrköping",2,4
"1965-10-24","IF Elfsborg","Örebro SK",0,0
"1965-10-24","Degerfors IF","Helsingborgs IF",1,1
