"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2012-03-31","IF Elfsborg","Djurgårdens IF",2,1
"2012-03-31","GIF Sundsvall","Kalmar FF",0,1
"2012-03-31","GAIS","BK Häcken",0,0
"2012-04-01","AIK","Mjällby AIF",0,0
"2012-04-01","Syrianska FC","IFK Göteborg",2,1
"2012-04-02","Örebro SK","Åtvidabergs FF",3,4
"2012-04-02","Malmö FF","Gefle IF",0,0
"2012-04-02","IFK Norrköping","Helsingborgs IF",1,0
"2012-04-06","Gefle IF","Syrianska FC",1,1
"2012-04-06","Åtvidabergs FF","GAIS",2,1
"2012-04-07","BK Häcken","Malmö FF",5,0
"2012-04-07","Mjällby AIF","Örebro SK",0,0
"2012-04-08","Djurgårdens IF","GIF Sundsvall",1,0
"2012-04-08","Helsingborgs IF","IF Elfsborg",2,1
"2012-04-09","IFK Göteborg","IFK Norrköping",1,2
"2012-04-09","Kalmar FF","AIK",1,2
"2012-04-10","Åtvidabergs FF","Gefle IF",6,1
"2012-04-11","GAIS","Djurgårdens IF",0,0
"2012-04-11","Örebro SK","Helsingborgs IF",0,0
"2012-04-12","GIF Sundsvall","Syrianska FC",4,0
"2012-04-12","IF Elfsborg","IFK Norrköping",2,0
"2012-04-12","BK Häcken","Mjällby AIF",4,2
"2012-04-12","AIK","IFK Göteborg",1,1
"2012-04-13","Malmö FF","Kalmar FF",2,0
"2012-04-15","Syrianska FC","AIK",0,1
"2012-04-15","IFK Göteborg","Örebro SK",2,2
"2012-04-15","Mjällby AIF","Åtvidabergs FF",2,0
"2012-04-16","Helsingborgs IF","GAIS",1,1
"2012-04-16","IFK Norrköping","GIF Sundsvall",2,2
"2012-04-16","Kalmar FF","BK Häcken",3,1
"2012-04-16","Gefle IF","IF Elfsborg",1,2
"2012-04-16","Djurgårdens IF","Malmö FF",2,3
"2012-04-20","Mjällby AIF","Djurgårdens IF",4,3
"2012-04-21","Åtvidabergs FF","Helsingborgs IF",1,2
"2012-04-21","Kalmar FF","Gefle IF",0,1
"2012-04-22","GAIS","IFK Norrköping",2,0
"2012-04-22","AIK","GIF Sundsvall",1,1
"2012-04-23","Malmö FF","Syrianska FC",2,0
"2012-04-23","BK Häcken","IFK Göteborg",1,2
"2012-04-23","Örebro SK","IF Elfsborg",0,2
"2012-04-26","IF Elfsborg","GAIS",2,1
"2012-04-26","Gefle IF","AIK",0,1
"2012-04-27","Helsingborgs IF","Mjällby AIF",1,1
"2012-04-28","Syrianska FC","BK Häcken",1,2
"2012-04-28","IFK Göteborg","Åtvidabergs FF",2,1
"2012-04-29","Djurgårdens IF","Kalmar FF",1,1
"2012-04-29","GIF Sundsvall","Örebro SK",3,1
"2012-04-29","IFK Norrköping","Malmö FF",3,2
"2012-05-02","IFK Göteborg","GIF Sundsvall",2,0
"2012-05-02","Syrianska FC","IF Elfsborg",1,4
"2012-05-02","Åtvidabergs FF","BK Häcken",0,3
"2012-05-02","Helsingborgs IF","AIK",0,0
"2012-05-03","Djurgårdens IF","Örebro SK",2,1
"2012-05-03","Gefle IF","IFK Norrköping",0,2
"2012-05-03","Mjällby AIF","Malmö FF",2,2
"2012-05-04","Kalmar FF","GAIS",2,2
"2012-05-05","GIF Sundsvall","Helsingborgs IF",0,1
"2012-05-06","IFK Norrköping","Syrianska FC",1,4
"2012-05-06","Malmö FF","Åtvidabergs FF",2,1
"2012-05-07","IF Elfsborg","IFK Göteborg",1,0
"2012-05-07","GAIS","Mjällby AIF",2,2
