"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1947-07-27","Jönköpings Södra IF","IFK Norrköping",1,5
"1947-07-27","Helsingborgs IF","Degerfors IF",3,3
"1947-07-27","Halmstads BK","AIK",1,0
"1947-07-27","IFK Göteborg","Malmö FF",0,3
"1947-07-27","IF Elfsborg","IS Halmia",1,1
"1947-07-27","Djurgårdens IF","GAIS",1,2
"1947-08-03","IFK Norrköping","Helsingborgs IF",4,2
"1947-08-03","Malmö FF","Halmstads BK",4,1
"1947-08-03","IS Halmia","IFK Göteborg",2,1
"1947-08-03","GAIS","IF Elfsborg",6,2
"1947-08-03","Degerfors IF","Djurgårdens IF",2,1
"1947-08-03","AIK","Jönköpings Södra IF",2,2
"1947-08-10","Jönköpings Södra IF","Malmö FF",2,4
"1947-08-10","IS Halmia","GAIS",1,1
"1947-08-10","IFK Göteborg","Halmstads BK",6,1
"1947-08-10","IF Elfsborg","Degerfors IF",4,1
"1947-08-10","Djurgårdens IF","IFK Norrköping",3,2
"1947-08-13","Malmö FF","Helsingborgs IF",5,2
"1947-08-13","AIK","Djurgårdens IF",1,1
"1947-08-15","GAIS","IFK Göteborg",2,0
"1947-08-17","IFK Norrköping","IF Elfsborg",2,2
"1947-08-17","Halmstads BK","Jönköpings Södra IF",3,0
"1947-08-17","Degerfors IF","IS Halmia",1,1
"1947-08-17","Helsingborgs IF","AIK",2,1
"1947-08-31","IFK Norrköping","GAIS",3,2
"1947-08-31","Malmö FF","IF Elfsborg",3,0
"1947-08-31","Jönköpings Södra IF","Helsingborgs IF",2,2
"1947-08-31","Halmstads BK","Djurgårdens IF",1,1
"1947-08-31","IFK Göteborg","Degerfors IF",0,2
"1947-08-31","AIK","IS Halmia",2,0
"1947-09-07","Helsingborgs IF","IFK Göteborg",1,0
"1947-09-07","IS Halmia","Malmö FF",1,2
"1947-09-07","GAIS","AIK",1,2
"1947-09-07","IF Elfsborg","Halmstads BK",2,4
"1947-09-07","Djurgårdens IF","Jönköpings Södra IF",4,0
"1947-09-07","Degerfors IF","IFK Norrköping",3,1
"1947-09-21","Malmö FF","Degerfors IF",1,1
"1947-09-21","Jönköpings Södra IF","IS Halmia",3,1
"1947-09-21","Helsingborgs IF","IF Elfsborg",6,3
"1947-09-21","Halmstads BK","GAIS",2,3
"1947-09-21","IFK Göteborg","Djurgårdens IF",4,1
"1947-09-21","AIK","IFK Norrköping",2,5
"1947-09-28","IFK Norrköping","IFK Göteborg",1,3
"1947-09-28","IS Halmia","Halmstads BK",1,2
"1947-09-28","GAIS","Malmö FF",2,2
"1947-09-28","IF Elfsborg","Jönköpings Södra IF",5,2
"1947-09-28","Djurgårdens IF","Helsingborgs IF",1,1
"1947-09-28","Degerfors IF","AIK",0,1
"1947-10-12","Malmö FF","IFK Norrköping",2,3
"1947-10-12","Jönköpings Södra IF","GAIS",1,1
"1947-10-12","Helsingborgs IF","IS Halmia",1,3
"1947-10-12","Halmstads BK","Degerfors IF",3,4
"1947-10-12","IFK Göteborg","AIK",1,0
"1947-10-12","Djurgårdens IF","IF Elfsborg",2,0
"1947-10-19","IFK Norrköping","Halmstads BK",3,1
