"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2001-04-08","IFK Norrköping","IF Elfsborg",0,3
"2001-04-08","Hammarby IF","GIF Sundsvall",1,0
"2001-04-08","BK Häcken","Halmstads BK",2,1
"2001-04-09","Malmö FF","AIK",2,0
"2001-04-09","IFK Göteborg","Helsingborgs IF",2,1
"2001-04-13","Trelleborgs FF","IFK Norrköping",0,1
"2001-04-16","IF Elfsborg","Malmö FF",0,2
"2001-04-16","GIF Sundsvall","BK Häcken",1,0
"2001-04-16","AIK","Örebro SK",0,0
"2001-04-17","Helsingborgs IF","Djurgårdens IF",1,0
"2001-04-18","Örgryte IS","Hammarby IF",3,3
"2001-04-18","Halmstads BK","IFK Göteborg",0,0
"2001-04-21","Halmstads BK","IF Elfsborg",5,0
"2001-04-21","IFK Göteborg","Örebro SK",3,1
"2001-04-21","Helsingborgs IF","GIF Sundsvall",3,0
"2001-04-21","Djurgårdens IF","Malmö FF",0,4
"2001-04-22","Trelleborgs FF","Örgryte IS",1,4
"2001-04-22","IFK Norrköping","AIK",1,3
"2001-04-22","BK Häcken","Hammarby IF",0,0
"2001-04-26","Örebro SK","Örgryte IS",1,1
"2001-04-29","Örebro SK","Djurgårdens IF",2,2
"2001-04-29","GIF Sundsvall","Halmstads BK",3,1
"2001-04-29","AIK","Trelleborgs FF",2,1
"2001-04-30","Örgryte IS","Helsingborgs IF",1,0
"2001-05-01","Hammarby IF","IFK Göteborg",1,1
"2001-05-01","Malmö FF","IFK Norrköping",0,0
"2001-05-06","IFK Norrköping","GIF Sundsvall",0,0
"2001-05-06","Djurgårdens IF","Örgryte IS",0,0
"2001-05-06","BK Häcken","Malmö FF",2,1
"2001-05-07","Trelleborgs FF","Halmstads BK",0,3
"2001-05-07","IFK Göteborg","AIK",1,0
"2001-05-07","Hammarby IF","Örebro SK",3,0
"2001-05-08","Helsingborgs IF","IF Elfsborg",3,0
"2001-05-10","Djurgårdens IF","Trelleborgs FF",0,0
"2001-05-13","Örgryte IS","IFK Norrköping",1,2
"2001-05-13","Halmstads BK","Helsingborgs IF",2,2
"2001-05-13","GIF Sundsvall","Trelleborgs FF",0,1
"2001-05-14","Örebro SK","BK Häcken",2,2
"2001-05-14","Malmö FF","IFK Göteborg",0,6
"2001-05-14","IF Elfsborg","Hammarby IF",0,3
"2001-05-15","AIK","Djurgårdens IF",1,1
"2001-05-17","IF Elfsborg","BK Häcken",3,1
"2001-05-20","Örebro SK","Malmö FF",2,0
"2001-05-20","Trelleborgs FF","IF Elfsborg",3,0
"2001-05-20","IFK Göteborg","GIF Sundsvall",1,1
"2001-05-21","IFK Norrköping","Helsingborgs IF",1,1
"2001-05-21","Djurgårdens IF","Halmstads BK",2,1
"2001-05-21","BK Häcken","Örgryte IS",0,3
"2001-05-22","Hammarby IF","AIK",0,0
"2001-05-27","Malmö FF","Hammarby IF",1,0
"2001-05-27","Halmstads BK","IFK Norrköping",4,0
"2001-05-27","GIF Sundsvall","Djurgårdens IF",0,0
"2001-05-28","IF Elfsborg","Örebro SK",1,0
"2001-05-28","Helsingborgs IF","Trelleborgs FF",3,0
"2001-05-28","AIK","BK Häcken",2,0
"2001-05-28","Örgryte IS","IFK Göteborg",0,2
"2001-06-10","Helsingborgs IF","AIK",2,0
"2001-06-10","Halmstads BK","Örgryte IS",0,1
"2001-06-10","GIF Sundsvall","IF Elfsborg",1,3
"2001-06-11","Trelleborgs FF","Malmö FF",0,4
"2001-06-11","IFK Norrköping","Örebro SK",1,5
"2001-06-11","IFK Göteborg","BK Häcken",1,1
"2001-06-12","Djurgårdens IF","Hammarby IF",2,0
"2001-06-13","AIK","Halmstads BK",2,3
"2001-06-17","Örgryte IS","GIF Sundsvall",2,0
"2001-06-17","Hammarby IF","IFK Norrköping",1,1
"2001-06-18","Örebro SK","Trelleborgs FF",3,2
"2001-06-18","IF Elfsborg","IFK Göteborg",3,2
"2001-06-18","BK Häcken","Djurgårdens IF",1,2
"2001-06-19","Malmö FF","Helsingborgs IF",0,1
"2001-06-20","GIF Sundsvall","AIK",1,2
"2001-06-21","Örgryte IS","IF Elfsborg",1,1
"2001-06-24","IFK Norrköping","BK Häcken",1,1
"2001-06-25","Helsingborgs IF","Örebro SK",2,2
"2001-06-25","Djurgårdens IF","IFK Göteborg",3,1
"2001-06-25","Trelleborgs FF","Hammarby IF",2,3
"2001-06-26","Halmstads BK","Malmö FF",4,2
"2001-06-27","AIK","Örgryte IS",2,2
"2001-07-01","IF Elfsborg","Djurgårdens IF",1,2
"2001-07-01","BK Häcken","Trelleborgs FF",2,2
"2001-07-02","Malmö FF","GIF Sundsvall",2,0
"2001-07-02","Hammarby IF","Helsingborgs IF",3,1
"2001-07-02","Örebro SK","Halmstads BK",1,1
"2001-07-03","IFK Göteborg","IFK Norrköping",2,1
"2001-07-04","AIK","IF Elfsborg",3,1
"2001-07-07","Örebro SK","GIF Sundsvall",1,1
"2001-07-08","Örgryte IS","Malmö FF",1,4
"2001-07-08","IFK Norrköping","Djurgårdens IF",2,0
"2001-07-11","Örgryte IS","AIK",1,0
"2001-07-15","Trelleborgs FF","IFK Göteborg",0,0
"2001-07-15","Halmstads BK","Hammarby IF",1,2
"2001-07-15","BK Häcken","Helsingborgs IF",2,2
"2001-07-21","Halmstads BK","Örebro SK",3,0
"2001-07-22","Trelleborgs FF","BK Häcken",0,4
"2001-07-22","Djurgårdens IF","IF Elfsborg",3,0
"2001-07-23","IFK Norrköping","IFK Göteborg",2,3
"2001-07-23","GIF Sundsvall","Malmö FF",2,1
"2001-07-24","Helsingborgs IF","Hammarby IF",1,3
"2001-07-29","Malmö FF","Halmstads BK",3,3
"2001-07-29","BK Häcken","IFK Norrköping",0,2
"2001-07-29","AIK","GIF Sundsvall",2,0
"2001-07-30","Örebro SK","Helsingborgs IF",3,3
"2001-07-30","IF Elfsborg","Örgryte IS",0,3
"2001-07-30","Hammarby IF","Trelleborgs FF",4,1
"2001-07-31","IFK Göteborg","Djurgårdens IF",0,2
"2001-08-04","Halmstads BK","AIK",2,2
"2001-08-05","IFK Göteborg","IF Elfsborg",2,2
"2001-08-05","GIF Sundsvall","Örgryte IS",2,2
"2001-08-05","Djurgårdens IF","BK Häcken",2,1
"2001-08-06","Trelleborgs FF","Örebro SK",1,1
