"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1977-04-11","IFK Göteborg","AIK",1,1
"1977-04-11","Djurgårdens IF","Landskrona BoIS",1,2
"1977-04-12","Hammarby IF","Kalmar FF",0,1
"1977-04-16","IFK Sundsvall","Djurgårdens IF",2,0
"1977-04-16","Landskrona BoIS","IFK Göteborg",1,1
"1977-04-16","Kalmar FF","IFK Norrköping",0,2
"1977-04-16","IF Elfsborg","Halmstads BK",2,2
"1977-04-16","AIK","Östers IF",2,1
"1977-04-17","Malmö FF","BK Derby",1,0
"1977-04-19","Östers IF","IF Elfsborg",0,0
"1977-04-19","Halmstads BK","Örebro SK",0,0
"1977-04-21","Djurgårdens IF","IFK Norrköping",0,0
"1977-04-23","Östers IF","Landskrona BoIS",1,0
"1977-04-23","Malmö FF","IF Elfsborg",1,1
"1977-04-23","Hammarby IF","Örebro SK",2,1
"1977-04-23","Halmstads BK","AIK",1,1
"1977-04-23","IFK Göteborg","IFK Sundsvall",2,0
"1977-04-23","BK Derby","Kalmar FF",1,0
"1977-05-01","Örebro SK","BK Derby",1,0
"1977-05-01","IFK Sundsvall","Östers IF",0,1
"1977-05-01","IFK Norrköping","IFK Göteborg",1,3
"1977-05-01","Landskrona BoIS","Halmstads BK",3,1
"1977-05-01","Kalmar FF","Djurgårdens IF",3,1
"1977-05-01","IF Elfsborg","Hammarby IF",2,1
"1977-05-01","AIK","Malmö FF",1,1
"1977-05-04","Örebro SK","Malmö FF",0,1
"1977-05-04","BK Derby","Hammarby IF",0,0
"1977-05-07","Östers IF","Djurgårdens IF",0,0
"1977-05-07","Örebro SK","IF Elfsborg",2,1
"1977-05-07","Malmö FF","IFK Sundsvall",2,3
"1977-05-07","Hammarby IF","Landskrona BoIS",1,2
"1977-05-07","Halmstads BK","IFK Norrköping",4,0
"1977-05-07","IFK Göteborg","Kalmar FF",2,2
"1977-05-07","BK Derby","AIK",1,0
"1977-05-12","IFK Norrköping","IFK Sundsvall",5,3
"1977-05-12","Landskrona BoIS","Malmö FF",1,1
"1977-05-12","AIK","Hammarby IF",0,3
"1977-05-15","IFK Sundsvall","Halmstads BK",2,0
"1977-05-15","IFK Norrköping","Östers IF",1,0
"1977-05-15","Kalmar FF","Örebro SK",1,0
"1977-05-15","IF Elfsborg","BK Derby",4,0
"1977-05-15","Djurgårdens IF","IFK Göteborg",4,0
"1977-05-22","Östers IF","Malmö FF",0,0
"1977-05-22","IFK Sundsvall","IF Elfsborg",1,2
"1977-05-22","IFK Norrköping","Örebro SK",1,1
"1977-05-22","Landskrona BoIS","AIK",0,2
"1977-05-22","Halmstads BK","Kalmar FF",0,0
"1977-05-23","IFK Göteborg","Hammarby IF",3,2
"1977-05-23","Djurgårdens IF","BK Derby",2,1
"1977-05-30","Örebro SK","Djurgårdens IF",2,2
"1977-05-30","Malmö FF","Halmstads BK",2,1
"1977-05-30","Kalmar FF","Landskrona BoIS",1,0
"1977-05-30","Hammarby IF","Östers IF",1,0
"1977-05-30","IF Elfsborg","IFK Norrköping",1,1
"1977-05-30","BK Derby","IFK Göteborg",0,0
"1977-05-30","AIK","IFK Sundsvall",2,2
"1977-06-02","Östers IF","Örebro SK",3,0
"1977-06-02","IFK Sundsvall","Kalmar FF",2,2
"1977-06-02","IFK Norrköping","Landskrona BoIS",0,3
"1977-06-02","Malmö FF","Hammarby IF",6,0
"1977-06-02","Halmstads BK","BK Derby",2,0
"1977-06-02","IFK Göteborg","IF Elfsborg",1,2
"1977-06-02","Djurgårdens IF","AIK",1,1
"1977-06-12","Örebro SK","IFK Göteborg",4,4
"1977-06-12","Landskrona BoIS","IFK Sundsvall",2,2
"1977-06-12","Kalmar FF","Malmö FF",0,1
"1977-06-12","Hammarby IF","Halmstads BK",2,1
"1977-06-12","IF Elfsborg","Djurgårdens IF",0,0
"1977-06-12","BK Derby","Östers IF",2,2
"1977-06-13","AIK","IFK Norrköping",1,2
"1977-06-18","AIK","IF Elfsborg",1,1
"1977-06-19","Östers IF","Kalmar FF",1,1
"1977-06-19","IFK Sundsvall","BK Derby",1,0
"1977-06-19","IFK Norrköping","Hammarby IF",0,0
"1977-06-19","Landskrona BoIS","Örebro SK",3,2
"1977-06-19","IFK Göteborg","Halmstads BK",2,2
"1977-06-19","Djurgårdens IF","Malmö FF",0,1
"1977-06-22","Örebro SK","IFK Sundsvall",2,0
"1977-06-22","Malmö FF","IFK Göteborg",1,0
"1977-06-22","Kalmar FF","AIK",2,1
"1977-06-22","Hammarby IF","Djurgårdens IF",3,1
"1977-06-22","Halmstads BK","Östers IF",1,3
"1977-06-22","IF Elfsborg","Landskrona BoIS",2,2
"1977-06-22","BK Derby","IFK Norrköping",0,1
"1977-06-29","Landskrona BoIS","BK Derby",3,1
"1977-06-29","IFK Göteborg","Östers IF",4,1
"1977-06-29","Djurgårdens IF","Halmstads BK",1,1
"1977-07-03","IFK Sundsvall","Hammarby IF",0,1
"1977-07-03","Kalmar FF","IF Elfsborg",2,0
"1977-07-03","AIK","Örebro SK",3,3
"1977-07-31","Örebro SK","AIK",1,0
"1977-07-31","Hammarby IF","IFK Sundsvall",0,2
"1977-07-31","IF Elfsborg","Kalmar FF",1,3
"1977-08-03","Östers IF","IFK Göteborg",6,0
"1977-08-03","Malmö FF","IFK Norrköping",0,0
"1977-08-03","Halmstads BK","Djurgårdens IF",4,0
"1977-08-03","BK Derby","Landskrona BoIS",1,5
"1977-08-07","Östers IF","AIK",0,0
"1977-08-07","IFK Norrköping","Kalmar FF",3,1
"1977-08-07","Malmö FF","Örebro SK",1,1
"1977-08-07","Hammarby IF","BK Derby",3,1
"1977-08-07","Halmstads BK","IF Elfsborg",1,0
"1977-08-08","IFK Göteborg","Landskrona BoIS",4,1
"1977-08-08","Djurgårdens IF","IFK Sundsvall",2,2
"1977-08-11","Örebro SK","Halmstads BK",3,0
"1977-08-11","IFK Sundsvall","IFK Norrköping",4,6
"1977-08-11","Landskrona BoIS","Djurgårdens IF",1,2
"1977-08-11","Kalmar FF","Hammarby IF",1,1
"1977-08-11","IF Elfsborg","Östers IF",0,0
"1977-08-11","BK Derby","Malmö FF",0,5
"1977-08-11","AIK","IFK Göteborg",3,6
"1977-08-14","Östers IF","BK Derby",3,0
"1977-08-14","IFK Sundsvall","Landskrona BoIS",0,0
"1977-08-14","IFK Norrköping","AIK",5,0
"1977-08-14","Malmö FF","Kalmar FF",2,0
"1977-08-14","Halmstads BK","Hammarby IF",4,0
"1977-08-14","IFK Göteborg","Örebro SK",0,0
"1977-08-14","Djurgårdens IF","IF Elfsborg",0,2
"1977-08-21","Örebro SK","Östers IF",1,1
"1977-08-21","Landskrona BoIS","IFK Norrköping",2,1
"1977-08-21","Kalmar FF","IFK Sundsvall",1,1
"1977-08-21","Hammarby IF","Malmö FF",1,2
"1977-08-21","BK Derby","Halmstads BK",1,1
"1977-08-23","AIK","Djurgårdens IF",2,0
"1977-08-24","IF Elfsborg","IFK Göteborg",4,0
"1977-08-25","IFK Norrköping","Halmstads BK",2,2
"1977-08-28","IFK Sundsvall","Malmö FF",1,1
"1977-08-28","Landskrona BoIS","Hammarby IF",4,0
"1977-08-28","Kalmar FF","IFK Göteborg",5,1
"1977-08-28","IF Elfsborg","Örebro SK",2,0
"1977-08-28","AIK","BK Derby",0,0
"1977-08-29","Djurgårdens IF","Östers IF",2,2
"1977-09-01","Östers IF","IFK Norrköping",1,2
"1977-09-01","Örebro SK","Kalmar FF",2,1
"1977-09-01","Malmö FF","Landskrona BoIS",1,0
"1977-09-01","Hammarby IF","AIK",0,0
"1977-09-01","Halmstads BK","IFK Sundsvall",3,0
"1977-09-01","IFK Göteborg","Djurgårdens IF",2,2
"1977-09-01","BK Derby","IF Elfsborg",0,3
"1977-09-11","Örebro SK","Landskrona BoIS",0,2
"1977-09-11","Malmö FF","Djurgårdens IF",3,1
"1977-09-11","Kalmar FF","Östers IF",1,0
"1977-09-11","Hammarby IF","IFK Norrköping",2,0
"1977-09-11","Halmstads BK","IFK Göteborg",2,1
"1977-09-11","IF Elfsborg","AIK",1,0
"1977-09-11","BK Derby","IFK Sundsvall",2,0
"1977-09-15","IFK Norrköping","BK Derby",2,1
"1977-09-15","Djurgårdens IF","Hammarby IF",1,1
"1977-09-18","Östers IF","Halmstads BK",3,1
