"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1988-08-07","IK Brage","GIF Sundsvall",2,0
"1988-08-08","IFK Norrköping","GAIS",3,2
"1988-08-08","Hammarby IF","Djurgårdens IF",0,4
"1988-08-08","IFK Göteborg","AIK",3,1
"1988-08-09","Östers IF","Malmö FF",0,2
"1988-08-13","Västra Frölunda IF","GAIS",0,2
"1988-08-14","Östers IF","IFK Norrköping",1,1
"1988-08-14","Malmö FF","GIF Sundsvall",1,1
"1988-08-14","Djurgårdens IF","AIK",0,0
"1988-08-15","Örgryte IS","IFK Göteborg",1,1
"1988-08-15","Hammarby IF","IK Brage",2,0
"1988-08-21","GIF Sundsvall","Djurgårdens IF",0,2
"1988-08-21","GAIS","Malmö FF",3,2
"1988-08-21","IK Brage","Östers IF",4,1
"1988-08-22","IFK Norrköping","Västra Frölunda IF",0,1
"1988-08-22","IFK Göteborg","Hammarby IF",5,1
"1988-08-22","AIK","Örgryte IS",2,0
"1988-08-24","GAIS","Djurgårdens IF",1,2
"1988-08-25","GIF Sundsvall","Örgryte IS",0,1
"1988-08-25","Malmö FF","Västra Frölunda IF",2,0
"1988-08-25","IFK Göteborg","Östers IF",1,1
"1988-08-25","IK Brage","IFK Norrköping",3,1
"1988-08-25","AIK","Hammarby IF",0,0
"1988-08-28","Östers IF","AIK",3,0
"1988-08-28","Örgryte IS","GAIS",1,1
"1988-08-28","Västra Frölunda IF","IK Brage",1,0
"1988-08-28","IFK Norrköping","IFK Göteborg",1,3
"1988-08-28","Hammarby IF","GIF Sundsvall",3,0
"1988-08-28","Djurgårdens IF","Malmö FF",2,3
"1988-10-08","GAIS","AIK",1,0
"1988-10-09","Örgryte IS","IFK Norrköping",2,1
"1988-10-09","GIF Sundsvall","Västra Frölunda IF",0,0
"1988-10-09","Malmö FF","IFK Göteborg",1,3
"1988-10-09","Hammarby IF","Östers IF",3,0
"1988-10-09","Djurgårdens IF","IK Brage",0,0
"1988-10-22","Östers IF","Örgryte IS",1,1
"1988-10-22","Västra Frölunda IF","Hammarby IF",3,1
"1988-10-22","IFK Norrköping","Djurgårdens IF",1,2
"1988-10-22","IFK Göteborg","GAIS",2,0
"1988-10-22","IK Brage","Malmö FF",2,1
"1988-10-22","AIK","GIF Sundsvall",1,2
