"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1950-07-30","Örebro SK","IF Elfsborg",1,1
"1950-07-30","Malmö FF","AIK",3,1
"1950-07-30","Kalmar FF","IFK Norrköping",0,4
"1950-07-30","Jönköpings Södra IF","GAIS",4,3
"1950-07-30","Helsingborgs IF","Degerfors IF",0,1
"1950-07-30","Djurgårdens IF","Råå IF",0,2
"1950-08-06","Råå IF","Jönköpings Södra IF",4,0
"1950-08-06","IFK Norrköping","Örebro SK",2,1
"1950-08-06","GAIS","Helsingborgs IF",0,1
"1950-08-06","IF Elfsborg","Djurgårdens IF",4,2
"1950-08-06","Degerfors IF","Malmö FF",1,1
"1950-08-06","AIK","Kalmar FF",1,0
"1950-08-11","Helsingborgs IF","Malmö FF",1,3
"1950-08-13","Örebro SK","AIK",1,1
"1950-08-13","Kalmar FF","Degerfors IF",0,1
"1950-08-13","Jönköpings Södra IF","IF Elfsborg",1,0
"1950-08-13","GAIS","Råå IF",0,2
"1950-08-13","Djurgårdens IF","IFK Norrköping",2,1
"1950-08-18","Råå IF","Helsingborgs IF",1,3
"1950-08-18","AIK","Djurgårdens IF",1,1
"1950-08-20","IFK Norrköping","Jönköpings Södra IF",3,1
"1950-08-20","Malmö FF","Kalmar FF",2,1
"1950-08-20","IF Elfsborg","GAIS",2,0
"1950-08-20","Degerfors IF","Örebro SK",3,2
"1950-08-27","Örebro SK","Malmö FF",1,6
"1950-08-27","Råå IF","IF Elfsborg",2,3
"1950-08-27","Kalmar FF","Helsingborgs IF",2,6
"1950-08-27","Jönköpings Södra IF","AIK",4,1
"1950-08-27","GAIS","IFK Norrköping",2,1
"1950-08-27","Djurgårdens IF","Degerfors IF",2,2
"1950-09-10","IFK Norrköping","IF Elfsborg",0,3
"1950-09-10","Malmö FF","Jönköpings Södra IF",7,3
"1950-09-10","Kalmar FF","Djurgårdens IF",0,1
"1950-09-10","Helsingborgs IF","Örebro SK",4,0
"1950-09-10","Degerfors IF","GAIS",5,1
"1950-09-10","AIK","Råå IF",1,2
"1950-09-17","Örebro SK","Kalmar FF",0,1
"1950-09-17","Råå IF","IFK Norrköping",2,0
"1950-09-17","Jönköpings Södra IF","Degerfors IF",5,2
"1950-09-17","GAIS","AIK",1,0
