"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1957-08-02","Malmö FF","IFK Malmö",3,0
"1957-08-02","AIK","IFK Norrköping",0,5
"1957-08-04","Sandvikens IF","Djurgårdens IF",2,2
"1957-08-04","Motala AIF","IFK Göteborg",2,2
"1957-08-04","Halmstads BK","IFK Eskilstuna",2,0
"1957-08-04","GAIS","Helsingborgs IF",3,1
"1957-08-07","Helsingborgs IF","Halmstads BK",2,2
"1957-08-08","IFK Norrköping","Motala AIF",2,0
"1957-08-08","IFK Malmö","GAIS",1,1
"1957-08-08","IFK Göteborg","Malmö FF",2,5
"1957-08-08","IFK Eskilstuna","Djurgårdens IF",3,3
"1957-08-08","AIK","Sandvikens IF",1,1
"1957-08-11","IFK Norrköping","Sandvikens IF",3,2
"1957-08-11","IFK Malmö","Motala AIF",1,0
"1957-08-11","IFK Göteborg","AIK",3,0
"1957-08-11","IFK Eskilstuna","GAIS",1,3
"1957-08-11","Djurgårdens IF","Halmstads BK",1,0
"1957-08-14","Sandvikens IF","AIK",0,0
"1957-08-15","Motala AIF","IFK Norrköping",0,1
"1957-08-15","Malmö FF","IFK Göteborg",1,2
"1957-08-15","Halmstads BK","Helsingborgs IF",1,3
"1957-08-15","GAIS","IFK Malmö",1,0
"1957-08-15","Djurgårdens IF","IFK Eskilstuna",4,2
"1957-08-18","Sandvikens IF","Motala AIF",4,1
"1957-08-18","IFK Norrköping","Malmö FF",1,1
"1957-08-18","IFK Malmö","Halmstads BK",1,1
"1957-08-18","Helsingborgs IF","IFK Eskilstuna",8,2
"1957-08-21","Helsingborgs IF","Malmö FF",1,2
"1957-08-21","IFK Göteborg","GAIS",4,2
"1957-08-21","Djurgårdens IF","AIK",1,1
"1957-08-25","Motala AIF","AIK",2,1
"1957-08-25","Malmö FF","Sandvikens IF",0,5
"1957-08-25","Halmstads BK","IFK Göteborg",1,4
"1957-08-25","GAIS","IFK Norrköping",2,2
"1957-08-25","IFK Eskilstuna","IFK Malmö",1,2
"1957-08-25","Djurgårdens IF","Helsingborgs IF",1,2
"1957-09-01","Sandvikens IF","GAIS",3,0
"1957-09-01","IFK Norrköping","Halmstads BK",5,1
"1957-09-01","Motala AIF","Djurgårdens IF",0,1
"1957-09-01","IFK Malmö","Helsingborgs IF",1,1
"1957-09-01","IFK Göteborg","IFK Eskilstuna",5,2
"1957-09-01","AIK","Malmö FF",0,0
"1957-09-08","Malmö FF","Motala AIF",1,1
"1957-09-08","Helsingborgs IF","IFK Göteborg",1,2
"1957-09-08","Halmstads BK","Sandvikens IF",0,2
"1957-09-08","GAIS","AIK",3,2
"1957-09-08","IFK Eskilstuna","IFK Norrköping",2,0
"1957-09-08","Djurgårdens IF","IFK Malmö",5,1
"1957-09-15","Sandvikens IF","IFK Eskilstuna",4,2
"1957-09-15","IFK Norrköping","Helsingborgs IF",3,3
"1957-09-15","Motala AIF","GAIS",1,2
"1957-09-15","Malmö FF","Djurgårdens IF",5,3
"1957-09-15","IFK Göteborg","IFK Malmö",0,1
"1957-09-15","AIK","Halmstads BK",0,1
"1957-09-29","IFK Malmö","IFK Norrköping",1,4
"1957-09-29","Helsingborgs IF","Sandvikens IF",1,1
"1957-09-29","Halmstads BK","Motala AIF",2,2
"1957-09-29","GAIS","Malmö FF",1,1
"1957-09-29","IFK Eskilstuna","AIK",2,2
"1957-09-29","Djurgårdens IF","IFK Göteborg",5,1
"1957-10-06","Sandvikens IF","IFK Malmö",1,0
"1957-10-06","IFK Norrköping","IFK Göteborg",2,0
"1957-10-06","Motala AIF","IFK Eskilstuna",1,1
"1957-10-06","Malmö FF","Halmstads BK",0,1
"1957-10-06","GAIS","Djurgårdens IF",1,1
"1957-10-06","AIK","Helsingborgs IF",2,0
"1957-10-20","IFK Malmö","AIK",3,2
"1957-10-20","Helsingborgs IF","Motala AIF",2,1
"1957-10-20","Halmstads BK","GAIS",1,0
"1957-10-20","IFK Göteborg","Sandvikens IF",3,1
"1957-10-20","IFK Eskilstuna","Malmö FF",2,1
"1957-10-20","Djurgårdens IF","IFK Norrköping",2,4
"1957-10-27","Sandvikens IF","IFK Norrköping",2,2
"1957-10-27","Motala AIF","IFK Malmö",1,2
"1957-10-27","Malmö FF","Helsingborgs IF",2,3
"1957-10-27","Halmstads BK","Djurgårdens IF",0,1
"1957-10-27","GAIS","IFK Eskilstuna",0,3
"1957-10-27","AIK","IFK Göteborg",1,4
"1957-11-02","IFK Malmö","Malmö FF",1,3
"1957-11-02","Helsingborgs IF","GAIS",0,1
"1957-11-02","IFK Göteborg","Motala AIF",6,2
"1957-11-02","IFK Eskilstuna","Halmstads BK",1,1
"1957-11-02","Djurgårdens IF","Sandvikens IF",2,1
"1957-11-10","IFK Norrköping","AIK",2,0
"1958-04-13","Malmö FF","AIK",0,0
"1958-04-13","Helsingborgs IF","IFK Malmö",4,0
"1958-04-13","GAIS","Sandvikens IF",1,1
"1958-04-20","Sandvikens IF","Halmstads BK",0,1
"1958-04-20","Motala AIF","Malmö FF",0,1
