"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2004-05-10","Örgryte IS","Örebro SK",2,2
"2004-05-10","Helsingborgs IF","IFK Göteborg",1,2
"2004-05-10","Hammarby IF","Trelleborgs FF",0,1
"2004-05-12","Landskrona BoIS","Malmö FF",2,1
"2004-05-12","Kalmar FF","Halmstads BK",1,3
"2004-05-12","IF Elfsborg","Djurgårdens IF",0,0
"2004-05-13","Trelleborgs FF","Örebro SK",1,2
"2004-05-13","IFK Göteborg","GIF Sundsvall",0,1
"2004-05-13","Helsingborgs IF","Örgryte IS",3,0
"2004-05-13","AIK","Hammarby IF",0,1
"2004-05-16","Halmstads BK","IF Elfsborg",3,0
"2004-05-16","GIF Sundsvall","Helsingborgs IF",3,3
"2004-05-17","Örebro SK","AIK",2,1
"2004-05-17","Malmö FF","Kalmar FF",0,0
"2004-05-17","Hammarby IF","Landskrona BoIS",3,1
"2004-05-18","Djurgårdens IF","IFK Göteborg",1,2
"2004-05-20","GIF Sundsvall","Hammarby IF",2,0
"2004-05-20","Örgryte IS","Trelleborgs FF",1,0
"2004-05-23","Landskrona BoIS","AIK",0,1
"2004-05-23","Kalmar FF","Trelleborgs FF",2,0
"2004-05-23","GIF Sundsvall","Halmstads BK",1,0
"2004-05-24","IFK Göteborg","Hammarby IF",0,1
"2004-05-24","IF Elfsborg","Örebro SK",3,0
"2004-05-24","Helsingborgs IF","Malmö FF",0,2
"2004-05-24","Djurgårdens IF","Örgryte IS",2,1
"2004-06-30","Malmö FF","Örgryte IS",1,0
"2004-07-07","Örgryte IS","Landskrona BoIS",1,1
"2004-07-07","Malmö FF","GIF Sundsvall",0,0
"2004-07-07","AIK","Kalmar FF",1,1
"2004-07-07","Halmstads BK","Djurgårdens IF",2,2
"2004-07-08","Örebro SK","IFK Göteborg",0,0
"2004-07-08","Trelleborgs FF","IF Elfsborg",0,1
"2004-07-08","Hammarby IF","Helsingborgs IF",2,1
"2004-07-11","IFK Göteborg","Trelleborgs FF",2,0
"2004-07-11","IF Elfsborg","AIK",1,0
"2004-07-11","Halmstads BK","Örgryte IS",2,2
"2004-07-12","Kalmar FF","Landskrona BoIS",1,1
"2004-07-12","Helsingborgs IF","Örebro SK",0,0
"2004-07-14","Djurgårdens IF","Malmö FF",0,2
"2004-07-15","AIK","IFK Göteborg",3,1
"2004-07-18","Örebro SK","GIF Sundsvall",3,3
"2004-07-18","Landskrona BoIS","IF Elfsborg",0,0
"2004-07-19","Örgryte IS","Kalmar FF",1,1
"2004-07-19","Trelleborgs FF","Helsingborgs IF",1,6
"2004-07-19","Hammarby IF","Djurgårdens IF",3,0
"2004-07-21","Malmö FF","Halmstads BK",2,1
"2004-07-24","Djurgårdens IF","Örebro SK",5,1
"2004-07-25","Kalmar FF","IF Elfsborg",0,1
"2004-07-25","GIF Sundsvall","Trelleborgs FF",1,0
"2004-07-26","IFK Göteborg","Landskrona BoIS",1,1
"2004-07-26","Helsingborgs IF","AIK",3,0
"2004-07-27","Halmstads BK","Hammarby IF",2,1
"2004-07-31","Kalmar FF","Djurgårdens IF",1,1
"2004-08-01","Örebro SK","Örgryte IS",1,0
"2004-08-01","AIK","Malmö FF",0,2
"2004-08-02","Landskrona BoIS","Halmstads BK",0,4
"2004-08-02","IF Elfsborg","GIF Sundsvall",3,1
"2004-08-02","Trelleborgs FF","Hammarby IF",2,2
"2004-08-03","IFK Göteborg","Helsingborgs IF",2,1
"2004-08-07","Djurgårdens IF","Landskrona BoIS",1,1
"2004-08-08","Helsingborgs IF","IF Elfsborg",4,0
"2004-08-08","Hammarby IF","Örebro SK",1,1
"2004-08-09","Halmstads BK","AIK",1,2
"2004-08-09","GIF Sundsvall","Kalmar FF",0,1
"2004-08-09","Malmö FF","Trelleborgs FF",4,2
"2004-08-09","IFK Göteborg","Örgryte IS",4,0
"2004-08-12","Kalmar FF","AIK",1,1
"2004-08-14","Landskrona BoIS","Örgryte IS",0,2
"2004-08-14","GIF Sundsvall","Malmö FF",3,2
"2004-08-15","IFK Göteborg","Örebro SK",1,0
"2004-08-15","IF Elfsborg","Trelleborgs FF",3,1
"2004-08-15","Helsingborgs IF","Hammarby IF",3,1
"2004-08-15","Djurgårdens IF","Halmstads BK",1,1
"2004-08-21","Örgryte IS","Djurgårdens IF",0,1
"2004-08-22","Örebro SK","IF Elfsborg",2,2
"2004-08-22","Hammarby IF","IFK Göteborg",1,2
"2004-08-23","Halmstads BK","GIF Sundsvall",1,0
"2004-08-23","AIK","Landskrona BoIS",1,3
"2004-08-23","Trelleborgs FF","Kalmar FF",0,0
"2004-08-24","Malmö FF","Helsingborgs IF",1,1
"2004-08-29","AIK","Helsingborgs IF",2,2
"2004-08-29","Trelleborgs FF","GIF Sundsvall",1,1
"2004-08-29","Landskrona BoIS","IFK Göteborg",0,1
"2004-08-30","Örgryte IS","Malmö FF",0,2
"2004-08-30","Örebro SK","Djurgårdens IF",0,2
"2004-08-30","IF Elfsborg","Kalmar FF",0,1
"2004-08-30","Hammarby IF","Halmstads BK",1,1
"2004-09-11","Djurgårdens IF","Hammarby IF",1,0
"2004-09-12","IF Elfsborg","Landskrona BoIS",1,1
"2004-09-12","GIF Sundsvall","Örebro SK",1,0
"2004-09-13","Kalmar FF","Örgryte IS",1,1
"2004-09-13","IFK Göteborg","AIK",1,0
"2004-09-13","Helsingborgs IF","Trelleborgs FF",2,0
"2004-09-14","Halmstads BK","Malmö FF",2,2
"2004-09-18","Landskrona BoIS","Kalmar FF",0,2
"2004-09-19","Örgryte IS","Halmstads BK",2,0
"2004-09-19","Trelleborgs FF","IFK Göteborg",2,3
"2004-09-19","Hammarby IF","GIF Sundsvall",1,0
"2004-09-20","Örebro SK","Helsingborgs IF",3,1
"2004-09-20","Malmö FF","Djurgårdens IF",2,0
"2004-09-20","AIK","IF Elfsborg",1,1
"2004-09-22","Trelleborgs FF","Halmstads BK",0,4
"2004-09-22","Landskrona BoIS","GIF Sundsvall",3,2
"2004-09-22","Hammarby IF","Örgryte IS",0,1
"2004-09-23","Örebro SK","Malmö FF",1,2
"2004-09-23","Kalmar FF","Helsingborgs IF",0,0
"2004-09-23","IF Elfsborg","IFK Göteborg",1,0
"2004-09-23","AIK","Djurgårdens IF",1,1
"2004-09-26","Djurgårdens IF","Trelleborgs FF",5,0
"2004-09-26","Örgryte IS","IF Elfsborg",0,2
"2004-09-26","Halmstads BK","Örebro SK",5,0
"2004-09-26","Malmö FF","Hammarby IF",4,3
"2004-09-27","IFK Göteborg","Kalmar FF",1,0
"2004-09-27","Helsingborgs IF","Landskrona BoIS",0,1
"2004-09-27","GIF Sundsvall","AIK",1,1
"2004-10-03","Trelleborgs FF","Örgryte IS",1,1
"2004-10-03","Kalmar FF","Malmö FF",1,0
"2004-10-03","AIK","Örebro SK",1,2
"2004-10-04","Landskrona BoIS","Hammarby IF",0,0
"2004-10-04","IFK Göteborg","Djurgårdens IF",2,0
"2004-10-04","IF Elfsborg","Halmstads BK",1,1
"2004-10-04","Helsingborgs IF","GIF Sundsvall",1,0
"2004-10-17","Halmstads BK","Kalmar FF",1,0
"2004-10-17","GIF Sundsvall","IFK Göteborg",2,1
"2004-10-17","Djurgårdens IF","IF Elfsborg",3,2
"2004-10-18","Örgryte IS","Helsingborgs IF",1,1
"2004-10-18","Örebro SK","Trelleborgs FF",3,0
"2004-10-18","Malmö FF","Landskrona BoIS",0,1
"2004-10-18","Hammarby IF","AIK",1,1
"2004-10-24","Landskrona BoIS","Trelleborgs FF",4,0
"2004-10-24","Kalmar FF","Örebro SK",0,1
"2004-10-24","AIK","Örgryte IS",0,3
"2004-10-25","IFK Göteborg","Malmö FF",1,2
"2004-10-25","IF Elfsborg","Hammarby IF",0,1
"2004-10-25","Helsingborgs IF","Halmstads BK",1,2
"2004-10-25","GIF Sundsvall","Djurgårdens IF",0,1
"2004-10-30","Örgryte IS","GIF Sundsvall",1,3
"2004-10-30","Örebro SK","Landskrona BoIS",2,0
"2004-10-30","Trelleborgs FF","AIK",1,3
"2004-10-30","Malmö FF","IF Elfsborg",1,0
"2004-10-30","Hammarby IF","Kalmar FF",0,3
"2004-10-30","Halmstads BK","IFK Göteborg",1,1
"2004-10-30","Djurgårdens IF","Helsingborgs IF",2,1
