"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1989-04-08","Västra Frölunda IF","IFK Norrköping",1,4
"1989-04-09","Halmstads BK","Örebro SK",1,2
"1989-04-09","Örgryte IS","GIF Sundsvall",4,3
"1989-04-09","Malmö FF","Djurgårdens IF",0,1
"1989-04-09","IK Brage","IFK Göteborg",0,2
"1989-04-09","AIK","GAIS",1,1
"1989-04-15","GAIS","Västra Frölunda IF",1,1
"1989-04-16","Örebro SK","IK Brage",1,1
"1989-04-16","GIF Sundsvall","AIK",0,1
"1989-04-16","IFK Norrköping","Halmstads BK",1,1
"1989-04-16","IFK Göteborg","Malmö FF",1,1
"1989-04-16","Djurgårdens IF","Örgryte IS",1,2
"1989-04-22","GAIS","IFK Norrköping",1,0
"1989-04-23","Västra Frölunda IF","IFK Göteborg",0,5
"1989-04-23","Malmö FF","GIF Sundsvall",2,0
"1989-04-23","Halmstads BK","Djurgårdens IF",3,1
"1989-04-23","IK Brage","Örgryte IS",1,1
"1989-04-23","AIK","Örebro SK",0,0
"1989-04-29","IFK Göteborg","Halmstads BK",1,2
"1989-04-30","Örgryte IS","Malmö FF",1,1
"1989-04-30","Örebro SK","Västra Frölunda IF",3,1
"1989-04-30","GIF Sundsvall","GAIS",0,1
"1989-04-30","IFK Norrköping","AIK",2,2
"1989-04-30","Djurgårdens IF","IK Brage",1,0
"1989-05-09","Örgryte IS","Västra Frölunda IF",0,0
"1989-05-11","Örebro SK","IFK Norrköping",0,2
"1989-05-11","GIF Sundsvall","IK Brage",2,3
"1989-05-11","Malmö FF","Halmstads BK",2,0
"1989-05-11","IFK Göteborg","GAIS",2,2
"1989-05-11","Djurgårdens IF","AIK",0,0
"1989-05-15","Västra Frölunda IF","Djurgårdens IF",0,1
"1989-05-15","IFK Norrköping","GIF Sundsvall",0,0
"1989-05-15","Halmstads BK","Örgryte IS",1,1
"1989-05-15","GAIS","Örebro SK",0,1
"1989-05-15","IK Brage","Malmö FF",0,1
"1989-05-15","AIK","IFK Göteborg",0,0
"1989-05-20","Västra Frölunda IF","AIK",0,5
"1989-05-21","Örgryte IS","IFK Göteborg",0,2
"1989-05-21","Malmö FF","Örebro SK",3,0
"1989-05-21","Halmstads BK","GAIS",1,0
"1989-05-21","Djurgårdens IF","GIF Sundsvall",1,1
"1989-05-21","IK Brage","IFK Norrköping",3,4
"1989-05-27","GAIS","IK Brage",1,1
"1989-05-28","Örebro SK","Örgryte IS",1,1
"1989-05-28","GIF Sundsvall","Västra Frölunda IF",2,1
"1989-05-28","IFK Norrköping","Malmö FF",0,1
"1989-05-28","IFK Göteborg","Djurgårdens IF",1,3
"1989-05-28","AIK","Halmstads BK",2,3
"1989-06-03","Västra Frölunda IF","IK Brage",1,3
"1989-06-04","Örebro SK","IFK Göteborg",1,2
"1989-06-04","IFK Norrköping","Djurgårdens IF",4,1
"1989-06-04","Halmstads BK","GIF Sundsvall",2,1
"1989-06-04","GAIS","Örgryte IS",0,0
"1989-06-04","AIK","Malmö FF",0,3
"1989-06-10","Örgryte IS","AIK",1,1
"1989-06-11","GIF Sundsvall","Örebro SK",1,2
"1989-06-11","Malmö FF","Västra Frölunda IF",4,0
"1989-06-11","IFK Göteborg","IFK Norrköping",3,1
"1989-06-11","Djurgårdens IF","GAIS",3,2
"1989-06-11","IK Brage","Halmstads BK",0,1
"1989-06-21","Örgryte IS","IFK Norrköping",2,1
"1989-06-21","Djurgårdens IF","Örebro SK",0,1
"1989-06-22","GIF Sundsvall","Malmö FF",1,1
"1989-06-25","Örebro SK","Djurgårdens IF",3,1
"1989-06-25","Västra Frölunda IF","Halmstads BK",3,4
"1989-06-25","GIF Sundsvall","IFK Göteborg",2,1
"1989-06-25","IFK Norrköping","Örgryte IS",4,0
"1989-06-25","GAIS","Malmö FF",1,1
"1989-06-25","IK Brage","AIK",2,0
"1989-06-28","IFK Göteborg","Västra Frölunda IF",1,4
"1989-06-29","Örebro SK","AIK",0,0
"1989-07-09","Malmö FF","GAIS",2,1
"1989-07-09","Halmstads BK","Västra Frölunda IF",1,2
"1989-07-09","IFK Göteborg","GIF Sundsvall",3,1
"1989-07-09","AIK","IK Brage",0,0
"1989-07-16","Örgryte IS","IK Brage",0,0
"1989-07-16","IFK Norrköping","GAIS",3,2
"1989-07-23","GAIS","GIF Sundsvall",1,0
"1989-07-23","AIK","IFK Norrköping",0,3
"1989-07-26","Västra Frölunda IF","Örebro SK",0,0
"1989-07-26","Malmö FF","Örgryte IS",4,0
"1989-07-26","Halmstads BK","IFK Göteborg",3,1
"1989-07-26","IK Brage","Djurgårdens IF",0,2
"1989-08-06","IFK Göteborg","IK Brage",0,1
"1989-08-08","Djurgårdens IF","Halmstads BK",0,1
"1989-08-13","Örebro SK","Halmstads BK",2,0
"1989-08-13","GIF Sundsvall","Örgryte IS",0,1
"1989-08-13","IFK Norrköping","Västra Frölunda IF",7,1
"1989-08-13","GAIS","AIK",2,0
"1989-08-13","Djurgårdens IF","Malmö FF",1,0
"1989-08-19","Örgryte IS","Djurgårdens IF",0,1
"1989-08-20","Västra Frölunda IF","GAIS",1,1
"1989-08-20","Malmö FF","IFK Göteborg",3,0
"1989-08-20","Halmstads BK","IFK Norrköping",0,1
"1989-08-20","IK Brage","Örebro SK",0,3
"1989-08-20","AIK","GIF Sundsvall",4,2
"1989-08-26","Örgryte IS","Halmstads BK",1,2
"1989-08-27","Örebro SK","GAIS",0,3
"1989-08-27","GIF Sundsvall","IFK Norrköping",4,0
"1989-08-27","Malmö FF","IK Brage",2,0
"1989-08-27","IFK Göteborg","AIK",4,1
"1989-08-27","Djurgårdens IF","Västra Frölunda IF",2,0
"1989-08-30","GAIS","IFK Göteborg",2,1
"1989-08-31","Västra Frölunda IF","Örgryte IS",1,2
"1989-08-31","IFK Norrköping","Örebro SK",2,0
"1989-08-31","Halmstads BK","Malmö FF",0,2
"1989-08-31","IK Brage","GIF Sundsvall",4,1
"1989-08-31","AIK","Djurgårdens IF",1,1
"1989-09-09","Västra Frölunda IF","GIF Sundsvall",1,3
"1989-09-09","Djurgårdens IF","IFK Göteborg",0,2
"1989-09-10","Örgryte IS","Örebro SK",0,2
"1989-09-10","Malmö FF","IFK Norrköping",1,1
