"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1939-09-24","IF Elfsborg","IK Sleipner",2,2
"1939-09-24","IK Brage","Malmö FF",2,1
"1939-10-08","Sandvikens IF","Hammarby IF",3,2
"1939-10-08","Landskrona BoIS","IK Sleipner",1,1
"1939-10-08","IFK Göteborg","Helsingborgs IF",2,0
"1939-10-08","IK Brage","Gårda BK",1,1
"1939-10-08","AIK","IF Elfsborg",2,3
"1939-10-15","IK Sleipner","Sandvikens IF",3,2
"1939-10-15","Malmö FF","IK Brage",0,0
"1939-10-15","Helsingborgs IF","Örgryte IS",0,0
"1939-10-15","Hammarby IF","Landskrona BoIS",3,5
"1939-10-15","Gårda BK","AIK",1,0
"1939-10-15","IF Elfsborg","IFK Göteborg",3,2
"1939-10-22","Örgryte IS","Sandvikens IF",0,1
"1939-10-22","Landskrona BoIS","IK Brage",4,4
"1939-10-22","IF Elfsborg","Helsingborgs IF",2,1
"1939-10-22","AIK","IK Sleipner",2,0
"1939-10-29","Örgryte IS","AIK",2,1
"1939-10-29","Sandvikens IF","IFK Göteborg",2,1
"1939-10-29","Malmö FF","Landskrona BoIS",0,0
"1939-10-29","Helsingborgs IF","Gårda BK",4,2
"1939-10-29","Hammarby IF","IK Sleipner",0,2
"1939-10-29","IK Brage","IF Elfsborg",2,0
"1939-11-05","IK Sleipner","Helsingborgs IF",1,1
"1939-11-05","Sandvikens IF","IF Elfsborg",2,4
"1939-11-05","Malmö FF","Hammarby IF",3,1
"1939-11-05","Landskrona BoIS","Örgryte IS",1,1
"1939-11-05","Gårda BK","IK Brage",1,0
"1939-11-05","AIK","IFK Göteborg",2,2
"1939-11-12","Hammarby IF","Helsingborgs IF",2,5
"1939-11-12","IFK Göteborg","Malmö FF",1,0
"1939-11-12","IF Elfsborg","Landskrona BoIS",7,0
"1939-11-19","Gårda BK","Örgryte IS",1,1
"1940-04-07","Malmö FF","IK Sleipner",4,1
"1940-04-07","Landskrona BoIS","Hammarby IF",2,0
"1940-04-07","IFK Göteborg","Sandvikens IF",1,3
"1940-04-21","Landskrona BoIS","Sandvikens IF",2,1
"1940-04-21","Hammarby IF","IK Brage",0,2
"1940-04-21","Gårda BK","Helsingborgs IF",2,2
"1940-04-21","IK Sleipner","AIK",4,3
"1940-04-21","Malmö FF","Örgryte IS",0,0
"1940-04-26","IFK Göteborg","Gårda BK",1,0
"1940-04-28","Sandvikens IF","Landskrona BoIS",3,0
"1940-04-28","Malmö FF","Helsingborgs IF",2,1
"1940-04-28","IK Brage","IK Sleipner",3,0
"1940-04-28","Gårda BK","IF Elfsborg",2,1
"1940-04-28","AIK","Örgryte IS",4,2
"1940-05-02","IK Sleipner","IFK Göteborg",2,0
"1940-05-02","Örgryte IS","IK Brage",1,3
"1940-05-02","Helsingborgs IF","IF Elfsborg",0,2
"1940-05-02","Sandvikens IF","AIK",0,1
"1940-05-02","Hammarby IF","Malmö FF",2,2
"1940-05-05","Örgryte IS","Helsingborgs IF",1,3
"1940-05-05","Malmö FF","Gårda BK",0,0
"1940-05-05","IF Elfsborg","Sandvikens IF",1,1
"1940-05-05","IK Brage","Hammarby IF",3,2
"1940-05-05","AIK","Landskrona BoIS",4,1
"1940-05-09","Sandvikens IF","IK Brage",5,1
"1940-05-10","Hammarby IF","AIK",0,3
"1940-05-10","IFK Göteborg","Örgryte IS",3,1
"1940-05-13","IK Sleipner","Gårda BK",1,1
"1940-05-13","Landskrona BoIS","IFK Göteborg",1,2
"1940-05-13","Helsingborgs IF","Sandvikens IF",4,0
"1940-05-13","Hammarby IF","Örgryte IS",1,1
"1940-05-13","IF Elfsborg","Malmö FF",1,1
"1940-05-13","IK Brage","AIK",2,1
"1940-05-19","IK Sleipner","Örgryte IS",2,0
"1940-05-19","Malmö FF","Sandvikens IF",1,2
"1940-05-19","Landskrona BoIS","Helsingborgs IF",0,1
"1940-05-19","IFK Göteborg","IF Elfsborg",2,1
"1940-05-19","Gårda BK","Hammarby IF",2,2
"1940-05-19","AIK","IK Brage",1,0
"1940-05-24","Gårda BK","Malmö FF",0,0
"1940-05-24","IK Sleipner","Hammarby IF",2,3
"1940-05-26","IF Elfsborg","Gårda BK",3,1
"1940-05-26","IFK Göteborg","Landskrona BoIS",6,0
"1940-05-26","AIK","Malmö FF",0,0
"1940-05-26","Helsingborgs IF","IK Brage",3,2
"1940-05-29","IFK Göteborg","IK Sleipner",7,2
"1940-05-31","Örgryte IS","IF Elfsborg",4,6
"1940-06-02","Örgryte IS","Malmö FF",1,4
"1940-06-02","Sandvikens IF","IK Sleipner",0,2
"1940-06-02","Helsingborgs IF","IFK Göteborg",1,2
"1940-06-02","Hammarby IF","Gårda BK",7,1
"1940-06-02","IF Elfsborg","AIK",2,2
"1940-06-02","IK Brage","Landskrona BoIS",1,1
