"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2005-04-09","Helsingborgs IF","Halmstads BK",2,0
"2005-04-10","Malmö FF","IFK Göteborg",1,2
"2005-04-10","Kalmar FF","Gefle IF",1,0
"2005-04-11","Örgryte IS","Landskrona BoIS",2,1
"2005-04-11","GIF Sundsvall","IF Elfsborg",3,1
"2005-04-11","Djurgårdens IF","BK Häcken",2,1
"2005-04-12","Assyriska FF","Hammarby IF",1,2
"2005-04-17","Landskrona BoIS","Malmö FF",0,1
"2005-04-17","IFK Göteborg","Assyriska FF",0,3
"2005-04-17","IF Elfsborg","Örgryte IS",1,0
"2005-04-18","Hammarby IF","Kalmar FF",0,0
"2005-04-18","Halmstads BK","Djurgårdens IF",3,1
"2005-04-18","BK Häcken","GIF Sundsvall",1,0
"2005-04-19","Gefle IF","Helsingborgs IF",1,2
"2005-04-24","Malmö FF","Gefle IF",3,0
"2005-04-24","GIF Sundsvall","Landskrona BoIS",2,2
"2005-04-24","Assyriska FF","Halmstads BK",0,0
"2005-04-25","Helsingborgs IF","IF Elfsborg",3,0
"2005-04-25","Djurgårdens IF","Örgryte IS",2,2
"2005-04-25","Kalmar FF","BK Häcken",2,0
"2005-04-26","IFK Göteborg","Hammarby IF",1,0
"2005-05-01","Örgryte IS","GIF Sundsvall",4,1
"2005-05-01","Halmstads BK","Kalmar FF",0,1
"2005-05-01","Gefle IF","Assyriska FF",1,0
"2005-05-02","Landskrona BoIS","IFK Göteborg",1,1
"2005-05-02","IF Elfsborg","Djurgårdens IF",1,2
"2005-05-02","BK Häcken","Helsingborgs IF",3,0
"2005-05-03","Hammarby IF","Malmö FF",1,1
"2005-05-08","Örgryte IS","BK Häcken",0,4
"2005-05-08","IF Elfsborg","Landskrona BoIS",1,2
"2005-05-08","Assyriska FF","Malmö FF",0,2
"2005-05-09","Kalmar FF","IFK Göteborg",0,0
"2005-05-09","Helsingborgs IF","Hammarby IF",2,1
"2005-05-09","Djurgårdens IF","Gefle IF",3,1
"2005-05-10","GIF Sundsvall","Halmstads BK",1,3
"2005-05-15","Landskrona BoIS","Assyriska FF",2,1
"2005-05-15","Halmstads BK","Örgryte IS",4,2
"2005-05-15","BK Häcken","IF Elfsborg",2,2
"2005-05-16","Malmö FF","Kalmar FF",1,0
"2005-05-16","IFK Göteborg","Helsingborgs IF",0,0
"2005-05-16","Gefle IF","GIF Sundsvall",2,1
"2005-05-18","Hammarby IF","Djurgårdens IF",2,1
"2005-05-22","Helsingborgs IF","Kalmar FF",2,2
"2005-05-22","GIF Sundsvall","Malmö FF",2,0
"2005-05-22","BK Häcken","Gefle IF",2,1
"2005-05-23","IF Elfsborg","Hammarby IF",4,1
"2005-05-23","Halmstads BK","Landskrona BoIS",5,1
"2005-05-23","Djurgårdens IF","Assyriska FF",3,1
"2005-05-24","IFK Göteborg","Örgryte IS",3,0
"2005-05-29","Malmö FF","Örgryte IS",1,0
"2005-05-29","Gefle IF","Halmstads BK",2,0
"2005-05-29","Assyriska FF","GIF Sundsvall",1,0
"2005-05-29","Kalmar FF","Djurgårdens IF",0,2
"2005-05-30","Landskrona BoIS","Helsingborgs IF",4,3
"2005-05-30","IFK Göteborg","IF Elfsborg",1,1
"2005-05-30","Hammarby IF","BK Häcken",3,1
"2005-06-12","Örgryte IS","Gefle IF",2,0
"2005-06-12","GIF Sundsvall","Hammarby IF",2,1
"2005-06-12","BK Häcken","Landskrona BoIS",3,0
"2005-06-12","IF Elfsborg","Halmstads BK",1,1
"2005-06-13","Kalmar FF","Assyriska FF",1,0
"2005-06-13","Djurgårdens IF","IFK Göteborg",0,0
"2005-06-13","Helsingborgs IF","Malmö FF",0,1
"2005-06-15","Hammarby IF","Örgryte IS",0,0
"2005-06-15","Halmstads BK","BK Häcken",1,0
"2005-06-15","Gefle IF","IF Elfsborg",1,2
"2005-06-16","Landskrona BoIS","Kalmar FF",1,1
"2005-06-16","IFK Göteborg","GIF Sundsvall",2,0
"2005-06-16","Assyriska FF","Helsingborgs IF",0,1
"2005-06-16","Malmö FF","Djurgårdens IF",1,3
"2005-06-19","Örgryte IS","Assyriska FF",2,0
"2005-06-19","Halmstads BK","Hammarby IF",1,2
"2005-06-20","IF Elfsborg","Malmö FF",3,1
"2005-06-20","Gefle IF","Landskrona BoIS",0,0
"2005-06-20","Djurgårdens IF","Helsingborgs IF",5,2
"2005-06-21","GIF Sundsvall","Kalmar FF",0,2
"2005-06-22","BK Häcken","IFK Göteborg",3,1
"2005-06-26","Hammarby IF","Gefle IF",0,1
"2005-06-26","Assyriska FF","IF Elfsborg",1,2
"2005-06-27","Malmö FF","BK Häcken",2,1
"2005-06-27","Landskrona BoIS","Djurgårdens IF",0,2
"2005-06-27","Kalmar FF","Örgryte IS",2,1
"2005-06-28","Helsingborgs IF","GIF Sundsvall",2,1
"2005-06-29","IFK Göteborg","Halmstads BK",4,0
"2005-07-03","Landskrona BoIS","Hammarby IF",0,3
"2005-07-03","BK Häcken","Assyriska FF",0,2
"2005-07-04","Örgryte IS","Helsingborgs IF",1,2
"2005-07-04","Halmstads BK","Malmö FF",0,0
"2005-07-04","IF Elfsborg","Kalmar FF",1,0
"2005-07-06","Gefle IF","IFK Göteborg",0,2
"2005-07-11","GIF Sundsvall","Djurgårdens IF",1,1
"2005-07-17","Malmö FF","Halmstads BK",2,1
"2005-07-17","Helsingborgs IF","Örgryte IS",1,0
"2005-07-17","Hammarby IF","Landskrona BoIS",4,0
"2005-07-18","Kalmar FF","IF Elfsborg",1,1
"2005-07-18","Djurgårdens IF","GIF Sundsvall",4,0
"2005-07-18","Assyriska FF","BK Häcken",0,1
"2005-07-20","IFK Göteborg","Gefle IF",0,1
"2005-07-21","BK Häcken","Malmö FF",1,0
"2005-07-24","GIF Sundsvall","Helsingborgs IF",1,1
"2005-07-25","IF Elfsborg","Assyriska FF",1,3
"2005-07-25","Gefle IF","Hammarby IF",1,1
"2005-07-25","Örgryte IS","Kalmar FF",3,3
"2005-07-27","Djurgårdens IF","Landskrona BoIS",0,1
"2005-07-28","Halmstads BK","IFK Göteborg",0,2
"2005-07-30","Malmö FF","IF Elfsborg",1,1
"2005-07-31","Kalmar FF","GIF Sundsvall",0,0
"2005-07-31","Assyriska FF","Örgryte IS",0,1
"2005-08-01","IFK Göteborg","BK Häcken",1,0
"2005-08-01","Helsingborgs IF","Djurgårdens IF",2,0
"2005-08-01","Hammarby IF","Halmstads BK",2,1
"2005-08-02","Landskrona BoIS","Gefle IF",0,1
"2005-08-04","Djurgårdens IF","Hammarby IF",2,2
"2005-08-06","Kalmar FF","Malmö FF",0,2
"2005-08-07","Örgryte IS","Halmstads BK",2,1
"2005-08-07","Assyriska FF","Landskrona BoIS",0,1
"2005-08-08","IF Elfsborg","BK Häcken",2,0
"2005-08-08","Helsingborgs IF","IFK Göteborg",0,2
"2005-08-08","GIF Sundsvall","Gefle IF",2,2
"2005-08-13","Landskrona BoIS","IF Elfsborg",4,1
"2005-08-13","IFK Göteborg","Kalmar FF",0,0
"2005-08-13","Hammarby IF","Helsingborgs IF",6,2
