"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2000-04-08","Örgryte IS","Helsingborgs IF",2,0
"2000-04-09","Örebro SK","IFK Norrköping",1,1
"2000-04-09","Trelleborgs FF","Halmstads BK",0,2
"2000-04-09","GAIS","Västra Frölunda IF",0,0
"2000-04-10","BK Häcken","IFK Göteborg",1,3
"2000-04-10","Hammarby IF","GIF Sundsvall",0,1
"2000-04-10","IF Elfsborg","AIK",1,2
"2000-04-16","Västra Frölunda IF","Trelleborgs FF",0,1
"2000-04-16","GIF Sundsvall","Örebro SK",2,2
"2000-04-17","Helsingborgs IF","Hammarby IF",0,0
"2000-04-17","IFK Göteborg","Örgryte IS",2,0
"2000-04-17","AIK","BK Häcken",1,1
"2000-04-18","IFK Norrköping","GAIS",3,0
"2000-04-21","Örgryte IS","IFK Norrköping",2,0
"2000-04-21","Örebro SK","Västra Frölunda IF",6,0
"2000-04-21","Trelleborgs FF","IFK Göteborg",1,1
"2000-04-21","Halmstads BK","AIK",4,0
"2000-04-21","IF Elfsborg","Helsingborgs IF",2,3
"2000-04-22","Hammarby IF","GAIS",2,1
"2000-04-24","BK Häcken","GIF Sundsvall",2,1
"2000-04-30","Västra Frölunda IF","Halmstads BK",0,1
"2000-04-30","GAIS","Örebro SK",2,2
"2000-04-30","GIF Sundsvall","Örgryte IS",0,2
"2000-05-01","Helsingborgs IF","BK Häcken",2,2
"2000-05-01","IFK Göteborg","IF Elfsborg",1,0
"2000-05-01","AIK","Trelleborgs FF",1,0
"2000-05-02","IFK Norrköping","Hammarby IF",0,1
"2000-05-04","Halmstads BK","IF Elfsborg",1,0
"2000-05-07","Västra Frölunda IF","IF Elfsborg",1,0
"2000-05-07","Trelleborgs FF","BK Häcken",2,0
"2000-05-07","Halmstads BK","Örgryte IS",0,1
"2000-05-08","GIF Sundsvall","IFK Norrköping",1,2
"2000-05-08","Helsingborgs IF","GAIS",2,0
"2000-05-08","IFK Göteborg","Örebro SK",4,1
"2000-05-08","AIK","Hammarby IF",1,0
"2000-05-14","BK Häcken","Halmstads BK",2,4
"2000-05-14","GAIS","GIF Sundsvall",1,1
"2000-05-14","IF Elfsborg","Trelleborgs FF",1,0
"2000-05-15","Örgryte IS","AIK",0,2
"2000-05-15","Örebro SK","Helsingborgs IF",0,2
"2000-05-15","IFK Norrköping","Västra Frölunda IF",3,1
"2000-05-16","Hammarby IF","IFK Göteborg",1,0
"2000-05-21","Örgryte IS","Trelleborgs FF",0,2
"2000-05-21","GIF Sundsvall","Västra Frölunda IF",3,2
"2000-05-21","BK Häcken","IF Elfsborg",2,3
"2000-05-22","Örebro SK","AIK",1,0
"2000-05-22","IFK Norrköping","Helsingborgs IF",0,1
"2000-05-22","Hammarby IF","Halmstads BK",2,4
"2000-05-22","GAIS","IFK Göteborg",1,1
"2000-05-28","Trelleborgs FF","Hammarby IF",1,2
"2000-05-28","Halmstads BK","Örebro SK",0,1
"2000-05-28","IFK Göteborg","IFK Norrköping",2,2
"2000-05-29","Helsingborgs IF","GIF Sundsvall",0,1
"2000-05-29","GAIS","AIK",1,2
"2000-05-29","IF Elfsborg","Örgryte IS",4,1
"2000-05-30","Västra Frölunda IF","BK Häcken",0,0
"2000-07-04","Hammarby IF","IF Elfsborg",2,3
"2000-07-04","GAIS","Halmstads BK",0,0
"2000-07-05","Örgryte IS","BK Häcken",0,2
"2000-07-05","Örebro SK","Trelleborgs FF",2,2
"2000-07-05","GIF Sundsvall","IFK Göteborg",2,2
"2000-07-05","IFK Norrköping","AIK",3,0
"2000-07-05","Helsingborgs IF","Västra Frölunda IF",4,0
"2000-07-09","Trelleborgs FF","GAIS",0,2
"2000-07-10","BK Häcken","Hammarby IF",2,2
"2000-07-10","IF Elfsborg","Örebro SK",2,1
"2000-07-10","AIK","GIF Sundsvall",2,1
"2000-07-11","IFK Göteborg","Helsingborgs IF",2,1
"2000-07-12","Västra Frölunda IF","Örgryte IS",1,3
"2000-07-12","Halmstads BK","IFK Norrköping",0,1
"2000-07-16","IFK Göteborg","Västra Frölunda IF",0,2
"2000-07-17","Örebro SK","BK Häcken",1,2
"2000-07-17","GIF Sundsvall","Halmstads BK",1,2
"2000-07-17","GAIS","IF Elfsborg",2,3
"2000-07-18","Helsingborgs IF","AIK",1,4
"2000-07-19","IFK Norrköping","Trelleborgs FF",0,0
"2000-07-19","Hammarby IF","Örgryte IS",1,0
"2000-07-22","Halmstads BK","Helsingborgs IF",3,1
"2000-07-23","IFK Göteborg","AIK",2,2
"2000-07-24","IF Elfsborg","IFK Norrköping",1,1
"2000-07-24","Örgryte IS","Örebro SK",0,2
"2000-07-24","Västra Frölunda IF","Hammarby IF",0,0
"2000-07-24","Trelleborgs FF","GIF Sundsvall",1,0
"2000-07-25","BK Häcken","GAIS",1,2
"2000-07-29","Trelleborgs FF","Helsingborgs IF",1,0
"2000-07-30","AIK","IFK Göteborg",0,1
"2000-08-01","BK Häcken","IFK Norrköping",4,4
"2000-08-02","GIF Sundsvall","IF Elfsborg",2,1
"2000-08-02","IFK Göteborg","Halmstads BK",1,2
"2000-08-03","Örebro SK","Hammarby IF",4,1
"2000-08-03","GAIS","Örgryte IS",0,2
"2000-08-03","AIK","Västra Frölunda IF",3,0
"2000-08-05","Helsingborgs IF","Halmstads BK",1,0
"2000-08-06","Örebro SK","Örgryte IS",1,3
"2000-08-06","IFK Norrköping","IF Elfsborg",0,1
"2000-08-07","Hammarby IF","Västra Frölunda IF",3,0
"2000-08-07","GAIS","BK Häcken",1,1
"2000-08-07","GIF Sundsvall","Trelleborgs FF",4,2
"2000-08-10","BK Häcken","Örebro SK",0,1
"2000-08-12","Västra Frölunda IF","IFK Göteborg",1,1
"2000-08-13","Örgryte IS","Hammarby IF",1,1
"2000-08-13","Trelleborgs FF","IFK Norrköping",1,1
"2000-08-13","Halmstads BK","GIF Sundsvall",2,2
"2000-08-13","IF Elfsborg","GAIS",3,1
"2000-08-13","AIK","Helsingborgs IF",3,2
"2000-08-19","Helsingborgs IF","IFK Göteborg",2,1
"2000-08-20","Örgryte IS","Västra Frölunda IF",3,0
"2000-08-20","GIF Sundsvall","AIK",1,1
"2000-08-20","IFK Norrköping","Halmstads BK",2,2
"2000-08-21","Örebro SK","IF Elfsborg",3,0
"2000-08-21","Hammarby IF","BK Häcken",0,0
"2000-08-21","GAIS","Trelleborgs FF",0,0
"2000-08-26","IFK Göteborg","GIF Sundsvall",1,0
"2000-08-27","Västra Frölunda IF","Helsingborgs IF",0,4
"2000-08-27","Trelleborgs FF","Örebro SK",3,0
"2000-08-27","Halmstads BK","GAIS",1,0
"2000-08-28","BK Häcken","Örgryte IS",1,3
"2000-08-28","IF Elfsborg","Hammarby IF",3,2
"2000-08-28","AIK","IFK Norrköping",1,1
"2000-09-05","IFK Norrköping","BK Häcken",1,1
"2000-09-05","Halmstads BK","IFK Göteborg",2,2
"2000-09-05","Örgryte IS","GAIS",1,1
"2000-09-05","Helsingborgs IF","Trelleborgs FF",4,0
"2000-09-06","Västra Frölunda IF","AIK",1,2
"2000-09-06","Hammarby IF","Örebro SK",2,1
"2000-09-06","IF Elfsborg","GIF Sundsvall",2,0
"2000-09-09","GIF Sundsvall","Helsingborgs IF",1,4
"2000-09-09","IFK Norrköping","IFK Göteborg",1,0
"2000-09-10","Örebro SK","Halmstads BK",1,2
"2000-09-10","AIK","GAIS",3,1
"2000-09-11","BK Häcken","Västra Frölunda IF",3,3
"2000-09-11","Hammarby IF","Trelleborgs FF",1,1
"2000-09-16","Helsingborgs IF","IFK Norrköping",3,1
"2000-09-17","Västra Frölunda IF","GIF Sundsvall",2,2
"2000-09-17","Trelleborgs FF","Örgryte IS",1,1
"2000-09-17","Halmstads BK","Hammarby IF",4,1
"2000-09-17","AIK","Örebro SK",1,2
"2000-09-18","IF Elfsborg","BK Häcken",2,2
"2000-09-19","IFK Göteborg","GAIS",3,2
"2000-09-21","Hammarby IF","AIK",0,2
"2000-09-21","Örgryte IS","IF Elfsborg",1,2
"2000-09-23","GAIS","Helsingborgs IF",0,4
"2000-09-24","Örgryte IS","Halmstads BK",1,2
"2000-09-24","IFK Norrköping","GIF Sundsvall",0,0
"2000-09-25","BK Häcken","Trelleborgs FF",0,0
"2000-09-25","IF Elfsborg","Västra Frölunda IF",3,1
"2000-09-26","Örebro SK","IFK Göteborg",2,2
"2000-10-01","Västra Frölunda IF","IFK Norrköping",0,8
"2000-10-01","Trelleborgs FF","IF Elfsborg",4,1
"2000-10-01","Halmstads BK","BK Häcken",4,1
"2000-10-01","AIK","Örgryte IS",0,1
"2000-10-02","GIF Sundsvall","GAIS",2,1
"2000-10-02","Helsingborgs IF","Örebro SK",2,2
"2000-10-02","IFK Göteborg","Hammarby IF",3,1
"2000-10-14","BK Häcken","Helsingborgs IF",3,1
"2000-10-15","Trelleborgs FF","AIK",2,1
"2000-10-15","Halmstads BK","Västra Frölunda IF",2,0
"2000-10-16","Örgryte IS","GIF Sundsvall",1,0
"2000-10-16","Örebro SK","GAIS",0,2
"2000-10-16","IF Elfsborg","IFK Göteborg",3,0
"2000-10-17","Hammarby IF","IFK Norrköping",3,2
"2000-10-21","AIK","Halmstads BK",1,0
"2000-10-21","Helsingborgs IF","IF Elfsborg",1,1
"2000-10-22","GIF Sundsvall","BK Häcken",3,3
"2000-10-22","IFK Göteborg","Trelleborgs FF",3,0
"2000-10-23","Västra Frölunda IF","Örebro SK",0,4
"2000-10-23","IFK Norrköping","Örgryte IS",1,1
"2000-10-23","GAIS","Hammarby IF",2,4
"2000-10-28","Örgryte IS","IFK Göteborg",1,2
"2000-10-28","Örebro SK","GIF Sundsvall",2,3
"2000-10-28","Trelleborgs FF","Västra Frölunda IF",3,0
"2000-10-28","Hammarby IF","Helsingborgs IF",0,2
"2000-10-29","BK Häcken","AIK",2,2
"2000-10-29","GAIS","IFK Norrköping",3,0
"2000-10-29","IF Elfsborg","Halmstads BK",0,2
"2000-11-04","Västra Frölunda IF","GAIS",2,0
"2000-11-04","GIF Sundsvall","Hammarby IF",0,2
"2000-11-04","IFK Norrköping","Örebro SK",2,1
"2000-11-04","Helsingborgs IF","Örgryte IS",4,1
"2000-11-04","Halmstads BK","Trelleborgs FF",1,2
"2000-11-04","IFK Göteborg","BK Häcken",6,2
"2000-11-04","AIK","IF Elfsborg",1,1
