"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2007-04-06","Trelleborgs FF","IFK Göteborg",1,1
"2007-04-06","IF Brommapojkarna","Djurgårdens IF",1,0
"2007-04-07","IF Elfsborg","Malmö FF",1,1
"2007-04-09","Halmstads BK","Helsingborgs IF",2,1
"2007-04-09","Gefle IF","Örebro SK",0,0
"2007-04-09","AIK","Kalmar FF",0,1
"2007-04-10","GAIS","Hammarby IF",1,1
"2007-04-14","Hammarby IF","Trelleborgs FF",3,0
"2007-04-15","Kalmar FF","IF Brommapojkarna",2,2
"2007-04-16","Malmö FF","GAIS",1,0
"2007-04-16","Helsingborgs IF","Gefle IF",3,1
"2007-04-16","Djurgårdens IF","Halmstads BK",2,0
"2007-04-17","Örebro SK","IF Elfsborg",1,1
"2007-04-17","IFK Göteborg","AIK",1,2
"2007-04-21","Djurgårdens IF","Helsingborgs IF",3,1
"2007-04-22","Trelleborgs FF","Malmö FF",2,1
"2007-04-22","Halmstads BK","Kalmar FF",2,1
"2007-04-23","IF Elfsborg","Gefle IF",1,1
"2007-04-23","IF Brommapojkarna","IFK Göteborg",1,2
"2007-04-23","GAIS","Örebro SK",1,1
"2007-04-24","AIK","Hammarby IF",1,0
"2007-04-28","Malmö FF","AIK",4,0
"2007-04-29","Kalmar FF","Djurgårdens IF",1,0
"2007-04-29","Hammarby IF","IF Brommapojkarna",4,0
"2007-04-30","Örebro SK","Trelleborgs FF",2,0
"2007-04-30","IFK Göteborg","Halmstads BK",1,1
"2007-04-30","Gefle IF","GAIS",1,0
"2007-05-01","Helsingborgs IF","IF Elfsborg",0,1
"2007-05-05","AIK","Helsingborgs IF",0,1
"2007-05-06","Trelleborgs FF","IF Brommapojkarna",3,3
"2007-05-06","Gefle IF","Kalmar FF",2,1
"2007-05-07","Örebro SK","IFK Göteborg",0,4
"2007-05-07","IF Elfsborg","Djurgårdens IF",2,2
"2007-05-07","GAIS","Halmstads BK",2,1
"2007-05-08","Malmö FF","Hammarby IF",1,1
"2007-05-12","IF Brommapojkarna","AIK",0,2
"2007-05-13","Kalmar FF","IF Elfsborg",2,1
"2007-05-13","Hammarby IF","Örebro SK",1,0
"2007-05-14","IFK Göteborg","Gefle IF",2,0
"2007-05-14","Halmstads BK","Trelleborgs FF",1,0
"2007-05-14","Djurgårdens IF","GAIS",0,1
"2007-05-15","Helsingborgs IF","Malmö FF",0,1
"2007-05-17","Trelleborgs FF","IF Elfsborg",1,2
"2007-05-20","Örebro SK","Malmö FF",1,1
"2007-05-20","Gefle IF","Hammarby IF",1,0
"2007-05-21","Trelleborgs FF","Djurgårdens IF",0,3
"2007-05-21","GAIS","Kalmar FF",0,3
"2007-05-21","AIK","Halmstads BK",1,1
"2007-05-22","IF Elfsborg","IFK Göteborg",3,1
"2007-05-22","IF Brommapojkarna","Helsingborgs IF",1,1
"2007-05-26","Hammarby IF","IF Elfsborg",0,1
"2007-05-27","Malmö FF","Gefle IF",1,1
"2007-05-27","Kalmar FF","Trelleborgs FF",0,1
"2007-05-28","IFK Göteborg","GAIS",1,0
"2007-05-28","Helsingborgs IF","Örebro SK",4,1
"2007-05-28","Halmstads BK","IF Brommapojkarna",1,0
"2007-05-28","Djurgårdens IF","AIK",3,1
"2007-06-10","AIK","Örebro SK",1,1
"2007-06-11","Trelleborgs FF","Gefle IF",3,2
"2007-06-11","IF Brommapojkarna","Malmö FF",0,1
"2007-06-11","Halmstads BK","Hammarby IF",2,2
"2007-06-12","Djurgårdens IF","IFK Göteborg",2,1
"2007-06-12","Kalmar FF","Helsingborgs IF",2,0
"2007-06-14","Malmö FF","Halmstads BK",1,2
"2007-06-14","GAIS","IF Elfsborg",2,1
"2007-06-17","Örebro SK","IF Brommapojkarna",4,0
"2007-06-17","IFK Göteborg","Kalmar FF",3,2
"2007-06-18","IF Elfsborg","Trelleborgs FF",2,0
"2007-06-18","Helsingborgs IF","GAIS",1,1
"2007-06-18","Gefle IF","AIK",0,0
"2007-06-19","Hammarby IF","Djurgårdens IF",2,0
"2007-06-24","Gefle IF","Halmstads BK",2,0
"2007-06-25","Örebro SK","Djurgårdens IF",0,0
"2007-06-25","Trelleborgs FF","Helsingborgs IF",2,3
"2007-06-25","GAIS","AIK",1,1
"2007-06-26","IF Elfsborg","IF Brommapojkarna",3,0
"2007-06-26","Malmö FF","Kalmar FF",1,2
"2007-06-27","Hammarby IF","IFK Göteborg",3,1
"2007-07-01","IF Brommapojkarna","GAIS",1,0
"2007-07-02","Kalmar FF","Örebro SK",2,0
"2007-07-02","IFK Göteborg","Malmö FF",1,2
"2007-07-02","Djurgårdens IF","Gefle IF",2,1
"2007-07-03","AIK","Trelleborgs FF",2,0
"2007-07-03","Halmstads BK","IF Elfsborg",3,0
"2007-07-04","Helsingborgs IF","Hammarby IF",4,2
"2007-07-07","Djurgårdens IF","Malmö FF",1,0
"2007-07-08","Örebro SK","Halmstads BK",0,3
"2007-07-09","Gefle IF","IF Brommapojkarna",1,1
"2007-07-09","GAIS","Trelleborgs FF",3,1
"2007-07-09","AIK","IF Elfsborg",0,1
"2007-07-10","IFK Göteborg","Helsingborgs IF",0,0
"2007-07-11","Kalmar FF","Hammarby IF",2,0
"2007-07-12","IF Elfsborg","AIK",2,0
"2007-07-14","Trelleborgs FF","GAIS",0,1
"2007-07-15","Helsingborgs IF","IFK Göteborg",2,2
"2007-07-16","IF Brommapojkarna","Gefle IF",2,1
"2007-07-16","Halmstads BK","Örebro SK",3,1
"2007-07-17","Malmö FF","Djurgårdens IF",1,1
"2007-07-18","Hammarby IF","Kalmar FF",1,0
"2007-07-21","Djurgårdens IF","IF Elfsborg",2,1
"2007-07-23","IF Brommapojkarna","Trelleborgs FF",0,3
"2007-07-23","Helsingborgs IF","AIK",2,3
"2007-07-30","Kalmar FF","Gefle IF",0,1
"2007-07-30","Halmstads BK","GAIS",2,2
"2007-07-31","IFK Göteborg","Örebro SK",2,0
"2007-08-01","Hammarby IF","Malmö FF",1,0
"2007-08-04","IF Elfsborg","Kalmar FF",2,2
"2007-08-05","Örebro SK","Hammarby IF",3,1
"2007-08-05","Trelleborgs FF","Halmstads BK",1,1
"2007-08-06","Gefle IF","IFK Göteborg",0,2
"2007-08-06","GAIS","Djurgårdens IF",1,1
"2007-08-06","AIK","IF Brommapojkarna",3,0
"2007-08-07","Malmö FF","Helsingborgs IF",1,1
"2007-08-11","Kalmar FF","IFK Göteborg",0,5
"2007-08-12","GAIS","Helsingborgs IF",0,3
"2007-08-12","AIK","Gefle IF",1,0
"2007-08-12","IF Brommapojkarna","Örebro SK",3,1
"2007-08-13","Halmstads BK","Malmö FF",1,3
"2007-08-13","Djurgårdens IF","Hammarby IF",1,0
"2007-08-16","IFK Göteborg","Djurgårdens IF",1,1
"2007-08-18","Malmö FF","IF Brommapojkarna",2,0
"2007-08-18","IF Elfsborg","GAIS",5,1
"2007-08-19","Örebro SK","AIK",1,4
"2007-08-19","Helsingborgs IF","Kalmar FF",5,0
"2007-08-19","Gefle IF","Trelleborgs FF",1,0
"2007-08-19","Hammarby IF","Halmstads BK",0,1
