"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1929-09-29","Landskrona BoIS","IF Elfsborg",0,0
"1929-09-29","Sandvikens IF","IFK Norrköping",4,0
"1929-10-06","IFK Norrköping","Sandvikens IF",4,2
"1929-10-06","Helsingborgs IF","Landskrona BoIS",8,3
"1929-10-06","IF Elfsborg","IK Sleipner",1,0
"1929-10-06","AIK","IFK Göteborg",0,3
"1929-10-06","Örgryte IS","IFK Malmö",2,3
"1929-10-13","IK Sleipner","IFK Malmö",1,0
"1929-10-13","Sandvikens IF","Stattena IF",5,1
"1929-10-13","Landskrona BoIS","Örgryte IS",0,5
"1929-10-13","IFK Göteborg","Helsingborgs IF",2,2
"1929-10-13","IF Elfsborg","IFK Norrköping",3,2
"1929-10-13","AIK","GAIS",1,1
"1929-10-20","IK Sleipner","IFK Göteborg",2,2
"1929-10-20","IFK Malmö","Sandvikens IF",2,0
"1929-10-20","Helsingborgs IF","Örgryte IS",0,1
"1929-10-20","GAIS","Landskrona BoIS",4,1
"1929-10-20","IF Elfsborg","AIK",1,2
"1929-10-27","Örgryte IS","Stattena IF",1,1
"1929-10-27","IFK Norrköping","IFK Göteborg",2,5
"1929-10-27","IFK Malmö","GAIS",1,1
"1929-10-27","Landskrona BoIS","Sandvikens IF",5,0
"1929-10-27","Helsingborgs IF","IK Sleipner",6,1
"1929-10-27","AIK","IF Elfsborg",3,3
"1929-11-03","Stattena IF","Sandvikens IF",2,1
"1929-11-03","AIK","Helsingborgs IF",5,1
"1929-11-03","IFK Göteborg","IK Sleipner",1,1
"1929-11-03","IF Elfsborg","IFK Malmö",3,2
"1929-11-10","GAIS","IFK Malmö",3,1
"1930-04-06","Örgryte IS","IK Sleipner",6,4
"1930-04-06","IFK Malmö","Landskrona BoIS",0,2
"1930-04-13","IFK Norrköping","AIK",1,4
"1930-04-13","Helsingborgs IF","Sandvikens IF",2,1
"1930-04-13","IFK Göteborg","IFK Malmö",7,0
"1930-04-13","IF Elfsborg","Landskrona BoIS",3,2
"1930-04-18","GAIS","Sandvikens IF",1,2
"1930-04-20","Örgryte IS","IFK Norrköping",0,2
"1930-04-21","IK Sleipner","IF Elfsborg",1,0
"1930-04-21","IFK Malmö","AIK",1,1
"1930-04-21","Helsingborgs IF","GAIS",2,2
"1930-04-21","IFK Göteborg","Stattena IF",8,0
"1930-04-27","GAIS","IFK Norrköping",5,0
"1930-04-27","Landskrona BoIS","Helsingborgs IF",3,2
"1930-04-27","AIK","Sandvikens IF",1,2
"1930-04-27","IK Sleipner","Stattena IF",3,1
"1930-05-02","IFK Göteborg","GAIS",4,0
"1930-05-04","Örgryte IS","Helsingborgs IF",1,3
"1930-05-04","Stattena IF","GAIS",1,2
"1930-05-04","Sandvikens IF","AIK",2,1
"1930-05-04","IFK Norrköping","IFK Malmö",2,4
"1930-05-04","Landskrona BoIS","IK Sleipner",1,2
"1930-05-04","IF Elfsborg","IFK Göteborg",0,2
"1930-05-09","IFK Malmö","Stattena IF",2,0
"1930-05-09","GAIS","Örgryte IS",1,0
"1930-05-11","IFK Norrköping","Helsingborgs IF",1,1
"1930-05-11","Sandvikens IF","Landskrona BoIS",2,2
"1930-05-11","AIK","Örgryte IS",3,3
"1930-05-11","IFK Göteborg","IF Elfsborg",1,6
"1930-05-14","IFK Norrköping","IK Sleipner",0,7
"1930-05-16","Örgryte IS","IFK Göteborg",3,1
"1930-05-16","Stattena IF","Landskrona BoIS",2,2
"1930-05-18","IK Sleipner","Sandvikens IF",3,0
"1930-05-18","GAIS","AIK",1,1
"1930-05-18","IF Elfsborg","Stattena IF",2,1
"1930-05-18","Helsingborgs IF","IFK Malmö",2,3
"1930-05-21","Örgryte IS","IF Elfsborg",4,1
"1930-05-25","Örgryte IS","Sandvikens IF",3,1
"1930-05-25","Stattena IF","IFK Göteborg",1,8
"1930-05-25","IK Sleipner","Landskrona BoIS",3,1
"1930-05-25","IFK Malmö","Helsingborgs IF",0,3
"1930-05-25","IF Elfsborg","GAIS",0,1
"1930-05-25","AIK","IFK Norrköping",3,1
"1930-05-28","Helsingborgs IF","Stattena IF",7,0
"1930-05-29","Sandvikens IF","IK Sleipner",1,3
"1930-05-29","Landskrona BoIS","IFK Malmö",9,2
"1930-05-29","IFK Norrköping","IF Elfsborg",3,0
"1930-05-29","IFK Göteborg","AIK",3,1
"1930-06-01","Stattena IF","IF Elfsborg",3,3
"1930-06-01","IK Sleipner","Örgryte IS",2,0
"1930-06-01","Sandvikens IF","IFK Göteborg",0,1
"1930-06-01","Landskrona BoIS","IFK Norrköping",6,1
"1930-06-01","GAIS","Helsingborgs IF",0,3
"1930-06-01","AIK","IFK Malmö",2,1
