"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1984-06-17","IK Brage","AIK",1,2
"1984-06-18","Örgryte IS","IF Elfsborg",1,0
"1984-06-26","Östers IF","AIK",0,0
"1984-06-26","Malmö FF","Örgryte IS",1,1
"1984-06-26","IFK Göteborg","Halmstads BK",1,2
"1984-07-01","Hammarby IF","Kalmar FF",2,2
"1984-07-01","Gefle IF","IFK Norrköping",3,3
"1984-07-01","IF Elfsborg","IK Brage",5,0
"1984-07-04","Örgryte IS","Malmö FF",2,4
"1984-07-04","Halmstads BK","IFK Göteborg",0,1
"1984-07-04","AIK","Östers IF",1,1
"1984-07-08","IFK Norrköping","Gefle IF",3,0
"1984-07-08","Kalmar FF","Hammarby IF",2,1
"1984-07-08","IK Brage","IF Elfsborg",0,0
"1984-07-22","IFK Norrköping","IF Elfsborg",2,2
"1984-07-22","Hammarby IF","IK Brage",2,2
"1984-07-25","Örgryte IS","Östers IF",0,4
"1984-07-25","Kalmar FF","IFK Göteborg",1,1
"1984-07-25","Halmstads BK","AIK",0,1
"1984-07-25","Gefle IF","Malmö FF",2,4
"1984-08-01","Östers IF","IFK Norrköping",0,2
"1984-08-01","Malmö FF","Hammarby IF",6,1
"1984-08-01","Gefle IF","IFK Göteborg",0,3
"1984-08-01","AIK","Örgryte IS",2,1
"1984-08-05","IF Elfsborg","Kalmar FF",0,0
"1984-08-05","IK Brage","Halmstads BK",2,1
"1984-08-12","Malmö FF","IK Brage",4,0
"1984-08-12","Kalmar FF","Örgryte IS",2,0
"1984-08-12","Hammarby IF","IFK Norrköping",6,2
"1984-08-12","IFK Göteborg","AIK",1,0
"1984-08-12","Gefle IF","Halmstads BK",1,0
"1984-08-12","IF Elfsborg","Östers IF",2,6
"1984-08-19","Östers IF","Hammarby IF",0,3
"1984-08-19","Örgryte IS","Gefle IF",5,1
"1984-08-19","IFK Norrköping","Kalmar FF",2,0
"1984-08-19","Halmstads BK","Malmö FF",1,0
"1984-08-19","IK Brage","IFK Göteborg",2,2
"1984-08-19","AIK","IF Elfsborg",0,1
"1984-08-26","Örgryte IS","IK Brage",0,1
"1984-08-26","IFK Norrköping","AIK",1,1
"1984-08-26","Malmö FF","IFK Göteborg",0,1
"1984-08-26","Kalmar FF","Östers IF",1,1
"1984-08-26","Hammarby IF","Halmstads BK",2,0
"1984-08-26","Gefle IF","IF Elfsborg",2,0
"1984-09-02","Östers IF","Gefle IF",1,1
"1984-09-02","Halmstads BK","Örgryte IS",1,1
"1984-09-02","IFK Göteborg","Hammarby IF",2,0
"1984-09-02","IF Elfsborg","Malmö FF",2,1
"1984-09-02","IK Brage","IFK Norrköping",2,1
"1984-09-02","AIK","Kalmar FF",0,0
"1984-09-05","Örgryte IS","IFK Göteborg",1,4
"1984-09-05","Kalmar FF","Gefle IF",1,1
"1984-09-05","IK Brage","Östers IF",3,0
"1984-09-06","IFK Norrköping","Malmö FF",1,0
"1984-09-06","Hammarby IF","AIK",0,3
"1984-09-06","Halmstads BK","IF Elfsborg",0,1
"1984-09-15","Östers IF","Halmstads BK",2,3
"1984-09-15","Malmö FF","Kalmar FF",3,0
"1984-09-15","IFK Göteborg","IFK Norrköping",0,2
"1984-09-15","Gefle IF","Hammarby IF",2,0
"1984-09-15","IF Elfsborg","Örgryte IS",1,1
"1984-09-15","AIK","IK Brage",1,0
"1984-09-22","IFK Norrköping","Halmstads BK",1,2
"1984-09-22","Malmö FF","Östers IF",4,2
"1984-09-22","Kalmar FF","IK Brage",0,0
"1984-09-22","Hammarby IF","Örgryte IS",2,0
"1984-09-22","IFK Göteborg","IF Elfsborg",3,1
"1984-09-22","Gefle IF","AIK",0,0
"1984-09-29","Östers IF","IFK Göteborg",2,3
"1984-09-29","Örgryte IS","IFK Norrköping",2,2
"1984-09-29","Halmstads BK","Kalmar FF",0,1
"1984-09-29","IF Elfsborg","Hammarby IF",0,3
"1984-09-29","IK Brage","Gefle IF",1,0
"1984-09-29","AIK","Malmö FF",0,1
