"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1976-04-11","Örgryte IS","Åtvidabergs FF",1,3
"1976-04-11","IFK Norrköping","Malmö FF",1,1
"1976-04-11","Landskrona BoIS","Kalmar FF",1,2
"1976-04-11","AIK","IFK Sundsvall",1,3
"1976-04-14","Östers IF","Halmstads BK",3,0
"1976-04-14","Hammarby IF","IF Elfsborg",0,0
"1976-04-19","Åtvidabergs FF","Hammarby IF",0,1
"1976-04-19","IFK Sundsvall","Örgryte IS",1,0
"1976-04-19","Malmö FF","Örebro SK",0,0
"1976-04-19","Kalmar FF","AIK",3,3
"1976-04-19","Halmstads BK","IFK Norrköping",2,1
"1976-04-19","IF Elfsborg","Östers IF",0,2
"1976-04-19","Djurgårdens IF","Landskrona BoIS",0,1
"1976-04-22","AIK","Åtvidabergs FF",2,3
"1976-04-24","Östers IF","Djurgårdens IF",2,2
"1976-04-24","Örebro SK","IFK Sundsvall",0,2
"1976-04-24","IFK Norrköping","Kalmar FF",2,1
"1976-04-24","Landskrona BoIS","Örgryte IS",3,2
"1976-04-24","Hammarby IF","Malmö FF",3,0
"1976-04-24","IF Elfsborg","Halmstads BK",0,3
"1976-05-02","Örgryte IS","AIK",0,0
"1976-05-02","Åtvidabergs FF","IF Elfsborg",3,0
"1976-05-02","IFK Sundsvall","Landskrona BoIS",1,1
"1976-05-02","Malmö FF","Östers IF",1,1
"1976-05-02","Kalmar FF","Örebro SK",1,1
"1976-05-02","Halmstads BK","Hammarby IF",3,0
"1976-05-02","Djurgårdens IF","IFK Norrköping",2,1
"1976-05-06","Östers IF","IFK Sundsvall",0,2
"1976-05-06","IFK Norrköping","Örgryte IS",3,0
"1976-05-06","Landskrona BoIS","Åtvidabergs FF",1,1
"1976-05-06","Hammarby IF","Kalmar FF",0,0
"1976-05-06","Halmstads BK","Malmö FF",1,1
"1976-05-06","IF Elfsborg","Djurgårdens IF",2,2
"1976-05-09","Örebro SK","AIK",1,1
"1976-05-13","Djurgårdens IF","Hammarby IF",0,3
"1976-05-16","Örgryte IS","Örebro SK",1,2
"1976-05-16","Åtvidabergs FF","Halmstads BK",1,2
"1976-05-16","IFK Sundsvall","IFK Norrköping",0,2
"1976-05-16","Malmö FF","IF Elfsborg",6,0
"1976-05-16","Kalmar FF","Östers IF",1,1
"1976-05-16","AIK","Landskrona BoIS",0,1
"1976-05-19","Djurgårdens IF","Åtvidabergs FF",2,0
"1976-05-20","Östers IF","Landskrona BoIS",1,1
"1976-05-20","IFK Norrköping","Örebro SK",1,2
"1976-05-20","Malmö FF","Kalmar FF",1,0
"1976-05-20","Hammarby IF","AIK",1,1
"1976-05-20","Halmstads BK","IFK Sundsvall",3,1
"1976-05-20","IF Elfsborg","Örgryte IS",0,1
"1976-05-23","Örebro SK","Östers IF",0,0
"1976-05-23","Åtvidabergs FF","IFK Norrköping",1,2
"1976-05-23","IFK Sundsvall","Malmö FF",1,3
