"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1956-04-22","IFK Göteborg","Norrby IF",1,0
"1956-04-22","Djurgårdens IF","Degerfors IF",4,1
"1956-04-27","Norrby IF","Djurgårdens IF",2,3
"1956-04-27","AIK","IFK Norrköping",1,2
"1956-04-29","Västerås SK","IFK Göteborg",2,1
"1956-04-29","Malmö FF","Sandvikens IF",2,0
"1956-04-29","Halmstads BK","Helsingborgs IF",1,0
"1956-04-29","Degerfors IF","Hammarby IF",2,1
"1956-05-01","Västerås SK","AIK",2,1
"1956-05-01","IFK Norrköping","Sandvikens IF",2,0
"1956-05-01","Norrby IF","Malmö FF",0,0
"1956-05-01","Djurgårdens IF","Halmstads BK",2,0
"1956-05-06","Västerås SK","Sandvikens IF",1,3
"1956-05-06","Norrby IF","IFK Norrköping",0,0
"1956-05-06","Malmö FF","Djurgårdens IF",1,1
"1956-05-06","Halmstads BK","Hammarby IF",2,2
"1956-05-06","IFK Göteborg","Helsingborgs IF",0,0
"1956-05-06","AIK","Degerfors IF",3,2
"1956-05-09","Sandvikens IF","Djurgårdens IF",0,2
"1956-05-10","Hammarby IF","AIK",0,2
"1956-05-13","Sandvikens IF","Halmstads BK",4,0
"1956-05-13","IFK Norrköping","Västerås SK",2,0
"1956-05-13","Helsingborgs IF","Norrby IF",2,3
"1956-05-13","Djurgårdens IF","IFK Göteborg",1,2
"1956-05-13","Degerfors IF","Malmö FF",2,3
"1956-05-18","Malmö FF","Halmstads BK",1,0
"1956-05-18","Hammarby IF","Norrby IF",1,2
"1956-05-20","Halmstads BK","Degerfors IF",1,0
"1956-05-21","Västerås SK","Hammarby IF",0,2
"1956-05-21","Norrby IF","Sandvikens IF",0,2
"1956-05-21","Helsingborgs IF","Djurgårdens IF",1,2
"1956-05-21","IFK Göteborg","IFK Norrköping",1,0
"1956-05-21","AIK","Malmö FF",0,0
"1956-05-24","Hammarby IF","IFK Norrköping",0,1
"1956-05-25","Djurgårdens IF","AIK",2,1
"1956-05-27","Sandvikens IF","IFK Göteborg",1,2
"1956-05-27","IFK Norrköping","Helsingborgs IF",2,0
"1956-05-27","Hammarby IF","Malmö FF",0,1
"1956-05-27","Degerfors IF","Västerås SK",1,2
"1956-05-30","AIK","Norrby IF",5,3
"1956-06-01","Malmö FF","Helsingborgs IF",0,3
"1956-06-01","Hammarby IF","Sandvikens IF",0,1
"1956-06-03","Västerås SK","Djurgårdens IF",4,4
"1956-06-03","Halmstads BK","Norrby IF",4,1
"1956-06-03","Degerfors IF","IFK Norrköping",0,1
"1956-06-03","AIK","IFK Göteborg",4,0
"1956-06-07","Sandvikens IF","Degerfors IF",7,0
"1956-06-07","IFK Norrköping","Malmö FF",2,1
"1956-06-07","Norrby IF","Västerås SK",1,3
"1956-06-07","Helsingborgs IF","AIK",3,0
"1956-06-07","IFK Göteborg","Halmstads BK",0,1
"1956-06-07","Djurgårdens IF","Hammarby IF",4,1
