"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2010-04-15","IF Elfsborg","Djurgårdens IF",3,1
"2010-04-18","IFK Göteborg","IF Elfsborg",5,1
"2010-04-18","Halmstads BK","GAIS",3,0
"2010-04-19","Kalmar FF","AIK",0,3
"2010-04-19","BK Häcken","Mjällby AIF",0,1
"2010-04-19","Trelleborgs FF","IF Brommapojkarna",0,1
"2010-04-19","Gefle IF","Örebro SK",1,3
"2010-04-20","Helsingborgs IF","Malmö FF",2,1
"2010-04-20","Djurgårdens IF","Åtvidabergs FF",2,1
"2010-04-24","AIK","BK Häcken",1,1
"2010-04-24","Åtvidabergs FF","IFK Göteborg",2,1
"2010-04-25","IF Brommapojkarna","Gefle IF",2,1
"2010-04-25","GAIS","Kalmar FF",2,2
"2010-04-25","Örebro SK","Halmstads BK",3,0
"2010-04-25","IF Elfsborg","Trelleborgs FF",4,1
"2010-04-26","Mjällby AIF","Helsingborgs IF",0,1
"2010-04-26","Malmö FF","Djurgårdens IF",2,1
"2010-04-28","BK Häcken","GAIS",0,2
"2010-04-28","Kalmar FF","Örebro SK",4,1
"2010-04-28","Halmstads BK","Gefle IF",1,0
"2010-04-29","Djurgårdens IF","Mjällby AIF",1,0
"2010-04-29","IF Elfsborg","IF Brommapojkarna",1,0
"2010-04-29","IFK Göteborg","Malmö FF",0,2
"2010-04-29","Helsingborgs IF","AIK",1,0
"2010-04-29","Trelleborgs FF","Åtvidabergs FF",0,3
"2010-05-02","AIK","Djurgårdens IF",1,2
"2010-05-02","Gefle IF","Kalmar FF",0,0
"2010-05-02","Örebro SK","BK Häcken",2,0
"2010-05-02","IF Brommapojkarna","Halmstads BK",1,0
"2010-05-02","Åtvidabergs FF","IF Elfsborg",1,1
"2010-05-02","Malmö FF","Trelleborgs FF",2,0
"2010-05-03","GAIS","Helsingborgs IF",0,0
"2010-05-03","Mjällby AIF","IFK Göteborg",0,0
"2010-05-05","Kalmar FF","Halmstads BK",1,0
"2010-05-05","BK Häcken","Gefle IF",0,2
"2010-05-05","IF Elfsborg","Malmö FF",2,2
"2010-05-05","Åtvidabergs FF","IF Brommapojkarna",4,1
"2010-05-06","Djurgårdens IF","GAIS",1,1
"2010-05-06","Helsingborgs IF","Örebro SK",2,1
"2010-05-06","Trelleborgs FF","Mjällby AIF",2,1
"2010-05-06","IFK Göteborg","AIK",4,0
"2010-05-08","Malmö FF","Åtvidabergs FF",3,1
"2010-05-09","Örebro SK","Djurgårdens IF",1,0
"2010-05-09","Halmstads BK","BK Häcken",1,2
"2010-05-09","AIK","Trelleborgs FF",1,0
"2010-05-09","Mjällby AIF","IF Elfsborg",2,0
"2010-05-10","Gefle IF","Helsingborgs IF",1,3
"2010-05-10","IF Brommapojkarna","Kalmar FF",2,3
"2010-05-10","GAIS","IFK Göteborg",0,0
"2010-05-12","IF Elfsborg","AIK",4,0
"2010-05-13","IFK Göteborg","Örebro SK",0,0
"2010-05-15","Mjällby AIF","Malmö FF",4,2
"2010-05-15","IF Brommapojkarna","BK Häcken",2,1
"2010-05-15","Halmstads BK","Djurgårdens IF",2,0
"2010-05-16","GAIS","IF Elfsborg",0,2
"2010-05-16","Gefle IF","IFK Göteborg",0,0
"2010-05-16","Kalmar FF","Helsingborgs IF",1,0
"2010-05-17","AIK","Åtvidabergs FF",4,1
"2010-05-17","Örebro SK","Trelleborgs FF",2,0
"2010-05-22","Helsingborgs IF","Halmstads BK",2,1
"2010-05-22","Trelleborgs FF","GAIS",2,0
"2010-05-22","Åtvidabergs FF","Mjällby AIF",1,2
"2010-05-22","Djurgårdens IF","Gefle IF",1,1
"2010-05-22","BK Häcken","Kalmar FF",1,1
"2010-05-24","Malmö FF","IF Brommapojkarna",2,1
"2010-07-17","IFK Göteborg","Halmstads BK",3,0
"2010-07-17","Mjällby AIF","IF Brommapojkarna",0,0
"2010-07-17","AIK","Malmö FF",2,0
"2010-07-18","IF Elfsborg","Örebro SK",3,3
"2010-07-18","Djurgårdens IF","Kalmar FF",0,2
"2010-07-18","GAIS","Åtvidabergs FF",0,0
"2010-07-18","Trelleborgs FF","Gefle IF",2,1
"2010-07-22","BK Häcken","Helsingborgs IF",2,1
"2010-07-24","IF Brommapojkarna","Mjällby AIF",1,0
"2010-07-24","Malmö FF","AIK",1,0
"2010-07-24","Åtvidabergs FF","GAIS",0,1
"2010-07-25","Halmstads BK","IFK Göteborg",1,0
"2010-07-25","Kalmar FF","Djurgårdens IF",0,1
"2010-07-25","Gefle IF","Trelleborgs FF",1,3
"2010-07-26","Helsingborgs IF","BK Häcken",3,1
"2010-07-26","Örebro SK","IF Elfsborg",3,0
"2010-07-31","Djurgårdens IF","BK Häcken",0,3
"2010-07-31","Mjällby AIF","AIK",0,0
"2010-08-01","Malmö FF","GAIS",1,0
"2010-08-01","IFK Göteborg","Kalmar FF",3,1
"2010-08-01","IF Elfsborg","Gefle IF",1,0
"2010-08-02","Trelleborgs FF","Halmstads BK",1,0
"2010-08-02","IF Brommapojkarna","Helsingborgs IF",1,3
"2010-08-02","Åtvidabergs FF","Örebro SK",0,2
"2010-08-05","Helsingborgs IF","Djurgårdens IF",3,3
"2010-08-07","Örebro SK","Malmö FF",0,3
"2010-08-07","GAIS","Mjällby AIF",3,2
"2010-08-08","Kalmar FF","Trelleborgs FF",2,1
"2010-08-08","AIK","IF Brommapojkarna",2,1
"2010-08-08","Gefle IF","Åtvidabergs FF",4,2
"2010-08-08","BK Häcken","IFK Göteborg",1,5
"2010-08-08","Halmstads BK","IF Elfsborg",1,3
"2010-08-14","IF Elfsborg","Kalmar FF",4,1
"2010-08-14","AIK","GAIS",1,0
"2010-08-15","Malmö FF","Gefle IF",2,0
"2010-08-15","IFK Göteborg","Helsingborgs IF",0,0
"2010-08-16","Åtvidabergs FF","Halmstads BK",1,1
"2010-08-16","Trelleborgs FF","BK Häcken",3,2
"2010-08-16","Mjällby AIF","Örebro SK",1,0
"2010-08-18","IF Brommapojkarna","Djurgårdens IF",0,1
"2010-08-21","Gefle IF","Mjällby AIF",3,3
"2010-08-22","BK Häcken","IF Elfsborg",1,1
"2010-08-22","Djurgårdens IF","IFK Göteborg",2,0
"2010-08-22","Kalmar FF","Åtvidabergs FF",1,2
"2010-08-23","Halmstads BK","Malmö FF",0,2
"2010-08-23","Örebro SK","AIK",1,0
"2010-08-23","GAIS","IF Brommapojkarna",1,1
"2010-08-25","Helsingborgs IF","Trelleborgs FF",1,0
"2010-08-27","GAIS","Djurgårdens IF",0,1
"2010-08-28","Örebro SK","Helsingborgs IF",3,0
"2010-08-28","IF Brommapojkarna","Åtvidabergs FF",0,2
"2010-08-29","Mjällby AIF","Trelleborgs FF",1,1
"2010-08-29","AIK","IFK Göteborg",1,2
"2010-08-29","Gefle IF","BK Häcken",0,2
"2010-08-29","Malmö FF","IF Elfsborg",1,0
"2010-08-29","Halmstads BK","Kalmar FF",2,1
"2010-09-10","BK Häcken","Halmstads BK",2,0
"2010-09-11","Åtvidabergs FF","Malmö FF",3,3
"2010-09-11","Helsingborgs IF","Gefle IF",3,1
"2010-09-11","Trelleborgs FF","AIK",4,1
"2010-09-11","IF Elfsborg","Mjällby AIF",2,0
"2010-09-12","Djurgårdens IF","Örebro SK",2,1
"2010-09-13","IFK Göteborg","GAIS",2,1
"2010-09-13","Kalmar FF","IF Brommapojkarna",3,0
"2010-09-15","Mjällby AIF","BK Häcken",2,2
"2010-09-15","Åtvidabergs FF","Djurgårdens IF",2,1
"2010-09-15","Malmö FF","Helsingborgs IF",2,0
"2010-09-16","IF Brommapojkarna","Trelleborgs FF",0,3
"2010-09-18","Kalmar FF","GAIS",3,1
"2010-09-18","BK Häcken","AIK",0,1
"2010-09-19","Gefle IF","IF Brommapojkarna",2,0
"2010-09-19","Halmstads BK","Örebro SK",1,1
"2010-09-19","Trelleborgs FF","IF Elfsborg",1,1
"2010-09-19","IFK Göteborg","Åtvidabergs FF",3,0
"2010-09-20","Helsingborgs IF","Mjällby AIF",2,1
"2010-09-20","Djurgårdens IF","Malmö FF",1,0
"2010-09-22","AIK","Kalmar FF",0,1
"2010-09-22","GAIS","Halmstads BK",1,1
"2010-09-22","IF Elfsborg","IFK Göteborg",1,1
"2010-09-22","Örebro SK","Gefle IF",3,1
"2010-09-26","IF Brommapojkarna","IF Elfsborg",2,2
"2010-09-26","Malmö FF","IFK Göteborg",2,1
"2010-09-27","AIK","Helsingborgs IF",2,3
"2010-09-27","Gefle IF","Halmstads BK",1,2
"2010-09-27","Mjällby AIF","Djurgårdens IF",3,0
"2010-09-28","Örebro SK","Kalmar FF",1,0
"2010-09-28","Åtvidabergs FF","Trelleborgs FF",3,1
"2010-09-29","GAIS","BK Häcken",2,1
"2010-10-02","Helsingborgs IF","GAIS",0,1
"2010-10-03","Halmstads BK","IF Brommapojkarna",2,0
"2010-10-03","IF Elfsborg","Åtvidabergs FF",4,1
"2010-10-03","IFK Göteborg","Mjällby AIF",0,0
"2010-10-03","Djurgårdens IF","AIK",2,1
"2010-10-03","Kalmar FF","Gefle IF",1,1
"2010-10-03","BK Häcken","Örebro SK",2,1
"2010-10-03","Trelleborgs FF","Malmö FF",0,3
"2010-10-16","AIK","Gefle IF",2,0
"2010-10-17","Mjällby AIF","Halmstads BK",2,0
"2010-10-17","Åtvidabergs FF","BK Häcken",0,0
"2010-10-17","Trelleborgs FF","Djurgårdens IF",3,1
"2010-10-17","IF Brommapojkarna","IFK Göteborg",1,2
"2010-10-18","Malmö FF","Kalmar FF",0,1
"2010-10-18","IF Elfsborg","Helsingborgs IF",1,3
"2010-10-20","GAIS","Örebro SK",0,1
"2010-10-24","Kalmar FF","Mjällby AIF",1,1
"2010-10-24","Gefle IF","GAIS",1,0
"2010-10-24","Helsingborgs IF","Åtvidabergs FF",3,0
"2010-10-24","Djurgårdens IF","IF Elfsborg",4,4
"2010-10-25","IFK Göteborg","Trelleborgs FF",1,2
"2010-10-25","Halmstads BK","AIK",1,2
"2010-10-25","Örebro SK","IF Brommapojkarna",1,1
"2010-10-27","BK Häcken","Malmö FF",0,4
"2010-10-30","GAIS","Trelleborgs FF",1,3
"2010-10-31","Kalmar FF","BK Häcken",1,3
"2010-10-31","Gefle IF","Djurgårdens IF",2,2
"2010-10-31","Halmstads BK","Helsingborgs IF",2,4
"2010-10-31","AIK","IF Elfsborg",2,0
"2010-11-01","IF Brommapojkarna","Malmö FF",0,4
"2010-11-01","Örebro SK","IFK Göteborg",2,1
"2010-11-01","Mjällby AIF","Åtvidabergs FF",2,1
"2010-11-07","Djurgårdens IF","Halmstads BK",0,2
"2010-11-07","IFK Göteborg","Gefle IF",2,2
"2010-11-07","Helsingborgs IF","Kalmar FF",0,0
"2010-11-07","BK Häcken","IF Brommapojkarna",5,0
"2010-11-07","Åtvidabergs FF","AIK",1,1
"2010-11-07","Malmö FF","Mjällby AIF",2,0
"2010-11-07","Trelleborgs FF","Örebro SK",1,0
"2010-11-07","IF Elfsborg","GAIS",1,0
