"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1949-07-29","GAIS","IS Halmia",2,1
"1949-07-31","IFK Norrköping","IFK Göteborg",2,3
"1949-07-31","Jönköpings Södra IF","Djurgårdens IF",2,1
"1949-07-31","IF Elfsborg","Malmö FF",0,2
"1949-07-31","Degerfors IF","Kalmar FF",2,0
"1949-07-31","AIK","Helsingborgs IF",2,1
"1949-08-05","IFK Göteborg","IF Elfsborg",2,2
"1949-08-07","Malmö FF","Degerfors IF",3,1
"1949-08-07","Kalmar FF","Jönköpings Södra IF",0,1
"1949-08-07","Helsingborgs IF","IFK Norrköping",3,0
"1949-08-07","IS Halmia","AIK",0,2
"1949-08-07","Djurgårdens IF","GAIS",6,2
"1949-08-12","Malmö FF","Helsingborgs IF",5,0
"1949-08-12","GAIS","IFK Göteborg",0,0
"1949-08-12","Djurgårdens IF","AIK",1,1
"1949-08-14","Kalmar FF","IS Halmia",3,1
"1949-08-14","Jönköpings Södra IF","IFK Norrköping",1,2
"1949-08-14","Degerfors IF","IF Elfsborg",3,5
"1949-08-21","IFK Norrköping","Djurgårdens IF",2,0
"1949-08-21","IS Halmia","Malmö FF",1,3
"1949-08-21","IFK Göteborg","Helsingborgs IF",1,1
"1949-08-21","IF Elfsborg","Jönköpings Södra IF",0,3
"1949-08-21","Degerfors IF","GAIS",1,0
"1949-08-21","AIK","Kalmar FF",2,3
"1949-08-28","IFK Norrköping","IF Elfsborg",2,4
"1949-08-28","Malmö FF","GAIS",5,1
"1949-08-28","Helsingborgs IF","Djurgårdens IF",4,4
"1949-08-28","IS Halmia","Jönköpings Södra IF",1,4
"1949-08-28","IFK Göteborg","Kalmar FF",1,1
"1949-08-28","AIK","Degerfors IF",2,0
"1949-09-04","Kalmar FF","Malmö FF",1,2
"1949-09-04","Jönköpings Södra IF","Helsingborgs IF",7,0
"1949-09-04","GAIS","IFK Norrköping",0,5
"1949-09-04","IF Elfsborg","AIK",0,0
"1949-09-04","Djurgårdens IF","IFK Göteborg",2,0
"1949-09-04","Degerfors IF","IS Halmia",1,2
"1949-09-11","IFK Norrköping","Degerfors IF",1,1
"1949-09-11","Helsingborgs IF","Kalmar FF",3,1
"1949-09-11","IS Halmia","Djurgårdens IF",2,1
"1949-09-11","IFK Göteborg","Malmö FF",2,9
"1949-09-11","IF Elfsborg","GAIS",1,1
"1949-09-11","AIK","Jönköpings Södra IF",2,3
"1949-09-18","Malmö FF","AIK",3,1
"1949-09-18","Kalmar FF","IFK Norrköping",3,0
"1949-09-18","Jönköpings Södra IF","Degerfors IF",2,2
"1949-09-18","Helsingborgs IF","GAIS",1,2
"1949-09-18","IFK Göteborg","IS Halmia",2,0
"1949-09-18","Djurgårdens IF","IF Elfsborg",2,3
"1949-09-25","IFK Norrköping","Malmö FF",0,2
"1949-09-25","IS Halmia","Helsingborgs IF",2,1
"1949-09-25","GAIS","Jönköpings Södra IF",2,2
"1949-09-25","IF Elfsborg","Kalmar FF",1,1
"1949-09-25","Degerfors IF","Djurgårdens IF",2,1
"1949-09-25","AIK","IFK Göteborg",2,1
"1949-10-09","Malmö FF","Jönköpings Södra IF",4,2
"1949-10-09","Kalmar FF","Djurgårdens IF",0,1
"1949-10-09","Helsingborgs IF","IF Elfsborg",6,1
"1949-10-09","IS Halmia","IFK Norrköping",4,2
"1949-10-09","IFK Göteborg","Degerfors IF",2,0
"1949-10-09","AIK","GAIS",3,0
"1949-10-16","IFK Norrköping","AIK",3,1
"1949-10-16","Jönköpings Södra IF","IFK Göteborg",4,1
"1949-10-16","GAIS","Kalmar FF",1,1
"1949-10-16","IF Elfsborg","IS Halmia",1,0
"1949-10-16","Djurgårdens IF","Malmö FF",0,3
"1949-10-16","Degerfors IF","Helsingborgs IF",1,3
"1949-10-30","Malmö FF","IF Elfsborg",1,0
"1949-10-30","Kalmar FF","Degerfors IF",0,0
"1949-10-30","Helsingborgs IF","AIK",1,1
"1949-10-30","IS Halmia","GAIS",2,4
"1949-10-30","IFK Göteborg","IFK Norrköping",2,3
"1949-10-30","Djurgårdens IF","Jönköpings Södra IF",2,0
"1949-11-06","IFK Norrköping","Helsingborgs IF",0,3
"1949-11-06","Jönköpings Södra IF","Kalmar FF",4,1
"1949-11-06","GAIS","Djurgårdens IF",3,1
"1949-11-06","IF Elfsborg","IFK Göteborg",1,1
"1949-11-06","Degerfors IF","Malmö FF",1,5
"1949-11-06","AIK","IS Halmia",3,1
"1950-04-10","Malmö FF","IS Halmia",3,0
"1950-04-10","Kalmar FF","AIK",1,1
"1950-04-10","Jönköpings Södra IF","IF Elfsborg",3,1
"1950-04-10","Helsingborgs IF","IFK Göteborg",3,1
"1950-04-10","GAIS","Degerfors IF",1,1
"1950-04-10","Djurgårdens IF","IFK Norrköping",0,3
"1950-04-16","Malmö FF","Djurgårdens IF",3,0
"1950-04-16","Kalmar FF","GAIS",2,2
"1950-04-16","Helsingborgs IF","Degerfors IF",2,0
"1950-04-16","IS Halmia","IF Elfsborg",1,1
"1950-04-16","IFK Göteborg","Jönköpings Södra IF",1,3
"1950-04-16","AIK","IFK Norrköping",2,1
"1950-04-23","IFK Norrköping","IS Halmia",0,2
"1950-04-23","Jönköpings Södra IF","Malmö FF",1,4
"1950-04-23","GAIS","AIK",0,1
"1950-04-23","IF Elfsborg","Helsingborgs IF",2,2
"1950-04-23","Djurgårdens IF","Kalmar FF",2,0
"1950-04-23","Degerfors IF","IFK Göteborg",3,1
"1950-04-30","Kalmar FF","IFK Göteborg",1,0
"1950-04-30","Jönköpings Södra IF","IS Halmia",4,3
"1950-04-30","GAIS","Malmö FF",1,4
"1950-04-30","IF Elfsborg","IFK Norrköping",2,4
"1950-04-30","Djurgårdens IF","Helsingborgs IF",1,2
"1950-04-30","Degerfors IF","AIK",0,0
