"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1932-07-31","IK Sleipner","GAIS",2,6
"1932-07-31","Sandvikens IF","Malmö FF",2,0
"1932-07-31","Landskrona BoIS","Örgryte IS",1,2
"1932-07-31","IS Halmia","AIK",3,7
"1932-07-31","IFK Göteborg","IFK Eskilstuna",4,0
"1932-07-31","IF Elfsborg","Helsingborgs IF",2,4
"1932-08-05","Örgryte IS","GAIS",0,2
"1932-08-07","Malmö FF","AIK",2,1
"1932-08-07","Landskrona BoIS","IK Sleipner",0,3
"1932-08-07","GAIS","IS Halmia",2,0
"1932-08-07","IFK Eskilstuna","IFK Göteborg",3,1
"1932-08-07","IF Elfsborg","Sandvikens IF",2,0
"1932-08-10","Malmö FF","Helsingborgs IF",4,2
"1932-08-12","IFK Göteborg","Örgryte IS",3,6
"1932-08-14","Örgryte IS","IF Elfsborg",3,5
"1932-08-14","IK Sleipner","Sandvikens IF",4,5
"1932-08-14","Malmö FF","IS Halmia",2,2
"1932-08-14","Helsingborgs IF","Landskrona BoIS",3,0
"1932-08-14","AIK","IFK Eskilstuna",2,3
"1932-08-19","GAIS","IFK Göteborg",2,2
"1932-08-21","Sandvikens IF","IK Sleipner",1,1
"1932-08-21","Helsingborgs IF","Örgryte IS",2,2
"1932-08-21","IS Halmia","GAIS",1,4
"1932-08-21","IFK Göteborg","Landskrona BoIS",5,1
"1932-08-21","IFK Eskilstuna","Malmö FF",3,2
"1932-08-21","AIK","IF Elfsborg",4,0
"1932-08-28","IK Sleipner","Örgryte IS",2,0
"1932-08-28","Malmö FF","IFK Göteborg",0,5
"1932-08-28","Landskrona BoIS","AIK",4,2
"1932-08-28","GAIS","Sandvikens IF",1,3
"1932-08-28","IFK Eskilstuna","Helsingborgs IF",3,3
"1932-08-28","IF Elfsborg","IS Halmia",4,0
"1932-09-04","Örgryte IS","Landskrona BoIS",3,2
"1932-09-04","IK Sleipner","IF Elfsborg",1,1
"1932-09-04","Sandvikens IF","IFK Göteborg",2,2
"1932-09-04","Malmö FF","GAIS",0,4
"1932-09-04","Helsingborgs IF","IS Halmia",6,1
"1932-09-04","IFK Eskilstuna","AIK",5,3
"1932-09-11","Sandvikens IF","AIK",0,2
"1932-09-11","Landskrona BoIS","GAIS",2,5
"1932-09-11","Helsingborgs IF","IK Sleipner",4,2
"1932-09-11","IS Halmia","IFK Eskilstuna",2,5
"1932-09-11","IFK Göteborg","Malmö FF",7,2
"1932-09-11","IF Elfsborg","Örgryte IS",2,1
"1932-09-18","Sandvikens IF","Örgryte IS",3,2
"1932-09-18","Malmö FF","Landskrona BoIS",3,2
"1932-09-18","Helsingborgs IF","IFK Eskilstuna",1,2
"1932-09-18","IS Halmia","IK Sleipner",3,0
"1932-09-18","GAIS","IF Elfsborg",5,3
"1932-09-18","AIK","IFK Göteborg",6,1
"1932-10-02","IK Sleipner","IFK Göteborg",2,1
"1932-10-02","Sandvikens IF","IS Halmia",3,1
"1932-10-02","Landskrona BoIS","IFK Eskilstuna",1,3
"1932-10-02","IF Elfsborg","AIK",0,1
"1932-10-02","Örgryte IS","Helsingborgs IF",0,1
"1932-10-09","Malmö FF","Sandvikens IF",4,3
"1932-10-09","Helsingborgs IF","GAIS",2,1
"1932-10-09","IS Halmia","Örgryte IS",2,1
"1932-10-09","IFK Göteborg","IF Elfsborg",2,1
"1932-10-09","IFK Eskilstuna","Landskrona BoIS",0,3
"1932-10-09","AIK","IK Sleipner",6,1
"1932-10-16","Landskrona BoIS","IS Halmia",0,1
"1932-10-16","GAIS","Helsingborgs IF",9,2
"1932-10-16","IFK Eskilstuna","IK Sleipner",1,2
"1932-10-16","IF Elfsborg","Malmö FF",7,1
"1932-10-16","AIK","Sandvikens IF",6,2
"1932-10-23","Örgryte IS","AIK",0,1
"1932-10-23","IK Sleipner","Landskrona BoIS",2,3
"1932-10-23","Sandvikens IF","GAIS",2,4
"1932-10-23","Malmö FF","IFK Eskilstuna",1,5
"1932-10-23","Helsingborgs IF","IF Elfsborg",6,0
"1932-10-23","IS Halmia","IFK Göteborg",1,0
"1932-10-30","IK Sleipner","Malmö FF",1,1
"1932-10-30","Landskrona BoIS","IF Elfsborg",3,3
"1932-10-30","IS Halmia","Sandvikens IF",0,2
"1932-10-30","IFK Göteborg","Helsingborgs IF",2,2
"1932-10-30","IFK Eskilstuna","Örgryte IS",2,3
"1932-10-30","AIK","GAIS",0,0
"1933-04-02","Örgryte IS","Malmö FF",2,4
"1933-04-02","IS Halmia","Landskrona BoIS",1,1
"1933-04-09","Landskrona BoIS","Sandvikens IF",3,1
"1933-04-09","Helsingborgs IF","Malmö FF",6,1
"1933-04-09","IFK Göteborg","IK Sleipner",5,0
"1933-04-14","Örgryte IS","IS Halmia",1,1
"1933-04-16","GAIS","Malmö FF",4,2
"1933-04-17","IFK Göteborg","Sandvikens IF",1,0
"1933-04-17","IK Sleipner","AIK",2,3
"1933-04-17","IS Halmia","Helsingborgs IF",1,2
"1933-04-17","IF Elfsborg","IFK Eskilstuna",3,1
"1933-04-23","IK Sleipner","IS Halmia",1,0
"1933-04-23","Malmö FF","IF Elfsborg",4,1
"1933-04-23","GAIS","IFK Eskilstuna",5,1
"1933-04-23","AIK","Landskrona BoIS",6,1
"1933-04-30","Örgryte IS","IK Sleipner",1,0
"1933-04-30","Sandvikens IF","Landskrona BoIS",2,2
"1933-04-30","Helsingborgs IF","AIK",2,1
"1933-04-30","IFK Eskilstuna","IF Elfsborg",3,0
"1933-05-05","IFK Göteborg","GAIS",3,1
"1933-05-07","Sandvikens IF","Helsingborgs IF",1,2
"1933-05-07","Landskrona BoIS","Malmö FF",2,0
"1933-05-07","IFK Göteborg","IS Halmia",1,0
"1933-05-07","IFK Eskilstuna","GAIS",0,1
"1933-05-07","IF Elfsborg","IK Sleipner",3,0
"1933-05-07","AIK","Örgryte IS",2,0
"1933-05-12","Örgryte IS","IFK Göteborg",3,1
"1933-05-14","IFK Eskilstuna","IS Halmia",2,6
"1933-05-14","IK Sleipner","Helsingborgs IF",0,2
"1933-05-14","Sandvikens IF","IF Elfsborg",1,1
"1933-05-14","GAIS","AIK",3,2
"1933-05-19","GAIS","Örgryte IS",0,2
"1933-05-21","Helsingborgs IF","Sandvikens IF",3,1
"1933-05-21","GAIS","Landskrona BoIS",5,0
"1933-05-21","IF Elfsborg","IFK Göteborg",3,2
"1933-05-21","AIK","Malmö FF",1,1
"1933-05-21","Örgryte IS","IFK Eskilstuna",4,2
"1933-05-25","Sandvikens IF","IFK Eskilstuna",3,0
"1933-05-25","Malmö FF","IK Sleipner",3,5
"1933-05-25","Landskrona BoIS","Helsingborgs IF",0,4
"1933-05-25","IS Halmia","IF Elfsborg",4,1
"1933-05-25","IFK Göteborg","AIK",3,0
"1933-05-28","Malmö FF","Örgryte IS",2,0
"1933-05-28","Helsingborgs IF","IFK Göteborg",5,3
"1933-05-28","GAIS","IK Sleipner",3,1
"1933-05-28","IFK Eskilstuna","Sandvikens IF",3,3
"1933-05-28","IF Elfsborg","Landskrona BoIS",2,5
"1933-05-28","AIK","IS Halmia",2,3
"1933-06-05","Örgryte IS","Sandvikens IF",4,3
"1933-06-05","IK Sleipner","IFK Eskilstuna",2,0
"1933-06-05","Landskrona BoIS","IFK Göteborg",2,4
"1933-06-05","IS Halmia","Malmö FF",1,3
"1933-06-05","IF Elfsborg","GAIS",0,3
"1933-06-05","AIK","Helsingborgs IF",2,4
