"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1928-08-05","Örgryte IS","IFK Norrköping",5,2
"1928-08-05","Westermalms IF","GAIS",2,6
"1928-08-05","IK Sleipner","IFK Göteborg",3,4
"1928-08-05","IFK Malmö","Helsingborgs IF",5,1
"1928-08-05","Landskrona BoIS","AIK",2,1
"1928-08-05","IFK Eskilstuna","IF Elfsborg",2,0
"1928-08-10","Westermalms IF","AIK",4,2
"1928-08-10","IK Sleipner","IFK Norrköping",0,0
"1928-08-10","GAIS","Örgryte IS",1,5
"1928-08-12","IFK Norrköping","IFK Eskilstuna",0,2
"1928-08-12","Landskrona BoIS","IFK Göteborg",1,2
"1928-08-12","Helsingborgs IF","IF Elfsborg",5,3
"1928-08-12","GAIS","IFK Malmö",3,1
"1928-08-12","AIK","IK Sleipner",2,5
"1928-08-15","Helsingborgs IF","Landskrona BoIS",5,1
"1928-08-17","Örgryte IS","IFK Göteborg",2,4
"1928-08-19","IK Sleipner","Westermalms IF",2,0
"1928-08-19","IFK Göteborg","IFK Norrköping",1,0
"1928-08-19","IFK Eskilstuna","IFK Malmö",0,2
"1928-08-19","IF Elfsborg","GAIS",2,2
"1928-08-19","AIK","Helsingborgs IF",2,3
"1928-08-24","IFK Göteborg","GAIS",3,2
"1928-08-26","Örgryte IS","Westermalms IF",6,3
"1928-08-26","IFK Norrköping","IF Elfsborg",4,0
"1928-08-26","IFK Malmö","IK Sleipner",2,1
"1928-08-26","Landskrona BoIS","IFK Eskilstuna",3,1
"1928-08-26","Helsingborgs IF","AIK",2,2
"1928-09-02","Westermalms IF","IFK Norrköping",1,1
"1928-09-02","IK Sleipner","Örgryte IS",4,1
"1928-09-02","Helsingborgs IF","IFK Göteborg",0,0
"1928-09-02","GAIS","Landskrona BoIS",1,4
"1928-09-02","IFK Eskilstuna","AIK",5,1
"1928-09-02","IF Elfsborg","IFK Malmö",0,1
"1928-09-09","IK Sleipner","IFK Malmö",1,2
"1928-09-09","Helsingborgs IF","Örgryte IS",5,1
"1928-09-09","IFK Göteborg","Landskrona BoIS",4,1
"1928-09-09","GAIS","IF Elfsborg",2,2
"1928-09-09","IFK Eskilstuna","Westermalms IF",2,0
"1928-09-09","AIK","IFK Norrköping",1,0
"1928-09-16","Örgryte IS","Helsingborgs IF",3,3
"1928-09-16","Westermalms IF","IFK Eskilstuna",3,4
"1928-09-16","IK Sleipner","GAIS",2,0
"1928-09-16","IFK Malmö","IFK Göteborg",5,2
