"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1985-04-14","Östers IF","Halmstads BK",2,1
"1985-04-14","Örgryte IS","Mjällby AIF",1,1
"1985-04-14","Malmö FF","Kalmar FF",0,0
"1985-04-14","IK Brage","IFK Göteborg",0,0
"1985-04-20","AIK","Örgryte IS",0,1
"1985-04-21","Trelleborgs FF","Östers IF",0,0
"1985-04-21","Mjällby AIF","IK Brage",1,1
"1985-04-21","Kalmar FF","IFK Norrköping",0,0
"1985-04-21","Halmstads BK","Malmö FF",0,0
"1985-04-21","IFK Göteborg","Hammarby IF",1,0
"1985-04-28","Örgryte IS","Trelleborgs FF",0,0
"1985-04-28","IFK Norrköping","IFK Göteborg",0,2
"1985-04-28","Malmö FF","AIK",0,1
"1985-04-28","Kalmar FF","Mjällby AIF",5,0
"1985-04-28","Hammarby IF","Östers IF",0,2
"1985-04-28","IK Brage","Halmstads BK",0,2
"1985-05-04","Halmstads BK","Hammarby IF",2,1
"1985-05-05","Östers IF","Malmö FF",1,4
"1985-05-05","Trelleborgs FF","IK Brage",0,1
"1985-05-05","Mjällby AIF","IFK Norrköping",0,1
"1985-05-05","AIK","Kalmar FF",1,1
"1985-05-08","IFK Norrköping","AIK",1,0
"1985-05-08","Hammarby IF","Trelleborgs FF",2,1
"1985-05-09","IFK Göteborg","Örgryte IS",0,0
"1985-05-11","Mjällby AIF","Trelleborgs FF",1,1
"1985-05-12","Örgryte IS","IK Brage",2,1
"1985-05-12","IFK Norrköping","Hammarby IF",1,1
"1985-05-12","Malmö FF","IFK Göteborg",2,1
"1985-05-12","Kalmar FF","Östers IF",0,1
"1985-05-12","AIK","Halmstads BK",0,1
"1985-05-19","Östers IF","IFK Norrköping",2,2
"1985-05-19","Trelleborgs FF","AIK",0,1
"1985-05-19","Hammarby IF","Örgryte IS",2,1
"1985-05-19","Halmstads BK","Kalmar FF",1,1
"1985-05-19","IFK Göteborg","Mjällby AIF",0,0
"1985-05-19","IK Brage","Malmö FF",1,1
"1985-05-27","Östers IF","IFK Göteborg",2,1
"1985-05-27","Örgryte IS","Kalmar FF",2,2
"1985-05-27","Malmö FF","IFK Norrköping",2,1
"1985-05-27","Hammarby IF","Mjällby AIF",2,2
"1985-05-27","Halmstads BK","Trelleborgs FF",2,0
"1985-05-27","IK Brage","AIK",1,1
"1985-05-30","Trelleborgs FF","Malmö FF",1,2
"1985-05-30","IFK Norrköping","Örgryte IS",0,2
"1985-05-30","Mjällby AIF","Östers IF",1,2
"1985-05-30","Kalmar FF","IK Brage",3,2
"1985-05-30","IFK Göteborg","Halmstads BK",2,0
"1985-05-30","AIK","Hammarby IF",0,0
"1985-06-09","Östers IF","IK Brage",3,1
"1985-06-09","Trelleborgs FF","IFK Norrköping",2,0
"1985-06-09","Mjällby AIF","AIK",0,2
"1985-06-09","Hammarby IF","Malmö FF",0,2
"1985-06-09","Halmstads BK","Örgryte IS",1,6
"1985-06-13","Örgryte IS","Östers IF",2,0
"1985-06-13","IFK Norrköping","Halmstads BK",0,1
"1985-06-13","Malmö FF","Mjällby AIF",2,0
"1985-06-13","Kalmar FF","Trelleborgs FF",3,1
"1985-06-13","IK Brage","Hammarby IF",3,2
"1985-06-13","AIK","IFK Göteborg",1,1
"1985-06-16","IFK Göteborg","Kalmar FF",6,2
