"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1927-07-31","IFK Norrköping","IFK Göteborg",2,2
"1927-07-31","Landskrona BoIS","Örgryte IS",2,4
"1927-07-31","Helsingborgs IF","IK Sleipner",1,3
"1927-07-31","GAIS","IFK Eskilstuna",6,0
"1927-07-31","IF Elfsborg","AIK",2,1
"1927-07-31","Djurgårdens IF","Stattena IF",3,2
"1927-08-03","Örgryte IS","IF Elfsborg",2,0
"1927-08-03","Stattena IF","Landskrona BoIS",2,0
"1927-08-07","Stattena IF","Djurgårdens IF",3,1
"1927-08-07","IK Sleipner","GAIS",2,3
"1927-08-07","IFK Göteborg","Landskrona BoIS",2,1
"1927-08-07","IFK Eskilstuna","IFK Norrköping",4,1
"1927-08-07","IF Elfsborg","Helsingborgs IF",0,2
"1927-08-07","AIK","Örgryte IS",1,3
"1927-08-10","Helsingborgs IF","Landskrona BoIS",3,1
"1927-08-10","IK Sleipner","IFK Norrköping",7,2
"1927-08-10","GAIS","Örgryte IS",2,2
"1927-08-10","AIK","Djurgårdens IF",2,1
"1927-08-14","Helsingborgs IF","AIK",1,2
"1927-08-14","Djurgårdens IF","IFK Göteborg",1,4
"1927-08-14","Örgryte IS","Stattena IF",0,1
"1927-08-14","IFK Norrköping","IF Elfsborg",2,2
"1927-08-14","Landskrona BoIS","IK Sleipner",1,1
"1927-08-17","Stattena IF","Helsingborgs IF",2,3
"1927-08-17","IFK Göteborg","GAIS",1,2
"1927-08-21","IK Sleipner","Örgryte IS",3,3
"1927-08-21","GAIS","Djurgårdens IF",1,2
"1927-08-21","IFK Eskilstuna","Landskrona BoIS",2,1
"1927-08-21","IF Elfsborg","IFK Norrköping",4,1
"1927-08-21","AIK","Stattena IF",5,1
"1927-08-24","Örgryte IS","IFK Göteborg",2,2
"1927-08-28","IFK Norrköping","Örgryte IS",0,3
"1927-08-28","Landskrona BoIS","IF Elfsborg",2,1
"1927-08-28","Helsingborgs IF","GAIS",2,2
"1927-08-28","IFK Göteborg","IK Sleipner",2,1
"1927-08-28","Djurgårdens IF","IFK Eskilstuna",4,1
"1927-09-04","IFK Göteborg","IF Elfsborg",1,0
"1927-09-04","Stattena IF","IFK Eskilstuna",2,6
"1927-09-11","Örgryte IS","Djurgårdens IF",4,1
"1927-09-11","Stattena IF","IK Sleipner",2,1
"1927-09-11","IFK Norrköping","Helsingborgs IF",2,2
"1927-09-11","Landskrona BoIS","IFK Göteborg",6,1
"1927-09-11","IFK Eskilstuna","GAIS",2,2
"1927-09-11","AIK","IF Elfsborg",2,0
"1927-09-18","IK Sleipner","IFK Eskilstuna",4,1
"1927-09-18","Helsingborgs IF","Örgryte IS",6,1
"1927-09-18","GAIS","AIK",3,3
"1927-09-18","IF Elfsborg","Stattena IF",4,1
"1927-09-18","Djurgårdens IF","IFK Norrköping",3,3
"1927-09-25","IFK Norrköping","GAIS",2,2
"1927-09-25","IFK Göteborg","Helsingborgs IF",1,1
"1927-09-25","IFK Eskilstuna","Djurgårdens IF",4,1
"1927-09-25","IF Elfsborg","Landskrona BoIS",6,1
"1927-09-25","AIK","IK Sleipner",2,0
"1927-10-02","Örgryte IS","AIK",4,1
"1927-10-02","IK Sleipner","Stattena IF",6,4
"1927-10-02","Landskrona BoIS","GAIS",0,2
"1927-10-02","Helsingborgs IF","IFK Norrköping",5,0
"1927-10-02","IFK Eskilstuna","IFK Göteborg",2,1
"1927-10-02","Djurgårdens IF","IF Elfsborg",2,2
"1927-10-09","IFK Norrköping","IFK Eskilstuna",4,2
"1927-10-09","AIK","IFK Göteborg",2,2
"1927-10-09","GAIS","IK Sleipner",2,1
"1927-10-16","IK Sleipner","IF Elfsborg",2,3
"1927-10-16","Landskrona BoIS","AIK",3,1
"1927-10-16","Helsingborgs IF","IFK Eskilstuna",4,2
"1927-10-16","IFK Göteborg","Stattena IF",4,1
"1927-10-16","Djurgårdens IF","GAIS",1,2
"1927-10-23","Örgryte IS","IFK Eskilstuna",4,1
"1927-10-23","Stattena IF","AIK",3,6
"1927-10-23","IK Sleipner","IFK Göteborg",2,1
"1927-10-23","Landskrona BoIS","IFK Norrköping",3,1
"1927-10-23","Djurgårdens IF","Helsingborgs IF",1,9
"1927-10-30","IFK Norrköping","Djurgårdens IF",3,3
"1927-10-30","Landskrona BoIS","Helsingborgs IF",2,3
"1927-10-30","GAIS","Stattena IF",2,1
"1927-10-30","IF Elfsborg","Örgryte IS",2,5
"1927-10-30","AIK","IFK Eskilstuna",8,4
"1928-04-06","Örgryte IS","IFK Norrköping",11,0
"1928-04-08","IFK Göteborg","IFK Eskilstuna",4,2
"1928-04-09","Helsingborgs IF","IF Elfsborg",2,0
"1928-04-09","GAIS","Landskrona BoIS",5,0
"1928-04-15","Stattena IF","IFK Göteborg",0,1
"1928-04-15","IFK Norrköping","AIK",2,0
"1928-04-15","Landskrona BoIS","Djurgårdens IF",4,1
"1928-04-15","GAIS","Helsingborgs IF",1,2
"1928-04-15","IF Elfsborg","IK Sleipner",4,1
"1928-04-22","Stattena IF","GAIS",2,2
"1928-04-22","IK Sleipner","Djurgårdens IF",4,1
"1928-04-22","IFK Göteborg","IFK Norrköping",0,2
"1928-04-22","IFK Eskilstuna","IF Elfsborg",2,1
"1928-04-22","AIK","Landskrona BoIS",4,2
"1928-04-29","Örgryte IS","Helsingborgs IF",2,1
"1928-04-29","IFK Norrköping","Stattena IF",3,1
"1928-04-29","IFK Eskilstuna","AIK",3,1
"1928-04-29","IF Elfsborg","IFK Göteborg",1,0
"1928-04-29","Djurgårdens IF","Landskrona BoIS",7,0
"1928-05-04","Örgryte IS","GAIS",1,0
"1928-05-05","Landskrona BoIS","Stattena IF",5,0
"1928-05-06","IK Sleipner","AIK",3,1
"1928-05-06","Helsingborgs IF","IFK Göteborg",1,1
"1928-05-06","GAIS","IFK Norrköping",1,0
"1928-05-06","IF Elfsborg","IFK Eskilstuna",1,1
"1928-05-06","Djurgårdens IF","Örgryte IS",2,2
"1928-05-09","Helsingborgs IF","Stattena IF",7,0
"1928-05-09","IFK Norrköping","IK Sleipner",0,5
"1928-05-09","Djurgårdens IF","AIK",3,3
"1928-05-11","GAIS","IFK Göteborg",1,2
"1928-05-13","Stattena IF","IF Elfsborg",1,9
"1928-05-13","IK Sleipner","Landskrona BoIS",1,3
"1928-05-13","IFK Göteborg","Djurgårdens IF",3,0
"1928-05-13","IFK Eskilstuna","Örgryte IS",1,1
"1928-05-13","AIK","GAIS",0,1
"1928-05-17","Örgryte IS","IK Sleipner",5,0
"1928-05-17","Stattena IF","IFK Norrköping",0,2
"1928-05-17","Landskrona BoIS","IFK Eskilstuna",11,0
"1928-05-17","IF Elfsborg","Djurgårdens IF",3,1
"1928-05-17","AIK","Helsingborgs IF",1,2
"1928-05-20","Örgryte IS","Landskrona BoIS",4,0
"1928-05-20","IK Sleipner","Helsingborgs IF",0,0
"1928-05-20","GAIS","IF Elfsborg",2,0
"1928-05-20","IFK Eskilstuna","Stattena IF",0,1
"1928-05-28","Helsingborgs IF","Djurgårdens IF",5,2
"1928-05-28","IFK Eskilstuna","IK Sleipner",1,1
"1928-05-28","AIK","IFK Norrköping",2,3
"1928-06-01","IFK Göteborg","Örgryte IS",3,2
"1928-06-03","Stattena IF","Örgryte IS",0,4
"1928-06-03","IFK Norrköping","Landskrona BoIS",1,1
"1928-06-03","IFK Göteborg","AIK",1,1
"1928-06-03","IFK Eskilstuna","Helsingborgs IF",1,2
"1928-06-03","IF Elfsborg","GAIS",3,1
"1928-06-03","Djurgårdens IF","IK Sleipner",2,2
