"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1926-09-12","IFK Göteborg","IFK Eskilstuna",3,0
"1926-09-12","IF Elfsborg","IFK Uddevalla",5,1
"1926-09-19","Örgryte IS","Helsingborgs IF",3,2
"1926-09-19","Westermalms IF","IFK Norrköping",4,1
"1926-09-19","IFK Uddevalla","AIK",2,2
"1926-09-19","IK Sleipner","Landskrona BoIS",6,0
"1926-09-19","IFK Eskilstuna","GAIS",1,6
"1926-09-19","IF Elfsborg","IFK Göteborg",1,0
"1926-09-26","IK Sleipner","IFK Uddevalla",1,0
"1926-09-26","Landskrona BoIS","Westermalms IF",4,2
"1926-09-26","GAIS","IFK Norrköping",2,2
"1926-09-26","IFK Eskilstuna","IF Elfsborg",3,3
"1926-09-26","AIK","Helsingborgs IF",1,3
"1926-10-03","IFK Uddevalla","Landskrona BoIS",1,3
"1926-10-10","Westermalms IF","Örgryte IS",0,0
"1926-10-10","IFK Norrköping","IFK Uddevalla",1,1
"1926-10-10","Landskrona BoIS","GAIS",1,1
"1926-10-10","Helsingborgs IF","IK Sleipner",4,3
"1926-10-10","IFK Göteborg","AIK",2,0
"1926-10-10","IF Elfsborg","IFK Eskilstuna",2,3
"1926-10-17","Örgryte IS","IFK Norrköping",0,3
"1926-10-17","IFK Uddevalla","Westermalms IF",2,2
"1926-10-17","IK Sleipner","IFK Göteborg",0,5
"1926-10-17","Helsingborgs IF","IF Elfsborg",7,1
"1926-10-17","IFK Eskilstuna","Landskrona BoIS",5,1
"1926-10-17","AIK","GAIS",1,4
"1926-10-24","Westermalms IF","IFK Göteborg",1,6
"1926-10-24","IK Sleipner","Örgryte IS",1,1
"1926-10-24","Landskrona BoIS","AIK",2,3
"1926-10-24","GAIS","Helsingborgs IF",2,1
"1926-10-24","IFK Eskilstuna","IFK Uddevalla",2,0
"1926-10-24","IF Elfsborg","IFK Norrköping",2,4
"1926-10-31","Westermalms IF","IFK Eskilstuna",2,2
"1926-10-31","IFK Norrköping","Landskrona BoIS",0,3
"1926-10-31","Helsingborgs IF","AIK",2,1
"1926-10-31","IFK Göteborg","IK Sleipner",4,0
"1926-10-31","IF Elfsborg","GAIS",0,5
"1926-11-21","IFK Uddevalla","Örgryte IS",0,1
"1927-04-10","Örgryte IS","IFK Uddevalla",3,1
"1927-04-10","IFK Norrköping","IFK Göteborg",0,1
"1927-04-10","IF Elfsborg","IK Sleipner",0,3
"1927-04-15","GAIS","Westermalms IF",3,1
"1927-04-16","Örgryte IS","Landskrona BoIS",2,1
"1927-04-17","IFK Göteborg","Westermalms IF",2,0
"1927-04-18","IFK Uddevalla","IF Elfsborg",2,3
"1927-04-18","GAIS","Landskrona BoIS",4,1
"1927-04-18","AIK","IFK Norrköping",2,1
"1927-04-18","Helsingborgs IF","IFK Eskilstuna",5,3
"1927-04-24","IFK Uddevalla","GAIS",1,4
"1927-04-24","IFK Norrköping","Westermalms IF",3,0
"1927-04-24","Landskrona BoIS","IFK Eskilstuna",5,1
"1927-04-24","IFK Göteborg","Helsingborgs IF",2,3
"1927-04-24","AIK","IF Elfsborg",2,3
"1927-04-29","Örgryte IS","IF Elfsborg",3,0
"1927-05-01","Örgryte IS","IFK Eskilstuna",2,2
"1927-05-01","Westermalms IF","Helsingborgs IF",2,1
"1927-05-01","IFK Uddevalla","IFK Norrköping",1,1
"1927-05-01","IK Sleipner","AIK",1,2
"1927-05-01","IF Elfsborg","Landskrona BoIS",2,1
"1927-05-06","GAIS","Örgryte IS",2,1
"1927-05-08","Westermalms IF","Landskrona BoIS",1,3
"1927-05-08","IFK Uddevalla","IK Sleipner",3,2
"1927-05-08","Helsingborgs IF","IFK Norrköping",4,0
"1927-05-08","GAIS","AIK",1,2
"1927-05-08","IFK Eskilstuna","IFK Göteborg",0,3
"1927-05-13","Örgryte IS","IFK Göteborg",1,2
"1927-05-15","IK Sleipner","GAIS",1,1
"1927-05-15","AIK","IFK Uddevalla",3,2
"1927-05-15","IFK Göteborg","IF Elfsborg",1,0
"1927-05-15","IFK Eskilstuna","Helsingborgs IF",3,1
"1927-05-18","AIK","Westermalms IF",1,1
"1927-05-18","Helsingborgs IF","Landskrona BoIS",6,0
"1927-05-22","Landskrona BoIS","IFK Uddevalla",3,1
"1927-05-22","IFK Norrköping","IF Elfsborg",1,1
"1927-05-22","IFK Eskilstuna","IK Sleipner",5,2
"1927-05-22","AIK","Örgryte IS",2,0
"1927-05-26","Westermalms IF","IF Elfsborg",6,0
"1927-05-26","IFK Norrköping","Helsingborgs IF",2,5
"1927-05-26","IFK Eskilstuna","AIK",1,3
"1927-05-26","Örgryte IS","IK Sleipner",3,0
"1927-05-29","IFK Uddevalla","Helsingborgs IF",2,8
"1927-05-29","Landskrona BoIS","IFK Göteborg",1,4
"1927-05-29","GAIS","IFK Eskilstuna",4,0
"1927-05-29","IK Sleipner","Westermalms IF",1,0
"1927-06-03","IK Sleipner","IFK Norrköping",5,1
"1927-06-03","IFK Göteborg","GAIS",3,4
"1927-06-06","Westermalms IF","GAIS",3,5
"1927-06-06","IFK Norrköping","IFK Eskilstuna",2,2
"1927-06-06","Landskrona BoIS","IK Sleipner",1,0
"1927-06-06","Helsingborgs IF","Örgryte IS",2,3
"1927-06-06","IFK Göteborg","IFK Uddevalla",1,4
"1927-06-06","IF Elfsborg","AIK",1,1
