"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1980-04-13","Hammarby IF","IFK Norrköping",1,1
"1980-04-13","Östers IF","IF Elfsborg",0,0
"1980-04-13","Mjällby AIF","Kalmar FF",0,1
"1980-04-13","Malmö FF","Åtvidabergs FF",1,0
"1980-04-13","Landskrona BoIS","IFK Sundsvall",4,0
"1980-04-13","Halmstads BK","Djurgårdens IF",0,1
"1980-04-13","IFK Göteborg","IK Brage",1,1
"1980-04-20","IFK Sundsvall","Östers IF",0,0
"1980-04-20","IFK Norrköping","Landskrona BoIS",1,2
"1980-04-20","Kalmar FF","Malmö FF",0,4
"1980-04-20","Djurgårdens IF","IFK Göteborg",0,1
"1980-04-23","IFK Göteborg","Kalmar FF",2,2
"1980-04-24","Östers IF","Djurgårdens IF",2,0
"1980-04-24","IFK Norrköping","IFK Sundsvall",3,2
"1980-04-24","Mjällby AIF","Åtvidabergs FF",0,1
"1980-04-24","Landskrona BoIS","IF Elfsborg",0,1
"1980-04-24","Hammarby IF","Malmö FF",0,0
"1980-04-24","Halmstads BK","IK Brage",1,1
"1980-05-03","Åtvidabergs FF","IFK Göteborg",0,0
"1980-05-03","IFK Sundsvall","Hammarby IF",2,0
"1980-05-03","Malmö FF","Mjällby AIF",1,0
"1980-05-03","Kalmar FF","Halmstads BK",1,1
"1980-05-03","IF Elfsborg","IFK Norrköping",1,1
"1980-05-03","Djurgårdens IF","Landskrona BoIS",1,1
"1980-05-03","IK Brage","Östers IF",0,0
"1980-05-11","Åtvidabergs FF","Djurgårdens IF",0,1
"1980-05-11","Mjällby AIF","IFK Sundsvall",0,0
"1980-05-11","Malmö FF","IF Elfsborg",0,0
"1980-05-11","Kalmar FF","IK Brage",0,2
"1980-05-11","Hammarby IF","Östers IF",0,1
"1980-05-11","Halmstads BK","Landskrona BoIS",2,1
"1980-05-11","IFK Göteborg","IFK Norrköping",3,0
"1980-05-15","Åtvidabergs FF","Hammarby IF",3,3
"1980-05-15","IF Elfsborg","Halmstads BK",1,0
"1980-05-18","Östers IF","Halmstads BK",1,1
"1980-05-18","IFK Sundsvall","Malmö FF",1,3
"1980-05-18","IFK Norrköping","Mjällby AIF",0,0
"1980-05-18","Landskrona BoIS","IFK Göteborg",0,3
"1980-05-18","IF Elfsborg","Åtvidabergs FF",2,2
"1980-05-18","Djurgårdens IF","Kalmar FF",0,2
"1980-05-18","IK Brage","Hammarby IF",1,0
"1980-05-26","Östers IF","Landskrona BoIS",2,0
"1980-05-26","Åtvidabergs FF","IK Brage",0,2
"1980-05-26","Mjällby AIF","IF Elfsborg",1,3
"1980-05-26","Malmö FF","Djurgårdens IF",3,0
"1980-05-26","Hammarby IF","Kalmar FF",2,0
"1980-05-26","Halmstads BK","IFK Norrköping",2,0
"1980-05-26","IFK Göteborg","IFK Sundsvall",3,0
"1980-05-29","IFK Sundsvall","Halmstads BK",2,0
"1980-05-29","IFK Norrköping","Östers IF",1,1
"1980-05-29","Landskrona BoIS","Hammarby IF",2,4
"1980-05-29","Kalmar FF","Åtvidabergs FF",1,1
"1980-05-29","IF Elfsborg","IFK Göteborg",1,2
"1980-05-29","Djurgårdens IF","Mjällby AIF",1,3
"1980-05-29","IK Brage","Malmö FF",0,0
"1980-06-04","Åtvidabergs FF","IFK Norrköping",1,0
"1980-06-04","Mjällby AIF","Östers IF",0,1
"1980-06-04","Kalmar FF","IFK Sundsvall",0,1
"1980-06-04","IFK Göteborg","Halmstads BK",1,1
"1980-06-04","IK Brage","IF Elfsborg",0,2
"1980-06-05","Malmö FF","Landskrona BoIS",4,0
"1980-06-05","Hammarby IF","Djurgårdens IF",1,1
"1980-06-08","Östers IF","IFK Göteborg",4,0
"1980-06-08","IFK Sundsvall","Åtvidabergs FF",2,0
"1980-06-08","IFK Norrköping","Malmö FF",3,0
"1980-06-08","Landskrona BoIS","Mjällby AIF",0,1
"1980-06-08","Halmstads BK","Hammarby IF",2,4
"1980-06-08","IF Elfsborg","Kalmar FF",1,2
"1980-06-08","Djurgårdens IF","IK Brage",2,1
"1980-06-11","Åtvidabergs FF","Halmstads BK",0,0
"1980-06-11","Mjällby AIF","Hammarby IF",0,4
"1980-06-11","Malmö FF","IFK Göteborg",2,2
"1980-06-11","Kalmar FF","Östers IF",0,0
"1980-06-11","IF Elfsborg","IFK Sundsvall",3,3
"1980-06-11","Djurgårdens IF","IFK Norrköping",5,0
"1980-06-11","IK Brage","Landskrona BoIS",3,0
"1980-06-22","IK Brage","Mjällby AIF",2,1
"1980-06-25","Hammarby IF","IF Elfsborg",2,0
"1980-06-25","Halmstads BK","Malmö FF",2,2
"1980-06-25","IFK Göteborg","Mjällby AIF",5,1
"1980-06-29","Östers IF","Åtvidabergs FF",2,1
"1980-06-29","IFK Sundsvall","Djurgårdens IF",2,1
"1980-06-29","IFK Norrköping","IK Brage",1,1
"1980-06-29","Landskrona BoIS","Kalmar FF",2,0
"1980-07-02","Östers IF","Malmö FF",4,0
"1980-07-02","Hammarby IF","IFK Göteborg",5,2
"1980-07-02","Halmstads BK","Mjällby AIF",2,1
"1980-07-02","IF Elfsborg","Djurgårdens IF",1,1
"1980-07-06","IFK Sundsvall","IK Brage",1,1
"1980-07-06","IFK Norrköping","Kalmar FF",2,0
"1980-07-06","Landskrona BoIS","Åtvidabergs FF",0,2
"1980-07-09","Mjällby AIF","Halmstads BK",0,1
"1980-07-09","Malmö FF","Östers IF",0,3
"1980-07-09","IFK Göteborg","Hammarby IF",2,0
"1980-07-09","Djurgårdens IF","IF Elfsborg",0,2
"1980-07-20","Åtvidabergs FF","Landskrona BoIS",1,1
"1980-07-20","Kalmar FF","IFK Norrköping",0,1
"1980-07-20","IK Brage","IFK Sundsvall",2,0
"1980-07-30","IFK Norrköping","IF Elfsborg",0,1
"1980-07-30","Mjällby AIF","Malmö FF",1,1
"1980-07-30","Halmstads BK","Kalmar FF",0,1
"1980-07-30","IFK Göteborg","Åtvidabergs FF",2,2
"1980-08-03","Östers IF","IK Brage",1,0
"1980-08-03","Landskrona BoIS","Djurgårdens IF",1,1
"1980-08-03","Hammarby IF","IFK Sundsvall",3,1
"1980-08-10","Åtvidabergs FF","Mjällby AIF",2,1
"1980-08-10","IFK Sundsvall","IFK Norrköping",1,1
"1980-08-10","Malmö FF","Hammarby IF",2,1
"1980-08-10","Kalmar FF","IFK Göteborg",1,1
"1980-08-10","IF Elfsborg","Landskrona BoIS",1,0
"1980-08-10","Djurgårdens IF","Östers IF",2,1
"1980-08-10","IK Brage","Halmstads BK",1,0
"1980-08-14","Östers IF","IFK Norrköping",3,0
"1980-08-14","Åtvidabergs FF","Kalmar FF",0,1
"1980-08-14","Mjällby AIF","Djurgårdens IF",2,2
"1980-08-14","Malmö FF","IK Brage",0,0
"1980-08-14","Hammarby IF","Landskrona BoIS",0,2
"1980-08-14","Halmstads BK","IFK Sundsvall",3,0
"1980-08-17","IFK Sundsvall","IFK Göteborg",1,0
"1980-08-17","IFK Norrköping","Halmstads BK",2,1
"1980-08-17","Landskrona BoIS","Östers IF",0,0
"1980-08-17","Kalmar FF","Hammarby IF",1,3
"1980-08-17","IF Elfsborg","Mjällby AIF",3,0
"1980-08-17","Djurgårdens IF","Malmö FF",0,0
"1980-08-17","IK Brage","Åtvidabergs FF",2,0
"1980-08-25","IFK Göteborg","IF Elfsborg",0,0
"1980-08-28","Östers IF","Mjällby AIF",3,0
"1980-08-28","IFK Sundsvall","Kalmar FF",2,1
"1980-08-28","IFK Norrköping","Åtvidabergs FF",1,4
"1980-08-28","Landskrona BoIS","Malmö FF",0,2
"1980-08-28","Halmstads BK","IFK Göteborg",1,1
"1980-08-28","IF Elfsborg","IK Brage",0,1
"1980-09-03","Åtvidabergs FF","IFK Sundsvall",2,2
"1980-09-03","Mjällby AIF","Landskrona BoIS",3,2
"1980-09-03","Malmö FF","IFK Norrköping",1,0
"1980-09-03","Kalmar FF","IF Elfsborg",2,1
"1980-09-03","Hammarby IF","Halmstads BK",2,0
"1980-09-03","IFK Göteborg","Östers IF",4,1
"1980-09-03","IK Brage","Djurgårdens IF",2,0
"1980-09-14","Östers IF","Kalmar FF",1,1
"1980-09-14","IFK Sundsvall","IF Elfsborg",0,0
"1980-09-14","IFK Norrköping","Djurgårdens IF",4,0
"1980-09-14","Landskrona BoIS","IK Brage",3,0
"1980-09-14","Hammarby IF","Mjällby AIF",1,1
"1980-09-14","Halmstads BK","Åtvidabergs FF",1,1
"1980-09-14","IFK Göteborg","Malmö FF",0,0
"1980-09-17","Djurgårdens IF","Hammarby IF",2,1
"1980-09-21","Åtvidabergs FF","Östers IF",3,6
"1980-09-21","Mjällby AIF","IFK Göteborg",0,1
"1980-09-21","Malmö FF","Halmstads BK",0,2
"1980-09-21","Kalmar FF","Landskrona BoIS",1,1
"1980-09-21","IF Elfsborg","Hammarby IF",2,2
"1980-09-21","Djurgårdens IF","IFK Sundsvall",2,2
"1980-09-21","IK Brage","IFK Norrköping",1,1
"1980-09-28","Östers IF","Hammarby IF",1,1
"1980-09-28","IFK Sundsvall","Mjällby AIF",3,1
"1980-09-28","IFK Norrköping","IFK Göteborg",0,2
"1980-09-28","Landskrona BoIS","Halmstads BK",1,5
"1980-09-28","IF Elfsborg","Malmö FF",2,3
"1980-09-28","Djurgårdens IF","Åtvidabergs FF",1,0
"1980-09-28","IK Brage","Kalmar FF",0,0
"1980-10-05","Åtvidabergs FF","IF Elfsborg",1,1
"1980-10-05","Mjällby AIF","IFK Norrköping",0,1
"1980-10-05","Malmö FF","IFK Sundsvall",1,0
"1980-10-05","Kalmar FF","Djurgårdens IF",2,0
"1980-10-05","Hammarby IF","IK Brage",3,1
"1980-10-05","Halmstads BK","Östers IF",0,1
"1980-10-05","IFK Göteborg","Landskrona BoIS",5,0
"1980-10-19","Åtvidabergs FF","Malmö FF",1,3
"1980-10-19","IFK Sundsvall","Landskrona BoIS",2,2
"1980-10-19","IFK Norrköping","Hammarby IF",0,5
"1980-10-19","Kalmar FF","Mjällby AIF",5,1
"1980-10-19","IF Elfsborg","Östers IF",1,1
"1980-10-19","Djurgårdens IF","Halmstads BK",0,2
"1980-10-19","IK Brage","IFK Göteborg",3,1
"1980-10-26","Östers IF","IFK Sundsvall",1,1
"1980-10-26","Mjällby AIF","IK Brage",0,1
"1980-10-26","Malmö FF","Kalmar FF",4,0
"1980-10-26","Landskrona BoIS","IFK Norrköping",1,1
"1980-10-26","Hammarby IF","Åtvidabergs FF",1,1
"1980-10-26","Halmstads BK","IF Elfsborg",2,2
"1980-10-26","IFK Göteborg","Djurgårdens IF",1,0
