"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1952-04-27","IFK Göteborg","Åtvidabergs FF",4,1
"1952-04-27","Djurgårdens IF","Råå IF",1,1
"1952-05-01","Örebro SK","IFK Göteborg",4,0
"1952-05-01","Åtvidabergs FF","Malmö FF",1,1
"1952-05-04","Åtvidabergs FF","Jönköpings Södra IF",2,1
"1952-05-04","Råå IF","IFK Norrköping",3,2
"1952-05-04","Malmö FF","IFK Göteborg",2,1
"1952-05-04","GAIS","Helsingborgs IF",1,2
"1952-05-04","IF Elfsborg","Örebro SK",2,5
"1952-05-04","Degerfors IF","Djurgårdens IF",4,2
"1952-05-09","Örebro SK","IFK Norrköping",1,1
"1952-05-09","Helsingborgs IF","Malmö FF",1,0
"1952-05-09","GAIS","IF Elfsborg",4,1
"1952-05-11","Åtvidabergs FF","Degerfors IF",1,1
"1952-05-11","Jönköpings Södra IF","Råå IF",2,0
"1952-05-11","Djurgårdens IF","IFK Göteborg",0,1
"1952-05-16","Råå IF","Helsingborgs IF",0,4
"1952-05-16","IFK Göteborg","GAIS",0,0
"1952-05-18","IFK Norrköping","Djurgårdens IF",4,2
"1952-05-18","Malmö FF","Örebro SK",1,0
"1952-05-18","IF Elfsborg","Åtvidabergs FF",0,0
"1952-05-18","Degerfors IF","Jönköpings Södra IF",3,2
"1952-05-22","Åtvidabergs FF","Djurgårdens IF",1,2
"1952-05-22","Jönköpings Södra IF","Örebro SK",1,1
"1952-05-22","Helsingborgs IF","IFK Göteborg",5,0
"1952-05-22","GAIS","IFK Norrköping",1,4
"1952-05-22","IF Elfsborg","Malmö FF",0,2
"1952-05-22","Degerfors IF","Råå IF",6,1
"1952-05-25","Örebro SK","Helsingborgs IF",2,0
"1952-05-25","Råå IF","IF Elfsborg",1,1
"1952-05-25","IFK Norrköping","Åtvidabergs FF",3,0
"1952-05-25","Malmö FF","GAIS",3,0
"1952-05-25","IFK Göteborg","Degerfors IF",2,4
"1952-05-25","Djurgårdens IF","Jönköpings Södra IF",1,1
"1952-06-02","Åtvidabergs FF","Helsingborgs IF",1,4
"1952-06-02","Råå IF","Malmö FF",0,2
"1952-06-02","Jönköpings Södra IF","IFK Göteborg",1,4
"1952-06-02","GAIS","Örebro SK",2,2
"1952-06-02","IF Elfsborg","Djurgårdens IF",2,1
"1952-06-02","Degerfors IF","IFK Norrköping",1,0
"1952-06-08","Örebro SK","Åtvidabergs FF",0,0
"1952-06-08","IFK Norrköping","IF Elfsborg",2,1
"1952-06-08","Malmö FF","Degerfors IF",2,0
"1952-06-08","Helsingborgs IF","Jönköpings Södra IF",1,0
"1952-06-08","IFK Göteborg","Råå IF",2,0
"1952-06-08","Djurgårdens IF","GAIS",4,3
