"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1936-07-31","Gårda BK","IFK Göteborg",1,1
"1936-08-02","Landskrona BoIS","Djurgårdens IF",3,0
"1936-08-09","IK Sleipner","Landskrona BoIS",2,0
"1936-08-09","Malmö FF","IF Elfsborg",2,1
"1936-08-09","IFK Göteborg","Sandvikens IF",1,3
"1936-08-09","Djurgårdens IF","Gårda BK",1,2
"1936-08-14","AIK","Djurgårdens IF",4,1
"1936-08-14","Gårda BK","GAIS",3,1
"1936-08-16","Sandvikens IF","AIK",2,5
"1936-08-16","IFK Norrköping","Malmö FF",2,5
"1936-08-16","Landskrona BoIS","IFK Göteborg",1,2
"1936-08-16","GAIS","IK Sleipner",0,2
"1936-08-16","IF Elfsborg","Gårda BK",3,2
"1936-08-16","Djurgårdens IF","Örgryte IS",2,2
"1936-08-21","Malmö FF","Landskrona BoIS",3,1
"1936-08-21","IFK Göteborg","Gårda BK",0,0
"1936-08-23","Örgryte IS","IFK Norrköping",1,1
"1936-08-23","IK Sleipner","GAIS",3,2
"1936-08-23","Landskrona BoIS","AIK",1,5
"1936-08-23","IF Elfsborg","Malmö FF",3,1
"1936-08-23","Djurgårdens IF","Sandvikens IF",1,4
"1936-08-28","IFK Göteborg","IF Elfsborg",2,1
"1936-08-30","Sandvikens IF","IK Sleipner",2,4
"1936-08-30","IFK Norrköping","Landskrona BoIS",1,2
"1936-08-30","Malmö FF","Örgryte IS",2,1
"1936-08-30","Gårda BK","AIK",3,1
"1936-09-06","Örgryte IS","Gårda BK",3,2
"1936-09-06","IK Sleipner","IF Elfsborg",1,3
"1936-09-06","Landskrona BoIS","Sandvikens IF",1,0
"1936-09-06","IFK Göteborg","GAIS",0,3
"1936-09-06","AIK","IFK Norrköping",3,0
"1936-09-13","IFK Norrköping","Djurgårdens IF",3,1
"1936-09-13","Örgryte IS","AIK",2,2
"1936-09-13","Sandvikens IF","GAIS",2,1
"1936-09-13","IF Elfsborg","IK Sleipner",3,4
"1936-09-20","Sandvikens IF","Djurgårdens IF",3,1
"1936-09-20","IFK Göteborg","IFK Norrköping",1,1
"1936-09-20","Gårda BK","Landskrona BoIS",0,6
"1936-09-20","Malmö FF","AIK",3,0
"1936-10-04","IK Sleipner","Örgryte IS",1,4
"1936-10-04","Landskrona BoIS","IF Elfsborg",2,0
"1936-10-04","AIK","IFK Göteborg",3,4
"1936-10-04","GAIS","Djurgårdens IF",2,1
"1936-10-11","Djurgårdens IF","IFK Göteborg",3,3
"1936-10-11","Örgryte IS","IF Elfsborg",1,1
"1936-10-11","Malmö FF","GAIS",0,0
"1936-10-11","Landskrona BoIS","IK Sleipner",1,3
"1936-10-11","IFK Norrköping","Sandvikens IF",0,3
"1936-10-18","IK Sleipner","Gårda BK",4,2
"1936-10-18","Sandvikens IF","Örgryte IS",3,2
"1936-10-18","IFK Göteborg","Djurgårdens IF",2,1
"1936-10-18","IF Elfsborg","IFK Norrköping",3,1
"1936-10-18","AIK","GAIS",4,0
