"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1986-05-25","Östers IF","Djurgårdens IF",3,1
"1986-05-25","IFK Norrköping","Hammarby IF",2,1
"1986-05-25","Halmstads BK","Kalmar FF",4,1
"1986-05-25","IFK Göteborg","IF Elfsborg",1,1
"1986-05-25","IK Brage","Malmö FF",2,1
"1986-05-25","AIK","Örgryte IS",0,2
"1986-05-28","Djurgårdens IF","Halmstads BK",0,0
"1986-05-29","Örgryte IS","IFK Göteborg",0,1
"1986-05-29","Malmö FF","IFK Norrköping",3,0
"1986-05-29","Kalmar FF","IK Brage",4,0
"1986-05-29","Hammarby IF","AIK",0,4
"1986-05-29","IF Elfsborg","Östers IF",3,0
"1986-06-04","IFK Norrköping","Halmstads BK",2,1
"1986-06-04","Malmö FF","IF Elfsborg",0,0
"1986-06-04","IFK Göteborg","Kalmar FF",3,0
"1986-06-04","IK Brage","Djurgårdens IF",0,1
"1986-06-04","AIK","Östers IF",0,0
"1986-06-05","Hammarby IF","Örgryte IS",4,3
"1986-06-11","Östers IF","IFK Göteborg",2,2
"1986-06-11","Örgryte IS","Malmö FF",1,4
"1986-06-11","Kalmar FF","Hammarby IF",0,3
"1986-06-11","Halmstads BK","AIK",0,2
"1986-06-11","IF Elfsborg","IK Brage",0,1
"1986-06-11","Djurgårdens IF","IFK Norrköping",3,1
"1986-06-18","Örgryte IS","Kalmar FF",1,2
"1986-06-18","Malmö FF","Djurgårdens IF",2,0
"1986-06-18","AIK","IFK Göteborg",2,1
"1986-06-29","IFK Norrköping","Östers IF",3,1
"1986-06-29","Hammarby IF","IF Elfsborg",0,2
"1986-06-29","IK Brage","Halmstads BK",2,1
"1986-07-13","Östers IF","IFK Norrköping",1,0
"1986-07-13","Halmstads BK","IK Brage",1,2
"1986-07-13","IF Elfsborg","Hammarby IF",2,4
"1986-07-16","Kalmar FF","Örgryte IS",3,3
"1986-07-16","IFK Göteborg","AIK",2,0
"1986-07-16","Djurgårdens IF","Malmö FF",0,3
"1986-07-20","Östers IF","AIK",1,0
"1986-07-20","Halmstads BK","IFK Norrköping",4,2
"1986-07-20","Djurgårdens IF","IK Brage",0,1
"1986-07-23","Örgryte IS","Hammarby IF",4,0
"1986-07-23","Kalmar FF","IFK Göteborg",0,1
"1986-07-23","IF Elfsborg","Malmö FF",0,0
"1986-07-30","AIK","Halmstads BK",1,1
"1986-08-03","IFK Norrköping","Djurgårdens IF",4,0
"1986-08-03","Malmö FF","Örgryte IS",3,1
"1986-08-03","Hammarby IF","Kalmar FF",5,1
"1986-08-03","IFK Göteborg","Östers IF",1,2
"1986-08-03","IK Brage","IF Elfsborg",0,2
"1986-08-10","Örgryte IS","IK Brage",2,0
"1986-08-10","Kalmar FF","Östers IF",1,1
"1986-08-10","Hammarby IF","Malmö FF",0,1
"1986-08-10","Halmstads BK","IFK Göteborg",0,4
"1986-08-10","IF Elfsborg","IFK Norrköping",1,0
"1986-08-11","Djurgårdens IF","AIK",0,2
"1986-08-17","Östers IF","Halmstads BK",0,1
"1986-08-17","IFK Norrköping","Örgryte IS",1,0
"1986-08-17","Malmö FF","Kalmar FF",1,0
"1986-08-17","IFK Göteborg","Djurgårdens IF",3,0
"1986-08-17","IK Brage","Hammarby IF",3,1
"1986-08-24","Örgryte IS","AIK",1,1
"1986-08-24","Malmö FF","IK Brage",2,1
"1986-08-24","Kalmar FF","Halmstads BK",0,0
"1986-08-24","IF Elfsborg","IFK Göteborg",0,3
"1986-08-24","Djurgårdens IF","Östers IF",3,1
"1986-08-25","Hammarby IF","IFK Norrköping",2,2
"1986-08-31","Östers IF","IF Elfsborg",0,0
"1986-08-31","IFK Norrköping","Malmö FF",0,4
"1986-08-31","Halmstads BK","Djurgårdens IF",1,0
"1986-08-31","IK Brage","Kalmar FF",2,0
"1986-09-01","IFK Göteborg","Örgryte IS",4,1
"1986-09-01","AIK","Hammarby IF",0,1
"1986-09-07","Örgryte IS","IF Elfsborg",0,0
"1986-09-07","IFK Norrköping","IFK Göteborg",2,0
"1986-09-07","Malmö FF","Halmstads BK",2,0
"1986-09-07","Kalmar FF","AIK",1,5
"1986-09-07","IK Brage","Östers IF",2,1
"1986-09-13","Östers IF","Malmö FF",0,2
"1986-09-13","Halmstads BK","Hammarby IF",1,0
"1986-09-13","IFK Göteborg","IK Brage",1,1
"1986-09-13","IF Elfsborg","Kalmar FF",2,2
"1986-09-13","Djurgårdens IF","Örgryte IS",3,4
"1986-09-15","AIK","IFK Norrköping",1,1
"1986-09-17","Hammarby IF","Djurgårdens IF",0,2
"1986-09-18","AIK","IF Elfsborg",2,0
"1986-09-27","Örgryte IS","Östers IF",0,2
"1986-09-27","Malmö FF","AIK",3,0
"1986-09-27","Kalmar FF","Djurgårdens IF",3,1
"1986-09-27","Hammarby IF","IFK Göteborg",1,1
"1986-09-27","IF Elfsborg","Halmstads BK",1,1
"1986-09-27","IK Brage","IFK Norrköping",0,1
"1986-10-05","Östers IF","Hammarby IF",0,0
"1986-10-05","IFK Norrköping","Kalmar FF",0,1
"1986-10-05","Halmstads BK","Örgryte IS",2,0
"1986-10-05","IFK Göteborg","Malmö FF",0,1
"1986-10-05","Djurgårdens IF","IF Elfsborg",3,0
"1986-10-05","AIK","IK Brage",3,0
