"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1963-04-15","Malmö FF","Örgryte IS",1,0
"1963-04-15","Helsingborgs IF","IFK Norrköping",0,0
"1963-04-15","IFK Göteborg","Hammarby IF",1,1
"1963-04-15","IF Elfsborg","Djurgårdens IF",1,1
"1963-04-15","Degerfors IF","IS Halmia",5,1
"1963-04-15","AIK","Örebro SK",0,0
"1963-04-18","Djurgårdens IF","Malmö FF",2,0
"1963-04-21","Örgryte IS","Helsingborgs IF",1,2
"1963-04-21","Örebro SK","IF Elfsborg",1,4
"1963-04-21","IFK Norrköping","IFK Göteborg",2,1
"1963-04-21","Hammarby IF","Degerfors IF",0,1
"1963-04-21","IS Halmia","AIK",2,4
"1963-04-25","Malmö FF","IFK Göteborg",1,1
"1963-04-28","Örgryte IS","AIK",2,3
"1963-04-28","Örebro SK","IFK Norrköping",1,1
"1963-04-28","IS Halmia","Hammarby IF",3,6
"1963-04-28","IF Elfsborg","Degerfors IF",0,1
"1963-04-28","Djurgårdens IF","Helsingborgs IF",0,2
"1963-05-01","IFK Norrköping","IS Halmia",1,1
"1963-05-01","Helsingborgs IF","Örebro SK",1,1
"1963-05-01","IFK Göteborg","Djurgårdens IF",4,1
"1963-05-01","Degerfors IF","Malmö FF",2,1
"1963-05-01","AIK","IF Elfsborg",1,0
"1963-05-09","Malmö FF","IFK Norrköping",1,4
"1963-05-09","Djurgårdens IF","Hammarby IF",1,1
"1963-05-12","Örgryte IS","Degerfors IF",0,3
"1963-05-12","Örebro SK","IS Halmia",0,0
"1963-05-12","IF Elfsborg","Helsingborgs IF",3,1
"1963-05-12","AIK","IFK Göteborg",0,2
"1963-05-16","Helsingborgs IF","Malmö FF",1,1
"1963-05-16","Hammarby IF","Örgryte IS",5,2
"1963-05-16","IFK Göteborg","IF Elfsborg",2,0
"1963-05-19","IFK Norrköping","Djurgårdens IF",2,1
"1963-05-19","Hammarby IF","Örebro SK",1,4
"1963-05-19","IS Halmia","Örgryte IS",0,1
"1963-05-19","Degerfors IF","AIK",0,1
"1963-05-26","Örgryte IS","Djurgårdens IF",1,0
"1963-05-26","Örebro SK","Malmö FF",0,0
"1963-05-26","IFK Norrköping","Degerfors IF",2,0
"1963-05-26","Helsingborgs IF","IFK Göteborg",2,1
"1963-05-26","Hammarby IF","AIK",1,2
"1963-05-26","IS Halmia","IF Elfsborg",1,0
"1963-05-29","Djurgårdens IF","Örebro SK",1,0
"1963-05-30","Malmö FF","IS Halmia",6,1
"1963-05-30","IFK Göteborg","Örgryte IS",0,1
"1963-05-30","IF Elfsborg","Hammarby IF",4,1
"1963-06-03","Degerfors IF","Helsingborgs IF",6,2
"1963-06-03","AIK","IFK Norrköping",2,2
"1963-06-06","Örgryte IS","IF Elfsborg",3,0
"1963-06-06","Djurgårdens IF","Degerfors IF",3,2
"1963-06-07","IS Halmia","Helsingborgs IF",2,3
