"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1945-09-16","GAIS","AIK",2,2
"1945-09-16","Djurgårdens IF","Halmstads BK",2,0
"1945-09-16","Degerfors IF","IFK Norrköping",2,3
"1945-09-23","IFK Norrköping","Jönköpings Södra IF",6,2
"1945-09-23","Malmö FF","GAIS",0,1
"1945-09-23","Halmstads BK","Degerfors IF",0,3
"1945-09-23","IFK Göteborg","Djurgårdens IF",3,1
"1945-09-23","IF Elfsborg","IS Halmia",2,2
"1945-09-23","AIK","Helsingborgs IF",3,4
"1945-10-07","Jönköpings Södra IF","GAIS",2,3
"1945-10-07","Helsingborgs IF","IFK Norrköping",2,1
"1945-10-07","IS Halmia","AIK",3,3
"1945-10-07","IFK Göteborg","Halmstads BK",3,2
"1945-10-07","Djurgårdens IF","IF Elfsborg",0,3
"1945-10-07","Degerfors IF","Malmö FF",0,1
"1945-10-14","IFK Norrköping","Djurgårdens IF",11,1
"1945-10-14","Malmö FF","Jönköpings Södra IF",4,1
"1945-10-14","Halmstads BK","Helsingborgs IF",2,1
"1945-10-14","GAIS","IS Halmia",3,1
"1945-10-14","IF Elfsborg","Degerfors IF",1,1
"1945-10-14","AIK","IFK Göteborg",3,1
"1945-10-21","Jönköpings Södra IF","Halmstads BK",2,0
"1945-10-28","IFK Norrköping","IS Halmia",3,2
"1945-10-28","Helsingborgs IF","Djurgårdens IF",2,5
"1945-10-28","Halmstads BK","Jönköpings Södra IF",2,2
"1945-10-28","IFK Göteborg","Degerfors IF",1,1
"1945-10-28","IF Elfsborg","GAIS",1,1
"1945-10-28","AIK","Malmö FF",1,4
"1945-11-04","Jönköpings Södra IF","IFK Norrköping",1,6
"1945-11-04","Helsingborgs IF","AIK",3,3
"1945-11-04","IS Halmia","IF Elfsborg",2,1
"1945-11-04","GAIS","Malmö FF",0,1
"1945-11-04","Djurgårdens IF","IFK Göteborg",3,0
"1945-11-04","Degerfors IF","Halmstads BK",3,0
"1945-11-11","Malmö FF","AIK",1,3
"1945-11-11","IS Halmia","IFK Norrköping",0,3
"1945-11-11","GAIS","IF Elfsborg",5,3
"1945-11-11","Djurgårdens IF","Helsingborgs IF",5,4
"1945-11-11","Degerfors IF","IFK Göteborg",0,1
"1946-04-07","IS Halmia","Halmstads BK",4,2
"1946-04-14","IFK Norrköping","Degerfors IF",2,0
"1946-04-14","Malmö FF","IS Halmia",1,0
"1946-04-14","Halmstads BK","Djurgårdens IF",3,3
"1946-04-14","IFK Göteborg","Helsingborgs IF",2,2
"1946-04-14","IF Elfsborg","Jönköpings Södra IF",1,1
"1946-04-14","AIK","GAIS",1,1
"1946-04-22","Jönköpings Södra IF","Malmö FF",0,1
"1946-04-22","Helsingborgs IF","Halmstads BK",1,1
"1946-04-22","IS Halmia","GAIS",0,0
"1946-04-22","IFK Göteborg","AIK",1,1
"1946-04-22","Djurgårdens IF","IFK Norrköping",1,2
"1946-04-22","Degerfors IF","IF Elfsborg",2,3
"1946-04-28","IFK Norrköping","Helsingborgs IF",6,2
"1946-04-28","Malmö FF","Degerfors IF",1,1
"1946-04-28","Halmstads BK","IFK Göteborg",2,4
"1946-04-28","GAIS","Jönköpings Södra IF",3,0
"1946-04-28","IF Elfsborg","Djurgårdens IF",2,1
"1946-04-28","AIK","IS Halmia",6,3
"1946-05-05","IFK Norrköping","Malmö FF",5,0
"1946-05-05","Helsingborgs IF","Jönköpings Södra IF",5,0
"1946-05-05","Halmstads BK","GAIS",0,2
"1946-05-05","IFK Göteborg","IS Halmia",3,2
"1946-05-05","IF Elfsborg","AIK",0,1
"1946-05-05","Djurgårdens IF","Degerfors IF",2,1
"1946-05-10","AIK","Djurgårdens IF",3,1
"1946-05-12","Malmö FF","IF Elfsborg",4,2
"1946-05-12","Jönköpings Södra IF","IFK Göteborg",0,4
"1946-05-12","GAIS","IFK Norrköping",1,4
"1946-05-12","Degerfors IF","Helsingborgs IF",2,0
"1946-05-17","IFK Göteborg","GAIS",1,3
"1946-05-19","IFK Norrköping","IF Elfsborg",3,0
"1946-05-19","Helsingborgs IF","IS Halmia",3,3
"1946-05-19","Halmstads BK","Malmö FF",1,3
"1946-05-19","Djurgårdens IF","Jönköpings Södra IF",4,2
"1946-05-19","Degerfors IF","AIK",0,0
"1946-05-24","AIK","IFK Norrköping",1,4
"1946-05-26","Malmö FF","IFK Göteborg",1,1
"1946-05-26","Jönköpings Södra IF","Degerfors IF",1,0
"1946-05-26","IS Halmia","Djurgårdens IF",1,3
"1946-05-26","GAIS","Helsingborgs IF",2,0
"1946-05-26","IF Elfsborg","Halmstads BK",5,1
"1946-05-30","Jönköpings Södra IF","AIK",5,2
"1946-05-30","Helsingborgs IF","Malmö FF",0,2
"1946-05-30","Halmstads BK","IFK Norrköping",0,1
"1946-05-30","IFK Göteborg","IF Elfsborg",3,1
"1946-05-30","Djurgårdens IF","GAIS",2,3
"1946-05-30","Degerfors IF","IS Halmia",0,4
"1946-06-02","IFK Norrköping","IFK Göteborg",0,0
"1946-06-02","Malmö FF","Djurgårdens IF",6,1
"1946-06-02","IS Halmia","Jönköpings Södra IF",1,1
"1946-06-02","GAIS","Degerfors IF",0,2
"1946-06-02","IF Elfsborg","Helsingborgs IF",4,4
"1946-06-02","AIK","Halmstads BK",0,2
