"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1995-04-09","Östers IF","AIK",0,2
"1995-04-09","Trelleborgs FF","Örebro SK",0,0
"1995-04-09","Hammarby IF","Västra Frölunda IF",3,1
"1995-04-09","Halmstads BK","Helsingborgs IF",2,1
"1995-04-09","Degerfors IF","Malmö FF",0,3
"1995-04-10","Örgryte IS","IFK Norrköping",2,1
"1995-04-10","Djurgårdens IF","IFK Göteborg",1,1
"1995-04-15","IFK Göteborg","Halmstads BK",0,1
"1995-04-17","Örebro SK","Hammarby IF",2,1
"1995-04-17","Västra Frölunda IF","Degerfors IF",0,0
"1995-04-17","IFK Norrköping","Trelleborgs FF",2,2
"1995-04-17","Malmö FF","Djurgårdens IF",0,0
"1995-04-17","Helsingborgs IF","Östers IF",0,2
"1995-04-17","AIK","Örgryte IS",0,0
"1995-05-01","Östers IF","IFK Göteborg",0,0
"1995-05-01","Örgryte IS","Helsingborgs IF",0,1
"1995-05-01","Örebro SK","Västra Frölunda IF",4,4
"1995-05-01","Trelleborgs FF","AIK",1,0
"1995-05-01","Hammarby IF","IFK Norrköping",0,2
"1995-05-01","Halmstads BK","Malmö FF",2,2
"1995-05-01","Djurgårdens IF","Degerfors IF",2,0
"1995-05-08","IFK Norrköping","Örebro SK",1,0
"1995-05-08","Malmö FF","Östers IF",2,1
"1995-05-08","Helsingborgs IF","Trelleborgs FF",2,1
"1995-05-08","IFK Göteborg","Örgryte IS",3,0
"1995-05-08","Degerfors IF","Halmstads BK",3,3
"1995-05-08","AIK","Hammarby IF",3,2
"1995-05-09","Västra Frölunda IF","Djurgårdens IF",2,2
"1995-05-13","Hammarby IF","Östers IF",2,2
"1995-05-13","IFK Göteborg","Västra Frölunda IF",1,1
"1995-05-14","Örebro SK","Halmstads BK",1,0
"1995-05-14","Trelleborgs FF","Örgryte IS",4,1
"1995-05-15","IFK Norrköping","Djurgårdens IF",2,0
"1995-05-15","Helsingborgs IF","Malmö FF",2,1
"1995-05-15","AIK","Degerfors IF",1,2
"1995-05-17","Örgryte IS","Hammarby IF",0,1
"1995-05-18","Östers IF","Örebro SK",2,2
"1995-05-18","Västra Frölunda IF","Trelleborgs FF",1,0
"1995-05-18","Malmö FF","IFK Göteborg",1,1
"1995-05-18","Halmstads BK","IFK Norrköping",2,0
"1995-05-18","Djurgårdens IF","AIK",1,2
"1995-05-18","Degerfors IF","Helsingborgs IF",2,2
"1995-05-21","Örgryte IS","Östers IF",4,2
"1995-05-21","Trelleborgs FF","Halmstads BK",4,0
"1995-05-21","IFK Norrköping","Malmö FF",0,1
"1995-05-21","Helsingborgs IF","Västra Frölunda IF",1,0
"1995-05-21","AIK","IFK Göteborg",3,1
"1995-05-22","Örebro SK","Degerfors IF",2,2
"1995-05-22","Hammarby IF","Djurgårdens IF",0,1
"1995-05-27","Västra Frölunda IF","Örgryte IS",0,1
"1995-05-28","Östers IF","Trelleborgs FF",3,1
"1995-05-28","Malmö FF","AIK",2,2
