"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2014-03-30","Helsingborgs IF","Djurgårdens IF",1,1
"2014-03-30","Mjällby AIF","Gefle IF",2,2
"2014-03-30","IF Brommapojkarna","Kalmar FF",1,2
"2014-03-30","Halmstads BK","Örebro SK",1,2
"2014-03-30","Malmö FF","Falkenbergs FF",3,0
"2014-03-31","BK Häcken","IFK Norrköping",2,0
"2014-03-31","Åtvidabergs FF","IF Elfsborg",2,1
"2014-03-31","AIK","IFK Göteborg",0,2
"2014-04-04","IF Elfsborg","BK Häcken",3,1
"2014-04-05","Falkenbergs FF","IF Brommapojkarna",1,0
"2014-04-06","Djurgårdens IF","Halmstads BK",3,0
"2014-04-06","IFK Norrköping","Helsingborgs IF",2,0
"2014-04-06","Gefle IF","AIK",1,2
"2014-04-07","Kalmar FF","Åtvidabergs FF",2,2
"2014-04-07","IFK Göteborg","Malmö FF",0,3
"2014-04-08","Örebro SK","Mjällby AIF",1,0
"2014-04-11","Mjällby AIF","Djurgårdens IF",0,2
"2014-04-12","Malmö FF","Gefle IF",1,0
"2014-04-12","Åtvidabergs FF","Falkenbergs FF",2,0
"2014-04-13","AIK","Örebro SK",1,1
"2014-04-13","Helsingborgs IF","BK Häcken",4,2
"2014-04-13","Halmstads BK","IFK Norrköping",0,0
"2014-04-14","IF Brommapojkarna","IFK Göteborg",1,1
"2014-04-14","Kalmar FF","IF Elfsborg",0,0
"2014-04-16","BK Häcken","Halmstads BK",3,0
"2014-04-16","IFK Norrköping","Mjällby AIF",1,1
"2014-04-16","Örebro SK","Malmö FF",1,2
"2014-04-16","Djurgårdens IF","AIK",2,3
"2014-04-17","Falkenbergs FF","Kalmar FF",1,3
"2014-04-17","Gefle IF","IF Brommapojkarna",3,0
"2014-04-17","IFK Göteborg","Åtvidabergs FF",5,0
"2014-04-17","IF Elfsborg","Helsingborgs IF",1,0
"2014-04-20","Kalmar FF","IFK Göteborg",1,1
"2014-04-20","Halmstads BK","Helsingborgs IF",2,1
"2014-04-20","Mjällby AIF","BK Häcken",1,4
"2014-04-20","AIK","IFK Norrköping",1,2
"2014-04-21","Falkenbergs FF","IF Elfsborg",2,3
"2014-04-21","Åtvidabergs FF","Gefle IF",2,2
"2014-04-21","Malmö FF","Djurgårdens IF",2,2
"2014-04-21","IF Brommapojkarna","Örebro SK",2,2
"2014-04-25","IFK Göteborg","Falkenbergs FF",1,0
"2014-04-25","Örebro SK","Åtvidabergs FF",3,2
"2014-04-27","Helsingborgs IF","Mjällby AIF",3,1
"2014-04-27","Djurgårdens IF","IF Brommapojkarna",3,2
"2014-04-27","BK Häcken","AIK",2,2
"2014-04-28","Gefle IF","Kalmar FF",0,2
"2014-04-28","IF Elfsborg","Halmstads BK",4,1
"2014-04-28","IFK Norrköping","Malmö FF",1,2
"2014-05-03","Mjällby AIF","Halmstads BK",2,1
"2014-05-03","IF Brommapojkarna","IFK Norrköping",3,0
"2014-05-04","Åtvidabergs FF","Djurgårdens IF",1,1
"2014-05-04","Malmö FF","BK Häcken",1,2
"2014-05-04","Kalmar FF","Örebro SK",2,0
"2014-05-04","IFK Göteborg","IF Elfsborg",0,0
