"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1935-07-28","Sandvikens IF","IFK Göteborg",1,1
"1935-07-28","IFK Norrköping","Örgryte IS",5,1
"1935-07-28","Landskrona BoIS","GAIS",1,1
"1935-07-28","Halmstads BK","IF Elfsborg",1,2
"1935-07-28","Gårda BK","AIK",1,3
"1935-07-28","IFK Eskilstuna","IK Sleipner",1,1
"1935-07-31","Örgryte IS","Gårda BK",0,1
"1935-08-02","GAIS","IFK Göteborg",0,5
"1935-08-04","Örgryte IS","IFK Eskilstuna",4,2
"1935-08-04","IK Sleipner","IF Elfsborg",5,3
"1935-08-04","Halmstads BK","IFK Norrköping",1,4
"1935-08-04","AIK","Landskrona BoIS",4,2
"1935-08-07","IFK Göteborg","Gårda BK",0,0
"1935-08-09","Örgryte IS","GAIS",4,0
"1935-08-11","Sandvikens IF","AIK",3,3
"1935-08-11","IFK Norrköping","Gårda BK",2,2
"1935-08-11","GAIS","Halmstads BK",2,2
"1935-08-11","IFK Eskilstuna","Landskrona BoIS",2,5
"1935-08-11","IF Elfsborg","IK Sleipner",4,2
"1935-08-14","IFK Norrköping","IK Sleipner",2,3
"1935-08-14","GAIS","Gårda BK",1,1
"1935-08-16","Örgryte IS","IFK Göteborg",1,3
"1935-08-18","IK Sleipner","Landskrona BoIS",3,3
"1935-08-18","Sandvikens IF","IF Elfsborg",2,1
"1935-08-18","Halmstads BK","GAIS",1,1
"1935-08-18","IFK Göteborg","IFK Eskilstuna",4,1
"1935-08-18","AIK","IFK Norrköping",5,2
"1935-08-23","Gårda BK","Örgryte IS",2,0
"1935-08-25","Örgryte IS","IFK Norrköping",4,3
"1935-08-25","IK Sleipner","Sandvikens IF",1,0
"1935-08-25","Landskrona BoIS","AIK",3,2
"1935-08-25","Halmstads BK","Gårda BK",0,1
"1935-08-25","GAIS","IF Elfsborg",1,2
"1935-08-25","IFK Eskilstuna","IFK Göteborg",2,5
"1935-09-08","IFK Norrköping","Halmstads BK",2,2
"1935-09-08","Gårda BK","IK Sleipner",2,1
"1935-09-08","GAIS","Sandvikens IF",1,1
"1935-09-08","IFK Eskilstuna","AIK",1,3
"1935-09-08","IF Elfsborg","Landskrona BoIS",3,0
"1935-09-15","Sandvikens IF","GAIS",4,3
"1935-09-15","Landskrona BoIS","Gårda BK",1,0
"1935-09-15","Halmstads BK","Örgryte IS",2,2
"1935-09-15","IFK Göteborg","IK Sleipner",0,4
"1935-09-15","IF Elfsborg","IFK Norrköping",1,1
"1935-09-15","AIK","IFK Eskilstuna",3,2
"1935-09-29","Örgryte IS","IF Elfsborg",2,5
"1935-09-29","IFK Norrköping","GAIS",1,0
"1935-09-29","Landskrona BoIS","IFK Eskilstuna",6,2
"1935-09-29","Halmstads BK","AIK",2,1
"1935-10-06","IK Sleipner","Örgryte IS",1,2
"1935-10-06","Landskrona BoIS","IFK Göteborg",1,0
"1935-10-06","Gårda BK","IF Elfsborg",3,2
"1935-10-06","IFK Eskilstuna","Halmstads BK",3,2
"1935-10-06","AIK","Sandvikens IF",4,4
"1935-10-13","Sandvikens IF","Örgryte IS",1,3
"1935-10-13","IFK Norrköping","Landskrona BoIS",2,2
"1935-10-13","IFK Göteborg","AIK",1,0
"1935-10-13","IFK Eskilstuna","GAIS",1,2
"1935-10-13","IF Elfsborg","Halmstads BK",4,2
"1935-10-20","Örgryte IS","AIK",1,2
"1935-10-20","IK Sleipner","IFK Göteborg",2,4
"1935-10-20","Sandvikens IF","IFK Norrköping",0,1
"1935-10-20","Landskrona BoIS","IF Elfsborg",1,2
"1935-10-20","Halmstads BK","IFK Eskilstuna",1,0
"1935-10-27","IFK Norrköping","Sandvikens IF",1,4
"1935-10-27","Landskrona BoIS","Halmstads BK",3,0
"1935-10-27","GAIS","IK Sleipner",5,3
"1935-10-27","IFK Eskilstuna","Gårda BK",0,2
"1935-10-27","IF Elfsborg","IFK Göteborg",1,0
"1935-10-27","AIK","Örgryte IS",4,1
"1935-11-03","IK Sleipner","GAIS",5,1
"1935-11-03","IFK Göteborg","IFK Norrköping",1,1
"1935-11-03","Gårda BK","Sandvikens IF",0,1
"1935-11-03","IF Elfsborg","IFK Eskilstuna",7,1
"1935-11-03","AIK","Halmstads BK",3,3
"1935-11-10","GAIS","IFK Norrköping",3,1
"1935-11-10","Örgryte IS","IK Sleipner",4,1
