"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1981-04-20","IFK Norrköping","IF Elfsborg",1,1
"1981-04-20","Malmö FF","Åtvidabergs FF",1,1
"1981-04-20","Kalmar FF","Örgryte IS",2,1
"1981-04-20","Hammarby IF","Östers IF",0,1
"1981-04-20","Halmstads BK","AIK",1,0
"1981-04-20","IFK Göteborg","IFK Sundsvall",0,1
"1981-04-20","Djurgårdens IF","IK Brage",1,2
"1981-04-25","Östers IF","IFK Göteborg",2,1
"1981-04-25","Örgryte IS","Djurgårdens IF",3,1
"1981-04-25","Åtvidabergs FF","Halmstads BK",2,1
"1981-04-25","IFK Sundsvall","Kalmar FF",4,1
"1981-04-25","IF Elfsborg","Hammarby IF",3,2
"1981-04-25","IK Brage","Malmö FF",1,0
"1981-04-25","AIK","IFK Norrköping",1,1
"1981-05-03","Östers IF","IK Brage",2,0
"1981-05-03","IFK Sundsvall","Örgryte IS",0,3
"1981-05-03","IFK Norrköping","Halmstads BK",2,0
"1981-05-03","Hammarby IF","Malmö FF",4,4
"1981-05-03","IFK Göteborg","Djurgårdens IF",0,1
"1981-05-03","IF Elfsborg","Åtvidabergs FF",0,1
"1981-05-04","AIK","Kalmar FF",3,1
"1981-05-10","Örgryte IS","Östers IF",1,3
"1981-05-10","Åtvidabergs FF","AIK",1,1
"1981-05-10","Malmö FF","IFK Göteborg",0,2
"1981-05-10","Kalmar FF","IFK Norrköping",2,4
"1981-05-10","Halmstads BK","Hammarby IF",2,0
"1981-05-10","Djurgårdens IF","IFK Sundsvall",0,1
"1981-05-10","IK Brage","IF Elfsborg",2,1
"1981-05-17","Östers IF","AIK",5,0
"1981-05-17","IFK Sundsvall","Åtvidabergs FF",1,1
"1981-05-17","IFK Norrköping","Djurgårdens IF",2,0
"1981-05-17","Hammarby IF","Örgryte IS",3,0
"1981-05-17","Halmstads BK","Malmö FF",1,2
"1981-05-17","IFK Göteborg","IK Brage",3,1
"1981-05-17","IF Elfsborg","Kalmar FF",1,3
"1981-05-20","AIK","IF Elfsborg",2,0
"1981-05-21","Örgryte IS","IFK Göteborg",2,1
"1981-05-21","Åtvidabergs FF","Östers IF",1,2
"1981-05-21","Malmö FF","IFK Norrköping",4,0
"1981-05-21","Kalmar FF","Halmstads BK",1,1
"1981-05-21","Djurgårdens IF","Hammarby IF",1,2
"1981-05-21","IK Brage","IFK Sundsvall",0,0
"1981-05-24","Östers IF","Djurgårdens IF",3,1
"1981-05-24","Åtvidabergs FF","Kalmar FF",1,0
"1981-05-24","IFK Sundsvall","Malmö FF",2,1
"1981-05-24","IFK Göteborg","Halmstads BK",6,2
"1981-05-24","IF Elfsborg","Örgryte IS",1,0
"1981-05-24","AIK","IK Brage",1,0
"1981-05-25","Hammarby IF","IFK Norrköping",0,2
"1981-05-28","Örgryte IS","AIK",3,1
"1981-05-28","IFK Norrköping","IFK Göteborg",1,0
"1981-05-28","Malmö FF","Östers IF",0,1
"1981-05-28","Kalmar FF","Hammarby IF",5,1
"1981-05-28","Halmstads BK","IFK Sundsvall",1,0
"1981-05-28","Djurgårdens IF","IF Elfsborg",1,2
"1981-05-28","IK Brage","Åtvidabergs FF",2,0
"1981-06-08","Östers IF","Kalmar FF",3,0
"1981-06-08","Örgryte IS","Halmstads BK",4,2
"1981-06-08","Åtvidabergs FF","Hammarby IF",0,3
"1981-06-08","IF Elfsborg","IFK Sundsvall",2,0
"1981-06-08","Djurgårdens IF","Malmö FF",1,1
"1981-06-08","IK Brage","IFK Norrköping",0,0
"1981-06-08","AIK","IFK Göteborg",1,1
"1981-06-11","IFK Sundsvall","Östers IF",0,4
"1981-06-11","IFK Norrköping","Åtvidabergs FF",1,0
"1981-06-11","Malmö FF","Örgryte IS",3,3
"1981-06-11","Kalmar FF","Djurgårdens IF",1,0
"1981-06-11","Hammarby IF","AIK",2,1
