"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1962-04-15","Malmö FF","IF Elfsborg",5,3
"1962-04-15","Högadals IS","Örgryte IS",1,3
"1962-04-15","Helsingborgs IF","IFK Malmö",5,2
"1962-04-15","Hammarby IF","Örebro SK",1,0
"1962-04-15","IFK Göteborg","Djurgårdens IF",2,8
"1962-04-23","Örgryte IS","Degerfors IF",1,1
"1962-04-23","Örebro SK","Högadals IS",1,1
"1962-04-23","IFK Norrköping","IFK Göteborg",1,0
"1962-04-23","IFK Malmö","Hammarby IF",1,0
"1962-04-23","IF Elfsborg","Helsingborgs IF",2,1
"1962-04-23","Djurgårdens IF","Malmö FF",2,0
"1962-04-27","Hammarby IF","Örgryte IS",3,1
"1962-04-29","Malmö FF","Örebro SK",1,2
"1962-04-29","Helsingborgs IF","Högadals IS",2,1
"1962-04-29","IFK Göteborg","IFK Malmö",2,1
"1962-04-29","Degerfors IF","IF Elfsborg",0,2
"1962-05-01","IFK Norrköping","Djurgårdens IF",2,0
"1962-05-03","IFK Malmö","Malmö FF",1,2
"1962-05-03","IF Elfsborg","IFK Göteborg",1,1
"1962-05-06","Örgryte IS","IFK Norrköping",1,1
"1962-05-06","Örebro SK","Helsingborgs IF",2,1
"1962-05-06","Högadals IS","Hammarby IF",2,1
"1962-05-06","Djurgårdens IF","Degerfors IF",0,0
"1962-05-09","Degerfors IF","IFK Norrköping",4,0
"1962-05-10","Djurgårdens IF","IF Elfsborg",0,1
"1962-05-13","IFK Norrköping","IFK Malmö",4,0
"1962-05-13","Malmö FF","Hammarby IF",0,3
"1962-05-13","Helsingborgs IF","Örgryte IS",2,1
"1962-05-13","IFK Göteborg","Högadals IS",2,0
"1962-05-13","Degerfors IF","Örebro SK",1,2
"1962-05-17","Örgryte IS","Djurgårdens IF",1,1
"1962-05-20","Örebro SK","IFK Göteborg",0,0
"1962-05-20","IFK Malmö","Degerfors IF",1,2
"1962-05-20","Högadals IS","Malmö FF",2,2
"1962-05-20","Hammarby IF","Helsingborgs IF",1,3
"1962-05-20","IF Elfsborg","IFK Norrköping",1,2
"1962-05-24","IFK Norrköping","Helsingborgs IF",2,2
"1962-05-24","IFK Göteborg","Örgryte IS",1,2
"1962-05-24","Djurgårdens IF","Hammarby IF",1,1
"1962-05-27","IFK Malmö","Örebro SK",2,2
"1962-05-27","IF Elfsborg","Högadals IS",2,0
"1962-05-27","Degerfors IF","Malmö FF",5,1
"1962-05-31","Örgryte IS","IFK Malmö",0,1
"1962-05-31","Örebro SK","IF Elfsborg",0,1
"1962-05-31","Malmö FF","IFK Göteborg",1,1
"1962-05-31","Högadals IS","Djurgårdens IF",1,3
"1962-05-31","Helsingborgs IF","Degerfors IF",1,0
"1962-05-31","Hammarby IF","IFK Norrköping",0,2
"1962-06-03","IFK Norrköping","Högadals IS",1,0
"1962-06-03","Malmö FF","Örgryte IS",0,3
"1962-06-03","IFK Göteborg","Helsingborgs IF",2,1
"1962-06-03","IF Elfsborg","IFK Malmö",2,1
"1962-06-03","Degerfors IF","Hammarby IF",1,2
"1962-06-05","Djurgårdens IF","Örebro SK",0,1
"1962-06-07","Örgryte IS","IF Elfsborg",1,1
"1962-06-07","Helsingborgs IF","Malmö FF",1,3
"1962-06-07","Hammarby IF","IFK Göteborg",3,2
"1962-06-11","Örebro SK","IFK Norrköping",3,1
"1962-06-11","IFK Malmö","Djurgårdens IF",0,4
"1962-06-11","Högadals IS","Degerfors IF",2,1
"1962-06-14","Örebro SK","Örgryte IS",0,1
"1962-06-14","Malmö FF","IFK Norrköping",1,1
"1962-06-14","Högadals IS","IFK Malmö",0,1
"1962-06-14","Helsingborgs IF","Djurgårdens IF",2,3
"1962-06-14","Hammarby IF","IF Elfsborg",3,0
"1962-06-14","IFK Göteborg","Degerfors IF",4,0
"1962-08-05","Örgryte IS","Örebro SK",0,0
"1962-08-08","IFK Norrköping","Malmö FF",1,0
"1962-08-08","IFK Malmö","Högadals IS",1,2
"1962-08-08","IF Elfsborg","Hammarby IF",4,2
"1962-08-08","Djurgårdens IF","Helsingborgs IF",2,2
"1962-08-08","Degerfors IF","IFK Göteborg",0,2
"1962-08-12","Örgryte IS","Malmö FF",1,2
"1962-08-12","IFK Malmö","IF Elfsborg",1,0
"1962-08-12","Högadals IS","IFK Norrköping",1,2
"1962-08-12","Helsingborgs IF","IFK Göteborg",2,1
"1962-08-12","Hammarby IF","Degerfors IF",1,1
"1962-08-14","Örebro SK","Djurgårdens IF",1,1
"1962-08-17","Malmö FF","Helsingborgs IF",2,0
"1962-08-17","IF Elfsborg","Örgryte IS",2,2
"1962-08-19","IFK Norrköping","Örebro SK",3,0
"1962-08-19","IFK Göteborg","Hammarby IF",6,1
"1962-08-19","Degerfors IF","Högadals IS",4,1
"1962-08-21","Djurgårdens IF","IFK Malmö",6,0
"1962-08-23","IFK Norrköping","Hammarby IF",5,0
"1962-08-26","IFK Malmö","Örgryte IS",3,2
"1962-08-26","IFK Göteborg","Malmö FF",1,2
"1962-08-26","IF Elfsborg","Örebro SK",3,4
"1962-08-26","Djurgårdens IF","Högadals IS",3,0
"1962-08-26","Degerfors IF","Helsingborgs IF",5,0
"1962-08-30","Örgryte IS","IFK Göteborg",2,1
"1962-08-30","Hammarby IF","Djurgårdens IF",2,4
"1962-09-01","Örebro SK","IFK Malmö",1,0
"1962-09-02","Malmö FF","Degerfors IF",1,0
"1962-09-02","Högadals IS","IF Elfsborg",1,6
"1962-09-02","Helsingborgs IF","IFK Norrköping",1,3
"1962-09-06","IFK Göteborg","IF Elfsborg",3,1
"1962-09-09","IFK Norrköping","Örgryte IS",0,2
"1962-09-09","Helsingborgs IF","Örebro SK",2,1
"1962-09-09","Hammarby IF","Högadals IS",2,1
"1962-09-09","Degerfors IF","Djurgårdens IF",0,3
"1962-09-12","Malmö FF","IFK Malmö",0,1
"1962-09-22","Örebro SK","Malmö FF",0,2
"1962-09-23","Örgryte IS","Hammarby IF",5,1
"1962-09-23","IFK Malmö","IFK Göteborg",0,2
"1962-09-23","Högadals IS","Helsingborgs IF",0,2
"1962-09-23","IF Elfsborg","Degerfors IF",3,2
"1962-09-23","Djurgårdens IF","IFK Norrköping",0,0
"1962-09-30","IFK Norrköping","IF Elfsborg",2,0
"1962-09-30","Malmö FF","Högadals IS",3,3
"1962-09-30","Helsingborgs IF","Hammarby IF",2,0
"1962-09-30","IFK Göteborg","Örebro SK",5,0
"1962-09-30","Djurgårdens IF","Örgryte IS",4,1
"1962-09-30","Degerfors IF","IFK Malmö",2,1
"1962-10-07","Örgryte IS","Helsingborgs IF",4,0
"1962-10-07","Örebro SK","Degerfors IF",1,1
"1962-10-07","IFK Malmö","IFK Norrköping",2,0
"1962-10-07","Högadals IS","IFK Göteborg",4,7
"1962-10-07","Hammarby IF","Malmö FF",5,2
"1962-10-07","IF Elfsborg","Djurgårdens IF",2,2
"1962-10-14","Malmö FF","Djurgårdens IF",0,4
"1962-10-14","Högadals IS","Örebro SK",1,5
"1962-10-14","Helsingborgs IF","IF Elfsborg",2,0
"1962-10-14","Hammarby IF","IFK Malmö",0,0
"1962-10-14","IFK Göteborg","IFK Norrköping",1,2
"1962-10-14","Degerfors IF","Örgryte IS",3,2
"1962-10-21","Örgryte IS","Högadals IS",2,0
"1962-10-21","Örebro SK","Hammarby IF",0,0
"1962-10-21","IFK Norrköping","Degerfors IF",4,0
"1962-10-21","IFK Malmö","Helsingborgs IF",1,3
