"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1978-05-23","AIK","Hammarby IF",1,1
"1978-07-05","Örebro SK","Åtvidabergs FF",0,0
"1978-07-05","Kalmar FF","Östers IF",1,2
"1978-07-05","Hammarby IF","IFK Norrköping",1,3
"1978-07-05","IF Elfsborg","Malmö FF",0,2
"1978-07-08","Landskrona BoIS","Djurgårdens IF",1,1
"1978-07-09","Västerås SK","IFK Göteborg",0,2
"1978-07-09","AIK","Halmstads BK",0,0
"1978-07-12","Västerås SK","Kalmar FF",4,4
"1978-07-12","IFK Norrköping","AIK",0,1
"1978-07-12","Malmö FF","Åtvidabergs FF",1,0
"1978-07-12","Hammarby IF","IF Elfsborg",2,4
"1978-07-16","Östers IF","Landskrona BoIS",0,0
"1978-07-16","IFK Göteborg","Örebro SK",2,2
"1978-07-17","Djurgårdens IF","Halmstads BK",4,0
"1978-07-26","Örebro SK","IFK Norrköping",2,2
"1978-07-26","Åtvidabergs FF","IFK Göteborg",1,0
"1978-07-26","Landskrona BoIS","Hammarby IF",0,0
"1978-07-26","Kalmar FF","Djurgårdens IF",2,2
"1978-07-26","Halmstads BK","Malmö FF",1,0
"1978-07-26","IF Elfsborg","Västerås SK",1,0
"1978-07-26","AIK","Östers IF",0,0
"1978-07-30","Örebro SK","AIK",2,1
"1978-07-30","Åtvidabergs FF","Landskrona BoIS",3,0
"1978-07-30","Djurgårdens IF","Västerås SK",1,1
"1978-07-31","IFK Göteborg","Östers IF",1,2
"1978-08-02","Malmö FF","Hammarby IF",2,0
"1978-08-02","Kalmar FF","IFK Norrköping",2,1
"1978-08-02","Halmstads BK","IF Elfsborg",1,3
"1978-08-06","Östers IF","Malmö FF",1,0
"1978-08-06","Västerås SK","Halmstads BK",1,0
"1978-08-06","IFK Norrköping","IFK Göteborg",4,1
"1978-08-06","Landskrona BoIS","Örebro SK",1,1
"1978-08-06","IF Elfsborg","Åtvidabergs FF",3,1
"1978-08-07","AIK","Kalmar FF",4,2
"1978-08-10","Hammarby IF","Djurgårdens IF",4,1
"1978-08-13","Åtvidabergs FF","AIK",0,3
"1978-08-13","Malmö FF","Västerås SK",3,1
"1978-08-13","Kalmar FF","Örebro SK",2,1
"1978-08-13","Halmstads BK","Landskrona BoIS",4,1
"1978-08-13","Djurgårdens IF","IF Elfsborg",1,0
"1978-08-14","IFK Norrköping","Östers IF",1,0
"1978-08-14","IFK Göteborg","Hammarby IF",5,1
"1978-08-20","Östers IF","IFK Norrköping",4,1
"1978-08-20","Örebro SK","Kalmar FF",0,2
"1978-08-20","Västerås SK","Malmö FF",2,1
"1978-08-20","Landskrona BoIS","Halmstads BK",5,0
"1978-08-20","IF Elfsborg","Djurgårdens IF",3,3
"1978-08-20","AIK","Åtvidabergs FF",2,1
"1978-08-21","Hammarby IF","IFK Göteborg",0,3
"1978-08-24","Örebro SK","Landskrona BoIS",1,2
"1978-08-24","Åtvidabergs FF","IF Elfsborg",0,2
"1978-08-24","Malmö FF","Östers IF",1,2
"1978-08-24","Kalmar FF","AIK",1,0
"1978-08-24","Halmstads BK","Västerås SK",2,0
"1978-08-24","IFK Göteborg","IFK Norrköping",4,0
"1978-08-24","Djurgårdens IF","Hammarby IF",3,2
"1978-08-27","Östers IF","IFK Göteborg",2,2
"1978-08-27","Västerås SK","Djurgårdens IF",0,0
"1978-08-27","IFK Norrköping","Kalmar FF",1,2
"1978-08-27","Landskrona BoIS","Åtvidabergs FF",1,2
"1978-08-27","Hammarby IF","Malmö FF",1,0
"1978-08-27","IF Elfsborg","Halmstads BK",1,1
"1978-08-28","AIK","Örebro SK",3,2
"1978-09-06","Östers IF","Örebro SK",3,1
"1978-09-06","Västerås SK","Landskrona BoIS",1,1
"1978-09-06","IFK Norrköping","Åtvidabergs FF",2,3
"1978-09-06","Malmö FF","Djurgårdens IF",0,0
"1978-09-06","IFK Göteborg","Halmstads BK",2,1
"1978-09-06","IF Elfsborg","Kalmar FF",1,1
"1978-09-07","Hammarby IF","AIK",1,1
"1978-09-10","Örebro SK","Hammarby IF",0,2
"1978-09-10","Åtvidabergs FF","Östers IF",1,2
"1978-09-10","Landskrona BoIS","IF Elfsborg",1,2
"1978-09-10","Kalmar FF","Malmö FF",0,0
"1978-09-10","Halmstads BK","IFK Norrköping",0,0
"1978-09-10","AIK","Västerås SK",2,0
"1978-09-11","Djurgårdens IF","IFK Göteborg",1,1
"1978-09-17","Östers IF","Kalmar FF",1,0
"1978-09-17","Åtvidabergs FF","Örebro SK",2,3
"1978-09-17","IFK Norrköping","Hammarby IF",0,2
"1978-09-17","Malmö FF","IF Elfsborg",1,1
"1978-09-17","Halmstads BK","AIK",1,2
"1978-09-17","IFK Göteborg","Västerås SK",1,0
"1978-09-17","Djurgårdens IF","Landskrona BoIS",7,0
"1978-09-20","Örebro SK","Halmstads BK",1,1
"1978-09-20","Västerås SK","IFK Norrköping",2,1
"1978-09-20","Landskrona BoIS","Malmö FF",1,1
"1978-09-20","Kalmar FF","Åtvidabergs FF",2,1
"1978-09-20","Hammarby IF","Östers IF",0,2
"1978-09-20","IF Elfsborg","IFK Göteborg",4,2
"1978-09-21","AIK","Djurgårdens IF",0,4
"1978-09-24","Örebro SK","IFK Göteborg",1,1
"1978-09-24","Åtvidabergs FF","Malmö FF",0,3
"1978-09-24","Landskrona BoIS","Östers IF",0,2
"1978-09-24","Kalmar FF","Västerås SK",0,1
"1978-09-24","Halmstads BK","Djurgårdens IF",2,2
"1978-09-24","IF Elfsborg","Hammarby IF",2,3
"1978-09-24","AIK","IFK Norrköping",2,1
"1978-10-07","Östers IF","AIK",5,0
"1978-10-07","Västerås SK","IF Elfsborg",1,1
"1978-10-07","IFK Norrköping","Örebro SK",0,0
"1978-10-07","Malmö FF","Halmstads BK",0,0
"1978-10-07","IFK Göteborg","Åtvidabergs FF",1,0
"1978-10-07","Djurgårdens IF","Kalmar FF",1,1
"1978-10-08","Hammarby IF","Landskrona BoIS",2,1
"1978-10-11","Örebro SK","Djurgårdens IF",2,3
"1978-10-11","Åtvidabergs FF","Halmstads BK",2,1
"1978-10-11","Västerås SK","Östers IF",1,0
"1978-10-11","Landskrona BoIS","IFK Göteborg",4,1
"1978-10-11","Kalmar FF","Hammarby IF",3,2
"1978-10-11","IF Elfsborg","IFK Norrköping",2,1
"1978-10-11","AIK","Malmö FF",1,1
"1978-10-14","Hammarby IF","Västerås SK",3,0
"1978-10-14","IFK Göteborg","AIK",2,1
"1978-10-15","Östers IF","IF Elfsborg",1,1
"1978-10-15","IFK Norrköping","Landskrona BoIS",1,1
"1978-10-15","Malmö FF","Örebro SK",0,2
"1978-10-15","Halmstads BK","Kalmar FF",0,0
"1978-10-15","Djurgårdens IF","Åtvidabergs FF",0,1
"1978-10-21","AIK","IF Elfsborg",2,1
"1978-10-22","Örebro SK","Västerås SK",1,0
"1978-10-22","Åtvidabergs FF","Hammarby IF",1,0
"1978-10-22","Malmö FF","IFK Göteborg",1,0
"1978-10-22","Kalmar FF","Landskrona BoIS",0,1
"1978-10-22","Halmstads BK","Östers IF",0,0
"1978-10-22","Djurgårdens IF","IFK Norrköping",5,1
"1978-10-29","Östers IF","Djurgårdens IF",2,3
"1978-10-29","Västerås SK","Åtvidabergs FF",0,4
"1978-10-29","IFK Norrköping","Malmö FF",0,0
"1978-10-29","Landskrona BoIS","AIK",1,1
"1978-10-29","Hammarby IF","Halmstads BK",0,0
"1978-10-29","IFK Göteborg","Kalmar FF",0,0
"1978-10-29","IF Elfsborg","Örebro SK",2,0
