"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1938-07-31","Sandvikens IF","Malmö FF",1,2
"1938-07-31","Helsingborgs IF","IF Elfsborg",1,2
"1938-07-31","Hallstahammars SK","Landskrona BoIS",1,3
"1938-07-31","Degerfors IF","IK Sleipner",1,3
"1938-07-31","IK Brage","Örgryte IS",2,2
"1938-07-31","AIK","Gårda BK",3,2
"1938-08-07","Landskrona BoIS","Hallstahammars SK",2,0
"1938-08-14","Örgryte IS","Degerfors IF",1,0
"1938-08-14","IK Sleipner","Sandvikens IF",2,1
"1938-08-14","Malmö FF","AIK",2,3
"1938-08-14","Landskrona BoIS","IK Brage",1,1
"1938-08-14","Hallstahammars SK","Helsingborgs IF",1,0
"1938-08-14","IF Elfsborg","Gårda BK",1,1
"1938-08-19","Gårda BK","Örgryte IS",3,0
"1938-08-21","Sandvikens IF","Landskrona BoIS",1,2
"1938-08-21","Helsingborgs IF","IK Sleipner",4,1
"1938-08-21","Degerfors IF","Malmö FF",3,0
"1938-08-21","IK Brage","Hallstahammars SK",1,1
"1938-08-21","AIK","IF Elfsborg",4,3
"1938-08-24","Örgryte IS","IF Elfsborg",0,3
"1938-08-28","IK Sleipner","IK Brage",6,1
"1938-08-28","Malmö FF","Örgryte IS",2,0
"1938-08-28","Landskrona BoIS","Helsingborgs IF",1,1
"1938-08-28","Hallstahammars SK","AIK",3,1
"1938-08-28","Gårda BK","Sandvikens IF",3,2
"1938-08-28","IF Elfsborg","Degerfors IF",10,1
"1938-09-04","Helsingborgs IF","Degerfors IF",3,1
"1938-09-11","Sandvikens IF","Hallstahammars SK",2,0
"1938-09-11","Helsingborgs IF","Malmö FF",2,1
"1938-09-11","IF Elfsborg","Örgryte IS",1,0
"1938-09-11","Degerfors IF","Landskrona BoIS",5,0
"1938-09-11","IK Brage","Gårda BK",3,2
"1938-09-11","AIK","IK Sleipner",2,0
"1938-09-18","Örgryte IS","Malmö FF",5,1
"1938-09-18","IK Sleipner","IF Elfsborg",2,4
"1938-09-18","Landskrona BoIS","Gårda BK",2,1
